Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172072.5269084,0.176,0.207,0.973,-1.709,5.798,5.127,12.15,-10.97,-98.05,False,False
1753172072.6319325,0.201,0.225,0.949,1.709,-3.235,-2.075,12.08,-10.79,-97.92,False,False
1753172072.7224767,0.184,0.205,0.963,-0.366,3.723,-0.61,12.21,-10.76,-97.91,False,False
1753172072.8264914,0.202,0.207,0.955,-2.441,-0.305,-1.282,12.07,-10.72,-97.87,False,False
1753172072.9315147,0.227,0.194,0.958,-0.366,0.122,-0.854,12.0,-10.89,-97.95,False,False
1753172073.0215347,0.155,0.185,0.971,0.122,-0.244,0.122,11.82,-11.0,-97.97,False,False
1753172073.1265585,0.214,0.191,0.963,-2.747,0.305,-0.488,11.74,-10.79,-97.96,False,False
1753172073.2165837,0.167,0.168,0.967,-3.418,-2.441,1.221,11.51,-10.92,-97.92,False,False
1753172073.3219914,0.186,0.188,0.965,-1.526,-0.793,0.977,11.26,-10.82,-97.91,False,False
1753172073.4270155,0.178,0.18,0.966,-0.366,0.061,-0.244,11.2,-10.89,-97.86,False,False
1753172073.517036,0.181,0.215,0.957,0.0,2.991,-0.977,11.2,-10.8,-97.86,False,False
1753172073.6220593,0.233,0.181,0.97,-5.737,-1.404,-1.099,11.06,-10.78,-97.9,False,False
1753172073.726202,0.173,0.174,0.977,-16.846,-0.488,-0.244,9.71,-11.07,-97.95,False,False
1753172073.8162222,0.245,0.119,0.995,-17.09,-3.174,2.38,8.84,-11.07,-97.87,False,False
1753172073.9212463,0.171,0.077,0.958,10.803,-1.953,-0.305,8.64,-11.41,-97.82,False,False
1753172074.02627,0.211,0.148,0.974,1.343,1.038,-0.793,8.31,-11.3,-97.81,False,False
1753172074.1163108,0.156,0.128,0.964,-4.333,-3.784,1.648,8.5,-11.63,-97.87,False,False
1753172074.221663,0.214,0.157,0.989,0.488,2.441,-0.916,8.45,-11.24,-97.79,False,False
1753172074.3116834,0.206,0.141,0.969,3.967,1.648,-2.441,8.82,-11.28,-97.94,False,False
1753172074.4172177,0.197,0.139,0.99,4.089,3.54,-1.16,9.12,-11.16,-98.01,False,False
1753172074.521241,0.19,0.25,1.015,-2.441,-4.7,4.028,9.46,-11.17,-98.12,False,False
1753172074.6122615,0.282,0.088,0.97,0.61,-23.193,-4.15,10.2,-11.03,-97.81,False,False
1753172074.7170076,0.206,0.171,0.973,5.127,14.343,2.563,9.56,-11.41,-97.81,False,False
1753172074.82119,0.234,0.144,0.926,0.488,-0.122,0.854,9.89,-10.85,-97.74,False,False
1753172074.9112115,0.229,0.181,0.966,5.554,2.075,1.648,9.92,-10.65,-97.85,False,False
1753172075.0161672,0.136,0.147,0.977,12.329,10.315,-18.799,10.78,-10.53,-98.79,False,False
1753172075.1217294,0.197,0.142,0.994,-8.911,-7.08,9.094,10.12,-10.2,-99.01,False,False
1753172075.2121987,0.181,0.162,0.974,1.892,1.709,0.061,9.68,-10.62,-98.77,False,False
1753172075.316222,0.171,0.154,0.975,-1.648,0.183,1.404,9.83,-10.37,-98.68,False,False
1753172075.4062421,0.208,0.171,0.966,-0.305,-0.671,0.305,9.78,-10.28,-98.59,False,False
1753172075.5112665,0.169,0.153,0.971,-0.61,-1.038,0.0,9.75,-10.39,-98.6,False,False
1753172075.61629,0.19,0.166,0.968,-0.61,-0.122,-0.244,9.67,-10.27,-98.61,False,False
1753172075.706453,0.167,0.144,0.969,0.0,-2.869,-0.305,9.69,-10.43,-98.68,False,False
1753172075.8114765,0.175,0.164,0.97,-0.488,-0.61,-0.122,9.64,-10.33,-98.66,False,False
1753172075.917012,0.188,0.152,0.971,-0.916,-1.343,0.061,9.64,-10.44,-98.69,False,False
1753172076.007036,0.172,0.167,0.973,-0.427,1.953,-0.305,9.61,-10.42,-98.64,False,False
1753172076.1120589,0.195,0.172,0.966,0.977,-1.831,0.061,9.68,-10.3,-98.64,False,False
1753172076.2170827,0.161,0.133,1.0,0.793,0.366,-1.892,9.8,-10.33,-98.66,False,False
1753172076.306103,0.177,0.16,0.919,-5.554,-0.305,-0.366,9.85,-10.34,-99.0,False,False
1753172076.4111269,0.201,0.103,1.007,-1.465,2.136,-0.854,10.37,-10.08,-98.97,False,False
1753172076.502982,0.198,0.152,1.002,-8.362,-2.991,0.732,9.9,-10.37,-99.07,False,False
1753172076.6070046,0.182,0.16,0.972,-2.808,-3.784,-0.854,9.57,-10.27,-99.06,False,False
1753172076.712031,0.172,0.159,0.975,1.465,-0.427,-0.732,9.44,-10.56,-99.03,False,False
1753172076.8010478,0.171,0.191,0.959,1.343,-0.366,-0.183,9.56,-10.46,-99.1,False,False
1753172076.9071941,0.24,0.121,1.032,2.38,7.324,2.502,9.84,-10.25,-98.8,False,False
1753172077.0117254,0.191,0.197,0.998,1.648,15.747,0.793,9.67,-10.23,-98.66,False,False
1753172077.1017463,0.13,0.161,0.938,5.371,-12.512,1.099,10.22,-10.03,-98.7,False,False
1753172077.2067702,0.144,0.165,0.937,-5.127,-4.272,2.808,9.89,-10.11,-98.78,False,False
1753172077.3114111,0.155,0.155,0.967,-4.883,-7.141,-3.418,10.12,-10.26,-98.79,False,False
1753172077.4014323,0.147,0.18,0.965,-0.183,-1.038,-2.38,9.89,-10.31,-98.85,False,False
1753172077.5064557,0.167,0.154,0.962,-3.174,-1.648,1.465,9.96,-10.34,-98.99,False,False
1753172077.5964775,0.182,0.175,0.974,2.93,2.136,0.427,9.76,-10.44,-98.88,False,False
1753172077.7025003,0.198,0.158,0.972,0.0,-3.601,0.0,9.75,-10.51,-98.93,False,False
1753172077.8065305,0.188,0.165,0.972,-0.854,3.601,-0.366,9.58,-10.67,-98.88,False,False
1753172077.896551,0.21,0.161,0.968,0.916,-0.305,-0.305,9.59,-10.63,-98.92,False,False
1753172078.001575,0.172,0.155,0.969,0.244,-1.404,0.0,9.55,-10.7,-98.92,False,False
1753172078.106601,0.173,0.169,0.963,0.916,-1.282,-0.183,9.55,-10.6,-98.99,False,False
1753172078.1966217,0.127,0.155,0.963,1.343,2.38,0.366,9.67,-10.51,-98.95,False,False
1753172078.3011494,0.212,0.219,0.967,4.944,5.371,-3.479,9.9,-9.88,-98.92,False,False
1753172078.4061735,0.175,0.19,1.012,-5.249,-6.409,-3.357,10.18,-9.87,-98.69,False,False
1753172078.4961944,0.17,0.182,0.953,-5.188,-1.404,-2.014,9.84,-10.45,-98.93,False,False
1753172078.6022189,0.195,0.19,0.945,3.54,0.549,-0.732,9.82,-10.19,-98.79,False,False
1753172078.7072425,0.176,0.167,0.969,-1.343,-9.888,-1.221,9.82,-10.53,-98.91,False,False
1753172078.7962615,0.255,0.162,0.975,2.258,4.395,-3.54,9.88,-10.33,-99.01,False,False
1753172078.9012854,0.146,0.128,0.987,-1.709,-2.319,0.793,9.77,-10.62,-98.99,False,False
1753172078.9923067,0.19,0.168,0.964,0.427,-1.404,0.977,9.44,-10.28,-99.09,False,False
1753172079.0963428,0.166,0.145,0.97,-0.366,-0.122,1.343,9.44,-10.46,-98.95,False,False
1753172079.2013657,0.189,0.191,0.975,0.366,0.732,-1.099,9.4,-10.41,-98.96,False,False
1753172079.2913866,0.206,0.149,0.97,3.296,-0.61,-0.61,9.57,-10.66,-99.04,False,False
1753172079.396413,0.168,0.164,0.974,-1.282,1.282,0.0,9.53,-10.62,-99.0,False,False
1753172079.5014372,0.216,0.16,0.97,0.244,-0.244,-0.732,9.62,-10.53,-99.05,False,False
1753172079.5924578,0.193,0.155,0.97,0.0,0.977,-0.671,9.57,-10.66,-99.01,False,False
1753172079.6974812,0.176,0.16,0.972,0.366,-1.587,0.305,9.64,-10.61,-99.05,False,False
1753172079.801505,0.176,0.151,0.968,0.61,-1.465,0.244,9.72,-10.7,-99.09,False,False
1753172079.891525,0.187,0.167,0.97,-1.221,0.427,-0.061,9.67,-10.66,-99.09,False,False
1753172079.9965105,0.199,0.157,0.969,0.0,-0.061,-0.732,9.68,-10.74,-99.12,False,False
1753172080.0865304,0.193,0.159,0.971,0.0,0.488,-0.305,9.65,-10.74,-99.14,False,False
1753172080.1925457,0.202,0.161,0.966,0.0,-0.244,-0.427,9.65,-10.77,-99.18,False,False
1753172080.2975686,0.175,0.148,0.968,-1.282,-0.549,0.854,9.57,-10.7,-99.18,False,False
1753172080.3865883,0.167,0.167,0.968,1.343,-3.174,-0.183,9.56,-10.62,-99.24,False,False
1753172080.4916127,0.169,0.145,0.971,-0.244,-0.671,0.122,9.66,-10.68,-99.29,False,False
1753172080.596636,0.169,0.175,0.971,-0.366,-0.244,-0.122,9.57,-10.61,-99.27,False,False
1753172080.6866558,0.191,0.125,0.971,-1.892,2.38,0.061,9.6,-10.55,-99.27,False,False
1753172080.7916794,0.162,0.158,0.981,2.808,3.723,-0.061,9.45,-10.44,-99.11,False,False
1753172080.8970988,0.193,0.144,0.99,6.592,-2.197,2.441,9.87,-10.47,-99.11,False,False
1753172080.9871197,0.196,0.136,0.977,3.174,14.954,5.31,10.12,-10.23,-98.96,False,False
1753172081.092143,0.154,0.152,0.955,-7.935,-9.033,2.625,9.72,-10.09,-98.48,False,False
1753172081.1821642,0.103,0.191,0.911,4.333,8.118,-1.099,10.1,-9.7,-98.49,False,False
1753172081.286438,0.153,0.173,0.971,-7.141,-6.165,0.488,10.03,-9.77,-98.51,False,False
1753172081.3914618,0.162,0.135,1.015,-0.122,2.319,-0.427,9.89,-9.98,-98.55,False,False
1753172081.481482,0.158,0.178,0.948,3.601,-0.305,1.16,9.96,-9.89,-98.5,False,False
1753172081.5865076,0.152,0.143,0.92,-6.653,1.648,2.075,9.7,-9.87,-98.38,False,False
1753172081.6915295,0.259,0.19,0.998,4.089,9.949,0.366,9.11,-10.0,-98.24,False,False
1753172081.7825506,0.141,0.14,0.946,-7.141,-3.967,0.0,8.97,-10.77,-98.31,False,False
1753172081.8865752,0.208,0.114,1.002,0.183,-2.93,0.061,9.0,-10.19,-98.27,False,False
1753172081.9925985,0.21,0.146,0.971,2.93,3.601,-3.479,8.87,-10.71,-98.43,False,False
1753172082.0816178,0.203,0.136,0.98,-1.892,-3.113,0.427,9.04,-10.51,-98.55,False,False
1753172082.1866412,0.165,0.147,0.968,-2.014,0.0,-8.179,8.83,-10.49,-98.87,False,False
1753172082.2776632,0.167,0.122,0.974,-2.38,-2.136,0.549,8.85,-10.25,-99.18,False,False
1753172082.3816857,0.182,0.177,0.972,2.869,0.671,-1.038,8.76,-10.53,-99.11,False,False
1753172082.4867096,0.2,0.141,0.976,1.343,1.404,-0.854,9.01,-10.75,-99.18,False,False
1753172082.5762427,0.199,0.146,0.976,-1.648,3.906,-0.244,8.85,-10.67,-99.04,False,False
1753172082.681772,0.199,0.146,0.972,2.319,-3.235,0.122,8.77,-10.61,-99.03,False,False
1753172082.7874799,0.188,0.145,0.972,-1.038,0.549,0.183,8.87,-10.68,-99.07,False,False
1753172082.8765,0.195,0.15,0.97,1.77,-1.953,-0.122,8.94,-10.68,-99.11,False,False
1753172082.9815238,0.177,0.146,0.969,-1.038,-0.793,1.038,9.05,-10.78,-99.13,False,False
1753172083.0865479,0.176,0.146,0.971,0.305,-1.404,0.671,8.98,-10.68,-99.11,False,False
1753172083.1766148,0.183,0.143,0.971,-0.488,0.366,0.0,8.93,-10.73,-99.06,False,False
1753172083.2816389,0.198,0.164,0.973,0.549,0.793,-0.732,8.93,-10.77,-99.03,False,False
1753172083.3716586,0.195,0.147,0.969,0.183,-0.061,-0.122,9.03,-10.91,-99.09,False,False
1753172083.4766824,0.192,0.142,0.969,0.427,-0.61,0.0,8.99,-10.88,-99.11,False,False
1753172083.5827062,0.172,0.134,0.971,-1.343,-1.038,1.282,8.85,-10.87,-99.07,False,False
1753172083.671727,0.171,0.148,0.97,0.671,-1.709,0.0,8.77,-10.85,-99.09,False,False
1753172083.7767515,0.174,0.134,0.972,-1.282,0.793,0.122,8.77,-10.78,-99.08,False,False
1753172083.8819327,0.188,0.147,0.972,1.587,0.183,-1.831,8.76,-10.83,-99.08,False,False
1753172083.9719534,0.205,0.157,0.972,0.549,0.916,-0.427,8.84,-10.84,-99.12,False,False
1753172084.0769777,0.219,0.136,0.972,-1.343,0.488,0.916,8.79,-10.89,-99.06,False,False
1753172084.1820045,0.215,0.156,0.967,1.587,-0.61,-0.549,8.76,-10.95,-99.05,False,False
1753172084.2720249,0.198,0.144,0.968,0.549,-4.028,1.16,8.83,-11.03,-99.11,False,False
1753172084.3770494,0.188,0.132,0.974,-0.305,-2.38,1.282,8.78,-10.94,-99.07,False,False
1753172084.4670699,0.215,0.161,0.968,-0.61,-0.61,0.305,8.75,-10.94,-99.05,False,False
1753172084.572094,0.187,0.141,0.97,-1.648,0.549,1.343,8.77,-11.03,-99.04,False,False
1753172084.6771183,0.17,0.152,0.974,1.404,-2.502,0.183,8.7,-10.95,-99.03,False,False
1753172084.7671382,0.193,0.143,0.97,0.0,1.77,0.0,8.76,-10.95,-99.07,False,False
1753172084.872162,0.209,0.151,0.971,0.793,1.282,-0.549,8.7,-10.94,-99.04,False,False
1753172084.9771886,0.202,0.142,0.968,1.831,-1.404,-0.122,8.83,-11.16,-99.09,False,False
1753172085.0672097,0.187,0.141,0.97,-0.427,-2.075,1.404,8.77,-11.06,-99.06,False,False
1753172085.171891,0.199,0.149,0.971,-0.183,-0.061,-0.366,8.71,-11.04,-99.05,False,False
1753172085.2769198,0.184,0.133,0.971,0.0,-0.671,0.244,8.73,-11.1,-99.07,False,False
1753172085.3669407,0.178,0.148,0.971,-0.488,-0.61,-0.427,8.67,-11.0,-99.01,False,False
1753172085.472472,0.181,0.143,0.971,-0.793,0.61,-0.305,8.71,-11.05,-99.04,False,False
1753172085.5769567,0.185,0.149,0.973,0.366,0.244,-0.122,8.69,-11.04,-99.01,False,False
1753172085.6669772,0.2,0.137,0.971,0.854,-0.427,0.244,8.72,-11.06,-99.03,False,False
1753172085.772005,0.205,0.155,0.973,1.526,0.671,-1.038,8.7,-11.09,-99.04,False,False
1753172085.8620253,0.202,0.142,0.968,1.953,-1.587,-0.427,8.85,-11.21,-99.13,False,False
1753172085.9670491,0.197,0.143,0.969,0.549,0.61,0.244,8.83,-11.22,-99.12,False,False
1753172086.0720727,0.196,0.146,0.97,0.854,-1.526,-0.427,8.86,-11.26,-99.15,False,False
1753172086.1615615,0.196,0.142,0.968,-0.122,0.366,0.732,8.87,-11.33,-99.14,False,False
1753172086.266585,0.208,0.142,0.969,1.038,-0.488,-0.427,8.82,-11.34,-99.14,False,False
1753172086.3726096,0.185,0.142,0.973,0.305,-0.244,-0.061,8.86,-11.43,-99.17,False,False
1753172086.4626305,0.2,0.154,0.968,0.0,-0.122,-0.244,8.88,-11.4,-99.2,False,False
1753172086.5661657,0.229,0.204,0.986,2.991,-4.395,2.93,8.98,-11.71,-99.19,False,False
1753172086.6711893,0.307,0.088,1.049,-2.686,4.211,10.498,9.15,-12.28,-98.51,False,False
1753172086.7619083,0.202,0.041,1.042,-25.208,4.272,5.493,7.62,-12.0,-97.36,False,False
1753172086.8668141,0.354,-0.052,0.895,-30.029,10.315,40.405,3.51,-9.72,-94.67,False,False
1753172086.9568343,0.164,0.094,0.889,9.827,-38.513,15.625,1.93,-12.69,-90.76,False,False
1753172087.0618625,0.051,0.141,0.932,-0.427,-24.475,5.859,2.5,-14.28,-88.26,False,False
1753172087.1668859,0.092,0.077,0.981,-2.441,29.114,-10.071,2.37,-13.29,-87.35,False,False
1753172087.2569106,0.143,0.111,1.042,2.563,4.761,-2.686,3.07,-12.0,-86.26,False,False
1753172087.3619335,0.2,0.09,1.064,1.16,7.08,13.306,3.44,-12.61,-84.13,False,False
1753172087.466957,0.307,-0.004,0.978,-5.249,-4.456,37.903,2.55,-12.18,-80.66,False,False
1753172087.5571954,0.259,0.012,0.938,7.141,-18.25,24.414,2.05,-13.32,-77.35,False,False
1753172087.6620028,0.204,-0.024,0.942,4.272,-1.709,7.324,2.92,-14.21,-76.4,False,False
1753172087.766933,0.244,-0.005,0.93,2.93,-6.47,10.254,3.12,-14.16,-76.98,False,False
1753172087.8569543,0.171,-0.002,0.912,-2.808,-4.517,14.465,2.79,-14.63,-77.39,False,False
1753172087.9619772,0.314,-0.006,0.964,-12.451,-2.319,2.258,0.85,-14.23,-78.5,False,False
1753172088.0519972,0.436,-0.03,1.025,3.235,-14.343,4.517,1.04,-15.88,-79.69,False,False
1753172088.1570227,0.245,-0.001,0.991,13.123,1.831,6.653,1.4,-16.66,-80.6,False,False
1753172088.2623732,0.205,0.075,0.944,3.54,-18.799,-15.869,2.29,-17.27,-83.73,False,False
1753172088.3518088,0.555,0.097,0.91,19.043,-16.235,-10.071,3.67,-18.88,-87.37,False,False
1753172088.456832,0.571,0.179,1.02,-0.183,-17.883,-17.639,4.9,-19.42,-90.44,False,False
1753172088.5618532,0.493,0.168,0.884,10.315,-12.573,-23.865,6.12,-20.03,-95.45,False,False
1753172088.6518717,0.216,0.038,0.846,14.954,10.071,-42.542,9.55,-21.26,-101.2,False,False
1753172088.7568967,0.151,0.112,0.992,-18.616,28.625,-21.423,9.08,-18.78,-105.72,False,False
1753172088.8619194,0.229,0.194,0.918,18.982,-27.222,1.16,9.73,-17.14,-108.35,False,False
1753172088.9519405,0.288,0.193,0.94,11.414,3.113,-16.479,11.65,-18.04,-111.08,False,False
1753172089.0569634,0.264,0.209,0.941,-3.967,29.907,-7.324,11.96,-16.64,-112.82,False,False
1753172089.1469848,0.313,0.229,0.951,4.944,3.967,-1.953,12.1,-15.36,-114.03,False,False
1753172089.2520082,0.442,0.181,0.997,-5.31,-0.427,4.028,11.98,-15.27,-115.13,False,False
1753172089.3570313,0.51,0.24,0.933,-5.493,-10.925,-1.099,12.11,-15.68,-116.69,False,False
1753172089.447052,0.428,-0.031,0.879,-96.252,-63.232,-16.663,7.65,-20.54,-117.65,False,False
1753172089.5522075,0.301,-0.062,1.012,-37.476,-23.254,3.296,1.29,-23.99,-119.73,False,False
1753172089.657231,0.33,-0.065,0.952,32.593,3.174,-7.812,0.36,-22.41,-119.73,False,False
1753172089.747251,0.33,0.094,0.927,4.028,4.822,-7.996,0.97,-21.6,-121.0,False,False
1753172089.8522773,0.453,0.17,0.857,40.161,6.897,20.386,3.18,-20.53,-121.11,False,False
1753172089.9562984,0.5,0.188,1.239,39.795,19.775,10.559,5.9,-20.02,-120.36,False,False
1753172090.046319,0.292,0.186,0.988,17.7,38.513,-6.714,7.59,-17.2,-120.34,False,False
1753172090.152347,0.248,0.126,0.952,17.334,10.864,-7.141,8.44,-15.84,-121.74,False,False
1753172090.2421663,0.254,0.15,0.964,0.244,-4.517,3.052,8.48,-15.34,-122.71,False,False
1753172090.3471897,0.297,0.143,0.955,-0.183,2.075,0.366,8.43,-15.19,-123.31,False,False
1753172090.452215,0.265,0.134,0.958,-0.488,1.831,-0.244,8.31,-15.17,-123.79,False,False
1753172090.5422347,0.25,0.149,0.956,1.343,-2.014,0.793,8.39,-15.03,-124.44,False,False
1753172090.6472578,0.241,0.142,0.96,0.0,1.038,0.0,8.54,-14.98,-125.01,False,False
1753172090.7512815,0.266,0.156,0.959,1.16,3.662,-1.709,8.63,-14.64,-125.54,False,False
1753172090.8413022,0.273,0.14,0.956,0.488,-0.427,-0.122,8.73,-14.63,-126.03,False,False
1753172090.9465857,0.237,0.139,0.961,-1.038,0.061,0.366,8.56,-14.57,-126.51,False,False
1753172091.0521195,0.241,0.146,0.958,0.732,0.122,-0.916,8.61,-14.39,-127.03,False,False
1753172091.14214,0.239,0.144,0.962,-1.709,-0.305,-0.549,8.56,-14.43,-127.47,False,False
1753172091.2471645,0.254,0.149,0.965,-0.427,2.197,-2.014,8.51,-14.4,-127.91,False,False
