Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171945.5805867,0.364,0.175,0.749,-14.648,-18.677,-17.761,13.97,-30.42,-115.64,False,False
1753171945.6851122,0.382,0.186,0.94,3.723,97.961,-0.122,13.52,-29.22,-114.76,False,False
1753171945.7901368,0.264,0.044,1.069,-26.917,76.965,26.306,11.27,-21.81,-109.02,False,False
1753171945.8801565,0.199,0.095,0.848,-19.653,-1.465,23.987,7.22,-15.52,-103.84,False,False
1753171945.985181,0.24,0.05,0.876,-9.705,16.418,2.014,6.57,-15.51,-101.5,False,False
1753171946.0898263,0.218,0.124,0.976,-5.432,-5.493,3.662,5.63,-15.2,-99.55,False,False
1753171946.1798458,0.248,0.1,0.98,-0.732,16.357,-2.93,5.83,-14.64,-98.16,False,False
1753171946.2848706,0.263,0.075,1.009,-3.601,5.493,-2.441,5.73,-13.69,-96.71,False,False
1753171946.3899345,0.428,0.048,0.925,-8.545,-12.085,7.141,4.88,-13.79,-95.11,False,False
1753171946.4793541,0.209,0.026,0.859,-6.653,-42.419,2.258,3.72,-16.15,-92.99,False,False
1753171946.5853786,0.187,0.125,0.996,10.437,6.897,5.371,3.57,-17.46,-91.77,False,False
1753171946.6749408,0.266,0.072,0.983,-4.028,8.118,-2.625,4.95,-15.8,-90.46,False,False
1753171946.7799644,0.304,0.062,0.923,-2.563,-2.869,1.831,4.48,-15.55,-89.26,False,False
1753171946.884989,0.288,0.07,0.976,1.404,-13.611,3.967,4.13,-16.66,-87.96,False,False
1753171946.9750092,0.259,0.021,0.838,2.441,4.333,1.221,4.35,-16.56,-86.87,False,False
1753171947.079678,0.221,0.082,0.928,11.108,6.042,0.305,4.72,-16.28,-85.77,False,False
1753171947.1843905,0.268,0.085,0.958,10.071,7.935,-4.639,6.46,-14.51,-85.4,False,False
1753171947.274411,0.186,0.127,0.977,0.427,11.353,-6.042,6.9,-13.44,-85.11,False,False
1753171947.3794348,0.208,0.099,0.971,-2.991,2.258,-2.869,7.04,-12.63,-84.91,False,False
1753171947.484459,0.221,0.12,0.97,0.488,-2.747,-0.122,6.88,-12.63,-84.16,False,False
1753171947.5747037,0.228,0.111,0.97,0.061,-4.272,-0.793,6.85,-13.04,-83.57,False,False
1753171947.680727,0.233,0.113,0.972,0.366,2.441,-0.793,6.87,-13.23,-82.93,False,False
1753171947.769686,0.254,0.108,0.967,0.977,1.343,-1.038,6.89,-13.24,-82.36,False,False
1753171947.8747096,0.231,0.099,0.969,-0.488,1.038,0.244,6.83,-13.26,-81.81,False,False
1753171947.9797337,0.242,0.128,0.966,-0.488,-1.587,0.183,6.79,-13.21,-81.28,False,False
1753171948.0697534,0.204,0.096,0.97,0.183,-1.465,0.244,6.92,-13.31,-80.86,False,False
1753171948.1750705,0.199,0.103,0.967,-0.122,-3.174,0.305,6.76,-13.16,-80.35,False,False
1753171948.2800941,0.207,0.118,0.976,4.028,0.793,-0.366,6.82,-13.28,-79.97,False,False
1753171948.3694508,0.239,0.129,0.963,-1.892,5.554,-0.244,6.9,-12.97,-79.54,False,False
1753171948.4744778,0.239,0.105,0.97,-0.122,-1.16,-1.648,6.76,-13.19,-79.22,False,False
1753171948.5795019,0.239,0.117,0.971,-0.61,2.808,-0.671,6.69,-13.3,-78.94,False,False
1753171948.6695232,0.263,0.114,0.964,1.526,-2.197,-0.61,6.78,-13.32,-78.65,False,False
1753171948.774545,0.221,0.1,0.969,-0.183,-0.122,0.0,6.82,-13.4,-78.37,False,False
1753171948.8645658,0.233,0.116,0.968,1.587,-0.793,0.061,6.83,-13.24,-78.06,False,False
1753171948.9700968,0.2,0.101,0.971,2.197,-0.183,0.366,6.99,-13.28,-77.78,False,False
1753171949.0761213,0.228,0.124,0.969,-0.854,1.526,0.854,7.0,-13.05,-77.49,False,False
1753171949.1645424,0.221,0.109,0.97,-0.854,0.183,-0.61,6.97,-13.14,-77.22,False,False
1753171949.2695656,0.235,0.117,0.971,-0.549,2.93,-0.061,6.83,-13.15,-76.96,False,False
1753171949.3745902,0.251,0.106,0.968,1.099,-1.465,-0.793,6.8,-13.16,-76.74,False,False
1753171949.4646103,0.239,0.11,0.965,-0.244,2.258,-0.122,6.8,-13.2,-76.56,False,False
1753171949.5696337,0.236,0.106,0.968,1.038,-2.014,-0.122,6.77,-13.13,-76.37,False,False
1753171949.674658,0.222,0.101,0.968,-0.488,-1.831,0.488,6.76,-13.21,-76.19,False,False
1753171949.764563,0.232,0.121,0.968,-1.282,-0.427,0.0,6.72,-13.17,-76.02,False,False
1753171949.869587,0.211,0.1,0.971,-0.305,0.61,-0.183,6.72,-13.26,-75.88,False,False
1753171949.9596076,0.236,0.125,0.973,-0.549,3.235,-0.854,6.65,-13.12,-75.72,False,False
1753171950.0649915,0.25,0.108,0.966,1.282,-0.122,-0.732,6.73,-13.18,-75.62,False,False
1753171950.170014,0.224,0.101,0.97,-0.549,0.305,0.305,6.72,-13.16,-75.48,False,False
1753171950.2595384,0.234,0.118,0.965,0.549,-0.854,-0.549,6.75,-13.06,-75.38,False,False
1753171950.3650007,0.205,0.096,0.972,-0.61,-0.305,0.122,6.75,-13.16,-75.28,False,False
1753171950.4700236,0.226,0.118,0.97,0.0,-0.061,-0.122,6.73,-13.02,-75.16,False,False
1753171950.56012,0.22,0.104,0.971,-0.671,1.099,-0.305,6.75,-13.13,-75.06,False,False
1753171950.6651433,0.235,0.112,0.972,-0.977,4.028,-0.61,6.68,-13.04,-74.93,False,False
1753171950.7696717,0.24,0.108,0.968,0.854,-1.526,-0.244,6.7,-13.1,-74.83,False,False
1753171950.859692,0.229,0.104,0.967,-0.977,2.258,0.0,6.67,-13.08,-74.75,False,False
1753171950.964715,0.244,0.11,0.965,0.671,-1.465,-0.427,6.65,-13.06,-74.66,False,False
1753171951.0547357,0.213,0.094,0.969,0.122,-1.099,0.305,6.66,-13.15,-74.59,False,False
1753171951.16076,0.22,0.114,0.969,-0.305,-0.122,0.305,6.61,-13.01,-74.49,False,False
