Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171247.0200543,0.293,0.19,0.938,0.244,0.061,0.0,12.0,-17.09,-21.3,False,False
1753171247.1250784,0.296,0.197,0.937,0.0,-0.305,-0.061,11.99,-17.08,-21.29,False,False
1753171247.2150984,0.3,0.196,0.937,0.061,-0.366,-0.061,12.0,-17.13,-21.31,False,False
1753171247.3199632,0.296,0.195,0.938,-0.183,0.549,0.061,11.99,-17.16,-21.31,False,False
1753171247.4249864,0.302,0.196,0.936,0.183,-0.183,0.0,11.98,-17.16,-21.31,False,False
1753171247.515007,0.296,0.193,0.938,0.183,0.122,0.0,11.98,-17.16,-21.31,False,False
1753171247.620031,0.299,0.192,0.937,0.427,-0.305,0.0,11.98,-17.15,-21.3,False,False
1753171247.725055,0.248,0.217,0.927,1.282,2.38,0.061,12.02,-17.11,-21.32,False,False
1753171247.8150756,0.257,0.211,0.938,5.188,1.038,2.563,12.62,-16.47,-21.19,False,False
1753171247.920244,0.292,0.189,0.942,-4.211,-1.77,-0.671,12.48,-16.33,-20.97,False,False
