Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170765.0637643,0.177,0.222,0.959,0.061,0.0,0.0,13.23,-10.07,-62.14,False,False
1753170765.168781,0.175,0.219,0.959,0.0,0.305,0.0,13.22,-10.07,-62.14,False,False
1753170765.258914,0.172,0.219,0.96,0.061,0.061,0.0,13.22,-10.06,-62.14,False,False
1753170765.3636184,0.175,0.223,0.958,0.0,-0.122,0.0,13.22,-10.05,-62.14,False,False
1753170765.4686544,0.177,0.223,0.959,0.0,0.0,0.0,13.22,-10.06,-62.14,False,False
1753170765.558638,0.177,0.224,0.959,0.122,-0.183,0.0,13.22,-10.06,-62.14,False,False
1753170765.6633043,0.176,0.223,0.959,0.061,-0.305,0.0,13.22,-10.07,-62.14,False,False
1753170765.7683163,0.176,0.221,0.959,0.061,-0.122,0.0,13.21,-10.07,-62.14,False,False
1753170765.858433,0.177,0.226,0.959,0.0,0.0,0.0,13.21,-10.09,-62.14,False,False
1753170765.9633539,0.175,0.222,0.96,0.183,0.122,0.0,13.21,-10.09,-62.14,False,False
1753170766.0683594,0.18,0.218,0.958,0.183,-0.61,0.0,13.2,-10.1,-62.15,False,False
1753170766.1589026,0.179,0.224,0.959,0.0,-0.122,0.0,13.2,-10.18,-62.14,False,False
1753170766.263916,0.182,0.225,0.957,0.061,0.427,-0.061,13.19,-10.19,-62.14,False,False
1753170766.353942,0.176,0.222,0.959,0.0,0.549,-0.183,13.19,-10.17,-62.14,False,False
1753170766.458982,0.176,0.221,0.958,0.061,0.305,-0.061,13.19,-10.1,-62.14,False,False
