Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173069.6942954,0.118,0.079,0.989,0.061,2.441,-0.122,5.2,-6.86,-66.79,False,False
1753173069.8003194,0.103,0.072,0.99,0.122,0.122,-0.305,5.15,-6.8,-66.75,False,False
1753173069.9053426,0.125,0.087,0.992,-0.488,-1.526,0.366,5.13,-6.78,-66.74,False,False
1753173069.9951227,0.137,0.1,0.986,0.549,-0.488,-1.465,5.15,-6.9,-66.8,False,False
1753173070.1001468,0.113,0.082,0.989,1.526,-0.671,-1.099,5.22,-7.04,-66.95,False,False
1753173070.2061708,0.125,0.082,0.987,0.0,2.014,-0.366,5.19,-6.86,-66.98,False,False
1753173070.2951906,0.117,0.086,0.989,0.061,2.38,-0.671,5.11,-6.68,-67.0,False,False
1753173070.4002144,0.112,0.079,0.99,0.244,2.747,0.0,5.13,-6.44,-67.02,False,False
1753173070.5052392,0.11,0.084,0.991,0.549,-1.282,0.061,5.1,-6.41,-67.02,False,False
1753173070.59526,0.123,0.088,0.99,0.122,1.16,0.732,5.1,-6.42,-66.99,False,False
1753173070.7002833,0.123,0.105,0.981,0.549,-0.183,0.122,5.09,-6.51,-66.95,False,False
1753173070.790303,0.146,0.098,0.983,-1.099,3.723,0.488,5.07,-6.47,-66.92,False,False
1753173070.8953297,0.124,0.079,0.991,0.488,0.854,-1.038,5.06,-6.43,-66.91,False,False
