Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172473.196557,0.218,0.155,0.966,0.061,0.0,-0.427,9.12,-12.07,-56.62,False,False
1753172473.2865775,0.213,0.145,0.966,0.122,0.854,-0.549,9.14,-12.15,-56.65,False,False
1753172473.3920486,0.207,0.157,0.97,0.0,1.343,-0.244,9.16,-12.07,-56.67,False,False
1753172473.482069,0.218,0.154,0.965,1.221,-1.282,-0.122,9.26,-12.06,-56.71,False,False
1753172473.5870924,0.214,0.152,0.967,-1.526,-0.549,0.305,9.27,-12.12,-56.74,False,False
1753172473.6921198,0.211,0.155,0.966,0.305,-0.671,-0.488,9.18,-12.04,-56.83,False,False
1753172473.7821393,0.199,0.137,0.969,-0.977,0.671,-0.244,9.11,-11.99,-56.84,False,False
1753172473.8871648,0.208,0.157,0.968,0.427,0.854,-0.488,9.04,-11.85,-56.83,False,False
1753172473.9921892,0.21,0.14,0.967,0.122,0.0,0.061,9.1,-11.9,-56.87,False,False
1753172474.082209,0.205,0.156,0.966,-0.366,1.648,-0.183,9.06,-11.84,-56.85,False,False
1753172474.1872327,0.209,0.148,0.967,0.061,-0.305,0.0,9.1,-11.82,-56.88,False,False
1753172474.2922568,0.205,0.15,0.968,-0.427,0.488,0.244,9.06,-11.8,-56.85,False,False
1753172474.382277,0.209,0.15,0.967,0.977,-0.549,-0.427,9.05,-11.78,-56.87,False,False
1753172474.4873035,0.2,0.139,0.97,0.244,0.427,-0.061,9.05,-11.79,-56.87,False,False
1753172474.577324,0.204,0.152,0.97,0.305,-0.061,-0.427,9.02,-11.69,-56.87,False,False
1753172474.68235,0.203,0.143,0.969,0.0,-0.061,0.366,9.04,-11.71,-56.9,False,False
1753172474.7903745,0.203,0.157,0.967,-0.244,0.793,-0.061,9.02,-11.67,-56.88,False,False
1753172474.8773947,0.198,0.148,0.969,0.305,-0.427,-0.122,9.04,-11.67,-56.91,False,False
1753172474.9824178,0.204,0.15,0.968,-0.122,0.0,0.183,9.03,-11.65,-56.9,False,False
1753172475.0874417,0.209,0.154,0.97,0.854,-0.977,-0.244,9.01,-11.64,-56.9,False,False
1753172475.177462,0.198,0.141,0.969,0.0,0.61,0.0,9.01,-11.68,-56.89,False,False
1753172475.2814856,0.204,0.145,0.969,0.854,-0.244,-0.488,9.0,-11.66,-56.89,False,False
1753172475.387509,0.208,0.14,0.971,-3.235,-1.099,-0.122,8.95,-11.73,-56.93,False,False
1753172475.4765315,0.206,0.149,0.969,-0.244,0.916,0.305,8.78,-11.73,-56.94,False,False
1753172475.5825555,0.202,0.151,0.971,1.648,-0.793,-0.061,8.83,-11.72,-56.94,False,False
1753172475.6715758,0.225,0.141,0.959,0.0,-0.244,-0.122,8.83,-11.74,-56.94,False,False
1753172475.7765996,0.228,0.155,0.966,-0.732,-3.235,0.0,8.79,-12.22,-56.91,False,False
1753172475.883625,0.243,0.134,0.956,-0.549,-1.221,0.366,8.83,-12.44,-56.9,False,False
