Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172033.3014731,0.282,0.183,0.945,1.221,-0.977,-0.671,11.15,-14.94,51.34,False,False
1753172033.3904927,0.256,0.169,0.951,-0.244,0.427,0.183,11.1,-14.95,51.32,False,False
1753172033.4955163,0.267,0.189,0.948,0.061,-1.099,0.061,11.02,-14.84,51.34,False,False
1753172033.601098,0.242,0.17,0.952,-0.366,-0.793,0.244,11.07,-14.9,51.29,False,False
1753172033.6917548,0.249,0.192,0.95,0.61,-0.732,0.0,11.05,-14.84,51.31,False,False
1753172033.795778,0.248,0.172,0.953,-0.183,-0.366,-0.305,11.12,-14.92,51.25,False,False
1753172033.9008014,0.262,0.192,0.951,-0.488,2.502,-0.183,11.01,-14.82,51.31,False,False
1753172033.9908218,0.269,0.177,0.95,1.831,-1.465,-0.793,11.09,-14.91,51.27,False,False
1753172034.0962224,0.261,0.179,0.955,-0.671,2.319,-0.183,11.02,-14.86,51.3,False,False
1753172034.2012475,0.269,0.196,0.948,2.197,-3.296,-0.793,11.09,-14.9,51.25,False,False
1753172034.2911508,0.25,0.175,0.95,-0.671,2.808,-1.038,11.38,-15.05,51.14,False,False
1753172034.3961759,0.261,0.203,0.947,0.183,1.404,-2.93,11.34,-14.73,50.99,False,False
1753172034.4861968,0.239,0.171,0.953,-2.747,1.099,-2.686,11.37,-14.51,50.67,False,False
1753172034.5912187,0.261,0.189,0.95,-0.61,1.526,-3.54,11.29,-14.37,50.37,False,False
1753172034.6964014,0.239,0.197,0.953,0.061,0.549,-0.854,11.31,-14.44,50.28,False,False
1753172034.7864225,0.251,0.196,0.954,-3.601,1.831,-1.404,11.48,-14.34,50.24,False,False
1753172034.8914452,0.255,0.182,0.953,1.16,-1.282,0.671,11.33,-14.41,50.26,False,False
1753172034.9963431,0.25,0.183,0.957,0.61,1.953,0.61,11.21,-14.39,50.33,False,False
1753172035.0863633,0.272,0.184,0.948,1.77,-1.648,-0.183,11.2,-14.38,50.36,False,False
1753172035.1908906,0.246,0.178,0.95,1.038,-2.258,1.221,11.23,-14.55,50.34,False,False
1753172035.2969162,0.251,0.192,0.95,-0.244,0.305,-0.061,11.15,-14.43,50.38,False,False
1753172035.3859344,0.238,0.17,0.956,-0.061,-0.732,0.183,11.21,-14.49,50.34,False,False
1753172035.4909842,0.237,0.194,0.953,-1.343,1.953,0.0,11.1,-14.33,50.38,False,False
1753172035.5810044,0.236,0.174,0.956,1.099,-0.671,-0.61,11.16,-14.37,50.33,False,False
1753172035.6870282,0.256,0.189,0.953,-0.549,2.502,-0.305,11.11,-14.33,50.36,False,False
1753172035.7910523,0.268,0.181,0.95,2.075,-2.747,-0.854,11.11,-14.42,50.31,False,False
1753172035.8810723,0.243,0.164,0.975,-1.282,2.686,0.61,11.11,-14.49,50.28,False,False
1753172035.9860961,0.272,0.19,0.946,3.052,-2.93,-0.671,11.1,-14.43,50.29,False,False
1753172036.0911207,0.244,0.171,0.954,0.0,0.122,0.732,11.15,-14.48,50.24,False,False
1753172036.181141,0.248,0.19,0.951,0.366,-0.61,0.0,11.09,-14.36,50.28,False,False
1753172036.2861643,0.231,0.166,0.956,-0.427,-0.977,0.427,11.15,-14.41,50.25,False,False
1753172036.3911877,0.249,0.196,0.953,-0.61,1.282,0.0,11.07,-14.3,50.3,False,False
1753172036.4812093,0.247,0.178,0.954,0.183,-0.183,-0.244,11.15,-14.36,50.26,False,False
1753172036.586232,0.244,0.179,0.953,-0.488,2.625,-0.305,11.1,-14.33,50.27,False,False
1753172036.6912558,0.267,0.188,0.949,1.343,-1.587,-0.427,11.11,-14.29,50.25,False,False
