Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173385.89936,0.111,0.12,0.989,3.906,1.099,-3.174,6.26,-5.37,-137.41,False,False
1753173386.0043838,0.09,0.064,0.985,-2.441,3.479,2.502,6.13,-5.22,-137.27,False,False
1753173386.109409,0.084,0.105,0.993,-0.61,0.122,-0.183,5.82,-4.8,-137.09,False,False
1753173386.2004282,0.1,0.12,0.991,2.747,1.648,-3.906,5.98,-4.94,-137.36,False,False
1753173386.3044531,0.074,0.093,0.993,0.0,0.0,1.709,6.06,-4.88,-137.45,False,False
1753173386.4089823,0.117,0.117,0.989,0.977,-2.441,1.526,5.99,-4.89,-137.38,False,False
1753173386.5000024,0.114,0.115,0.99,0.854,0.488,-1.038,6.01,-5.37,-137.33,False,False
1753173386.6040258,0.112,0.093,0.989,-1.526,3.723,0.183,5.97,-5.38,-137.28,False,False
1753173386.710049,0.086,0.103,0.991,1.648,-2.38,-0.488,5.87,-5.35,-137.29,False,False
1753173386.7990685,0.085,0.099,0.992,0.732,-0.366,-0.061,5.96,-5.28,-137.43,False,False
1753173386.9040933,0.079,0.094,0.992,-0.977,2.319,-1.709,6.03,-5.25,-137.45,False,False
1753173386.994113,0.102,0.105,1.005,-1.221,0.0,-0.366,5.95,-5.06,-137.56,False,False
1753173387.0991392,0.059,0.098,0.988,-0.427,5.432,-1.221,5.87,-4.91,-137.58,False,False
1753173387.204294,0.079,0.056,0.988,-0.122,-2.991,3.723,5.67,-4.13,-137.47,False,False
