Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172883.5123596,0.163,0.159,0.973,-1.038,0.427,0.549,9.83,-9.05,-13.67,False,False
1753172883.6023855,0.157,0.16,0.973,0.061,-0.305,-0.122,9.73,-9.06,-14.3,False,False
1753172883.7074094,0.159,0.167,0.973,-0.122,-0.793,0.0,9.69,-9.1,-14.94,False,False
1753172883.8124332,0.167,0.164,0.972,-0.366,1.465,-0.305,9.71,-9.15,-15.55,False,False
1753172883.9024534,0.155,0.156,0.974,0.488,-1.038,0.366,9.68,-9.22,-16.07,False,False
1753172884.0074773,0.151,0.159,0.975,-0.488,0.0,0.61,9.6,-9.09,-16.54,False,False
1753172884.0971937,0.168,0.167,0.974,-0.732,1.343,0.122,9.59,-9.03,-17.03,False,False
1753172884.2022176,0.152,0.148,0.975,1.038,0.244,-0.916,9.6,-9.05,-17.52,False,False
1753172884.3072412,0.143,0.15,0.977,-2.014,-1.892,0.61,9.48,-8.99,-17.96,False,False
1753172884.3978262,0.164,0.171,0.975,0.793,-0.732,-0.916,9.46,-9.04,-18.41,False,False
1753172884.5021572,0.162,0.152,0.974,-1.16,3.296,0.0,9.59,-9.13,-18.84,False,False
1753172884.6071808,0.154,0.165,0.976,1.587,-0.671,-0.854,9.54,-9.02,-19.19,False,False
1753172884.697201,0.165,0.166,0.974,0.183,0.061,0.0,9.64,-9.06,-19.62,False,False
1753172884.8022246,0.161,0.166,0.974,0.854,0.122,-0.366,9.66,-9.11,-19.96,False,False
1753172884.908187,0.172,0.165,0.971,1.343,-0.549,0.0,9.73,-9.14,-20.31,False,False
1753172884.9972067,0.152,0.153,0.974,1.282,-2.747,0.488,9.72,-9.2,-20.6,False,False
1753172885.1027362,0.146,0.165,0.976,-0.671,-1.282,1.099,9.68,-9.18,-20.85,False,False
1753172885.192757,0.172,0.151,0.971,-1.099,0.977,0.793,9.67,-9.16,-21.08,False,False
1753172885.297779,0.145,0.157,0.974,1.77,-1.282,-0.366,9.56,-9.19,-21.26,False,False
1753172885.4028041,0.155,0.166,0.977,-0.305,-1.282,0.61,9.67,-9.17,-21.54,False,False
1753172885.4928236,0.166,0.154,0.973,-0.061,1.099,-0.549,9.68,-9.2,-21.77,False,False
1753172885.5978472,0.15,0.167,0.977,1.404,-1.648,-0.488,9.65,-9.24,-21.96,False,False
1753172885.7024982,0.171,0.151,0.972,-1.953,1.404,0.793,9.68,-9.25,-22.15,False,False
1753172885.7925177,0.162,0.159,0.974,-0.854,1.16,0.244,9.43,-9.16,-22.19,False,False
1753172885.8975413,0.178,0.168,0.973,2.38,-1.831,-0.916,9.53,-9.24,-22.43,False,False
1753172886.0025656,0.167,0.159,0.973,-0.366,0.732,0.305,9.61,-9.35,-22.63,False,False
1753172886.0925853,0.167,0.161,0.974,1.038,-1.221,-0.183,9.6,-9.32,-22.78,False,False
1753172886.1976132,0.17,0.176,0.974,0.061,0.366,0.427,9.66,-9.36,-22.92,False,False
1753172886.2876341,0.176,0.153,0.971,0.366,0.305,0.305,9.7,-9.4,-23.09,False,False
1753172886.3926585,0.164,0.163,0.972,1.038,-2.014,0.244,9.6,-9.37,-23.16,False,False
1753172886.4976819,0.151,0.157,0.976,0.427,-1.648,0.427,9.67,-9.43,-23.35,False,False
1753172886.587702,0.153,0.153,0.973,0.488,0.061,-0.183,9.64,-9.35,-23.44,False,False
1753172886.6927257,0.161,0.168,0.973,0.244,-0.793,-0.183,9.61,-9.33,-23.53,False,False
1753172886.7977495,0.164,0.16,0.975,0.61,0.122,-0.305,9.7,-9.43,-23.68,False,False
1753172886.8877695,0.162,0.153,0.974,-1.831,3.052,1.282,9.62,-9.34,-23.67,False,False
1753172886.9927938,0.156,0.162,0.975,0.61,-0.122,0.0,9.55,-9.26,-23.69,False,False
1753172887.0978262,0.155,0.14,0.973,-0.793,-0.61,0.916,9.5,-9.23,-23.77,False,False
1753172887.1878488,0.176,0.17,0.975,-1.282,-0.366,-0.061,9.34,-9.17,-23.78,False,False
1753172887.2928727,0.172,0.154,0.974,0.549,1.099,-0.366,9.45,-9.33,-23.94,False,False
1753172887.3828928,0.16,0.15,0.973,-1.038,0.671,0.549,9.38,-9.29,-23.96,False,False
1753172887.4879174,0.157,0.163,0.975,1.282,-0.854,-0.916,9.34,-9.24,-24.05,False,False
1753172887.5929408,0.163,0.157,0.974,1.282,-0.488,-0.732,9.49,-9.33,-24.22,False,False
1753172887.6829607,0.164,0.164,0.976,-0.61,0.732,0.549,9.42,-9.3,-24.24,False,False
1753172887.7879872,0.181,0.16,0.973,0.061,0.732,0.488,9.41,-9.33,-24.28,False,False
1753172887.89201,0.167,0.155,0.974,0.549,0.244,-0.366,9.38,-9.39,-24.33,False,False
1753172887.9820406,0.159,0.153,0.975,0.183,0.183,0.061,9.38,-9.32,-24.39,False,False
1753172888.088065,0.16,0.155,0.974,-0.061,0.0,0.0,9.39,-9.31,-24.43,False,False
1753172888.1920886,0.166,0.153,0.974,-0.793,1.16,0.122,9.38,-9.29,-24.46,False,False
1753172888.2821083,0.158,0.159,0.975,1.709,-0.61,-1.404,9.39,-9.31,-24.55,False,False
1753172888.3881326,0.154,0.156,0.975,0.671,-0.549,0.427,9.48,-9.32,-24.63,False,False
1753172888.477162,0.151,0.143,0.973,0.305,-0.61,0.488,9.48,-9.3,-24.63,False,False
1753172888.5821853,0.131,0.146,0.978,-1.221,0.061,0.244,9.38,-9.21,-24.6,False,False
1753172888.687481,0.158,0.164,0.975,-0.61,-1.465,0.183,9.31,-9.14,-24.62,False,False
1753172888.7775002,0.165,0.167,0.974,2.075,0.61,-1.709,9.47,-9.34,-24.76,False,False
1753172888.8825247,0.161,0.142,0.975,-0.488,2.747,1.038,9.53,-9.26,-24.79,False,False
1753172888.9875486,0.154,0.157,0.975,-0.122,1.221,-0.061,9.35,-9.07,-24.65,False,False
1753172889.0775688,0.145,0.146,0.976,-0.366,0.305,0.0,9.33,-8.95,-24.69,False,False
1753172889.1825955,0.153,0.155,0.976,-0.977,0.122,0.0,9.26,-8.88,-24.69,False,False
1753172889.287619,0.152,0.151,0.975,0.671,-1.709,-0.427,9.29,-9.04,-24.75,False,False
1753172889.3776398,0.15,0.158,0.977,0.183,-0.732,-0.061,9.29,-9.1,-24.79,False,False
1753172889.482663,0.163,0.149,0.973,-0.549,1.221,0.183,9.31,-9.11,-24.82,False,False
1753172889.5875673,0.151,0.15,0.975,0.916,-1.099,-0.793,9.26,-9.1,-24.82,False,False
1753172889.6775873,0.162,0.154,0.973,-1.282,0.793,0.427,9.3,-9.06,-24.86,False,False
1753172889.7828994,0.171,0.139,0.971,1.099,0.427,-1.831,9.31,-9.08,-24.91,False,False
1753172889.8729198,0.144,0.157,0.977,-0.977,-0.671,0.732,9.23,-8.95,-24.87,False,False
1753172889.977946,0.146,0.144,0.976,1.404,-1.221,-0.061,9.29,-8.95,-24.96,False,False
1753172890.0829704,0.14,0.152,0.977,-1.343,2.441,0.916,9.21,-8.7,-24.9,False,False
