Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170568.5009117,0.242,0.261,0.937,0.0,0.305,0.0,15.75,-14.02,10.61,False,False
1753170568.5908113,0.245,0.263,0.936,0.061,0.061,0.0,15.75,-14.01,10.61,False,False
1753170568.6958551,0.244,0.261,0.936,0.0,0.183,0.0,15.74,-14.02,10.61,False,False
1753170568.801231,0.245,0.261,0.936,0.061,-0.061,0.0,15.73,-14.01,10.61,False,False
1753170568.8908656,0.241,0.261,0.936,0.061,0.0,0.0,15.73,-14.02,10.61,False,False
1753170568.9961007,0.238,0.26,0.937,0.122,0.183,0.0,15.73,-14.0,10.62,False,False
1753170569.101127,0.246,0.266,0.935,0.061,0.244,0.0,15.72,-13.98,10.62,False,False
1753170569.1911547,0.248,0.26,0.935,0.122,0.488,0.0,15.72,-14.0,10.62,False,False
1753170569.2964013,0.242,0.26,0.937,0.183,0.0,0.0,15.72,-13.99,10.62,False,False
1753170569.3856502,0.24,0.261,0.937,0.061,-0.183,0.0,15.73,-13.98,10.61,False,False
1753170569.4906747,0.242,0.261,0.936,0.122,0.061,-0.183,15.73,-13.97,10.61,False,False
1753170569.5956972,0.251,0.26,0.936,0.061,0.122,-0.122,15.73,-13.97,10.6,False,False
