Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170382.5733445,-0.082,-0.062,1.021,-26.245,27.649,-135.925,11.46,-19.4,-42.72,False,False
1753170382.663306,-0.603,0.064,1.105,-25.085,50.903,-192.139,12.03,-11.67,-56.42,False,False
1753170382.768235,-0.558,-0.006,1.178,-24.048,-72.144,-114.624,12.0,-10.45,-66.15,False,False
1753170382.8582873,0.209,-0.091,0.826,20.264,23.987,61.89,12.9,-11.79,-74.89,False,False
1753170382.9633818,1.983,-0.191,0.528,70.862,-70.862,200.012,15.61,-15.31,-64.18,False,False
1753170383.0686634,1.319,-0.045,0.729,93.445,40.771,134.155,16.25,-26.58,-42.46,False,False
1753170383.158454,-0.256,-0.102,1.061,-88.806,31.372,-170.105,18.64,-24.47,-42.03,False,False
1753170383.2640693,-0.746,-0.037,1.267,-81.36,36.011,-228.455,16.29,-14.56,-62.82,False,False
1753170383.3684452,-0.411,0.061,1.045,-4.333,-17.7,-67.81,14.46,-11.16,-80.08,False,False
1753170383.4587154,0.734,-0.015,0.741,52.917,-52.429,144.653,18.22,-11.89,-79.73,False,False
1753170383.563356,1.554,-0.207,0.41,79.651,-123.23,244.568,19.72,-25.48,-65.43,False,False
1753170383.6684513,0.991,0.068,0.45,102.173,-102.905,128.784,14.24,-41.57,-46.1,False,False
1753170383.758051,-0.507,0.121,0.808,8.545,318.726,-171.692,17.25,-33.95,-41.38,False,False
1753170383.8630927,-0.583,0.135,1.055,-28.32,110.046,-193.787,18.29,-3.05,-50.1,False,False
1753170383.9534423,-0.228,0.192,1.038,-6.653,-56.335,-28.87,16.28,-2.63,-55.26,False,False
1753170384.0580175,0.714,0.405,0.807,57.068,-45.471,103.516,15.45,-8.56,-46.21,False,False
