Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170575.0707433,0.244,0.261,0.936,0.122,0.061,0.0,15.72,-13.91,10.51,False,False
1753170575.1762283,0.242,0.261,0.935,0.0,0.427,0.0,15.72,-13.9,10.51,False,False
1753170575.2662363,0.229,0.27,0.937,0.0,0.671,0.061,15.71,-13.87,10.53,False,False
1753170575.3708055,0.228,0.279,0.94,-0.366,0.549,0.61,15.68,-13.81,10.6,False,False
1753170575.4608262,0.154,0.238,1.011,-5.92,8.362,-1.343,15.46,-13.54,10.71,False,False
1753170575.5660143,0.241,0.19,1.133,-9.644,31.311,-6.653,14.74,-12.08,10.99,False,False
1753170575.6718018,0.261,0.272,0.988,-3.601,42.664,-11.963,14.12,-9.17,11.04,False,False
1753170575.7615,0.305,0.35,0.914,53.284,-53.467,-16.357,16.41,-12.9,5.1,False,False
1753170575.8658159,0.299,0.415,0.626,41.626,-135.681,5.432,22.25,-19.97,-5.25,False,False
1753170575.9708955,0.739,0.41,0.85,38.513,112.732,-30.518,26.36,-19.95,-5.25,False,False
1753170576.0608027,0.204,0.442,0.558,4.395,-87.097,6.47,28.8,-27.42,-2.16,False,False
1753170576.1659184,0.398,0.419,0.917,12.024,82.153,-24.597,29.53,-19.46,6.72,False,False
1753170576.2709541,0.267,0.46,0.823,-14.954,-33.508,-7.935,29.02,-19.99,11.48,False,False
1753170576.3614423,0.385,0.451,0.763,11.047,-7.324,0.183,29.45,-19.32,17.28,False,False
1753170576.4659126,0.425,0.5,0.77,5.676,-2.686,0.427,30.49,-20.94,22.96,False,False
1753170576.5559602,0.274,0.478,0.807,11.963,45.471,-12.512,31.1,-19.74,29.54,False,False
1753170576.660989,0.435,0.488,0.905,-33.203,10.559,-7.08,29.75,-16.34,35.55,False,False
1753170576.7664614,0.202,0.43,0.95,-18.616,12.756,-27.161,28.3,-15.24,39.67,False,False
1753170576.855911,0.438,0.35,0.945,-30.762,-49.866,-19.348,26.65,-13.39,43.29,False,False
1753170576.9609804,0.049,0.451,0.719,-1.587,-162.048,-20.508,26.64,-23.92,42.46,False,False
1753170577.0660157,0.702,0.438,0.836,9.949,16.968,1.709,27.78,-22.19,48.78,False,False
1753170577.1556737,0.23,0.302,0.737,-5.554,-39.917,19.958,28.47,-27.6,53.47,False,False
1753170577.260679,0.307,0.398,0.683,-3.967,51.208,8.484,26.76,-27.48,61.75,False,False
1753170577.3664472,0.128,0.305,0.889,-5.31,93.567,-14.954,25.29,-22.39,70.33,False,False
1753170577.455938,0.312,0.259,0.968,-37.231,-10.62,35.217,23.1,-18.18,79.51,False,False
1753170577.5615475,0.39,0.276,1.009,-12.207,67.078,54.138,18.64,-16.61,92.27,False,False
1753170577.6660166,0.329,0.226,0.964,-4.944,46.509,41.26,16.57,-12.86,105.02,False,False
1753170577.7580042,0.277,0.297,0.979,-1.465,-7.263,23.315,15.31,-12.49,114.91,False,False
