Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173029.7797105,0.12,0.09,0.986,0.671,0.854,-0.244,5.81,-6.08,-110.82,False,False
1753173029.8697307,0.102,0.086,0.989,-0.183,-0.122,0.488,5.78,-6.04,-110.8,False,False
1753173029.974208,0.108,0.092,0.987,-0.122,-1.77,0.366,5.8,-6.02,-110.82,False,False
1753173030.0792317,0.086,0.091,0.993,-1.038,-1.892,1.343,5.75,-6.09,-110.76,False,False
1753173030.1692526,0.103,0.102,0.99,0.366,1.16,-0.916,5.78,-6.04,-110.82,False,False
1753173030.274276,0.106,0.099,0.989,-0.061,0.61,0.122,5.78,-6.09,-110.86,False,False
1753173030.3792996,0.098,0.086,0.99,-0.427,1.465,-1.709,5.75,-6.11,-110.93,False,False
1753173030.4693232,0.111,0.09,0.988,0.0,-1.282,1.77,5.48,-6.0,-111.04,False,False
1753173030.5743463,0.11,0.084,0.99,2.136,-1.282,-0.366,5.53,-6.14,-111.0,False,False
1753173030.6793694,0.125,0.091,0.986,0.305,0.488,0.305,5.52,-6.18,-111.0,False,False
1753173030.7693903,0.112,0.097,0.99,0.488,-0.977,-0.61,5.52,-6.2,-111.03,False,False
1753173030.8744135,0.103,0.085,0.989,0.244,0.244,-0.122,5.59,-6.15,-111.1,False,False
1753173030.9794378,0.096,0.095,0.991,-0.305,-1.221,0.854,5.56,-6.09,-111.08,False,False
1753173031.0694602,0.097,0.096,0.991,0.244,0.0,-0.244,5.6,-6.08,-111.12,False,False
1753173031.1744838,0.101,0.107,0.992,0.061,1.709,-0.366,5.58,-5.95,-111.14,False,False
1753173031.2645035,0.115,0.082,0.987,1.343,-2.93,1.282,5.64,-6.04,-111.07,False,False
1753173031.3695438,0.114,0.094,0.989,0.366,1.221,0.0,5.58,-6.03,-110.99,False,False
1753173031.4745672,0.099,0.09,0.988,0.366,-0.427,-0.977,5.6,-5.99,-111.09,False,False
1753173031.5645876,0.091,0.084,0.989,-0.793,0.61,0.61,5.65,-5.88,-111.15,False,False
1753173031.669612,0.023,0.104,0.98,-0.549,1.526,-0.671,5.64,-5.7,-111.18,False,False
