Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170727.7282836,0.245,0.191,0.952,0.183,-0.122,0.0,11.56,-14.18,-152.79,False,False
1753170727.8183424,0.241,0.193,0.953,0.122,-0.244,0.0,11.56,-14.17,-152.79,False,False
1753170727.9233072,0.246,0.192,0.952,0.0,-0.122,0.0,11.56,-14.17,-152.79,False,False
1753170728.0128884,0.25,0.192,0.952,0.0,0.183,0.0,11.55,-14.18,-152.78,False,False
1753170728.1178951,0.248,0.192,0.952,0.0,0.0,-0.122,11.55,-14.19,-152.78,False,False
1753170728.2232366,0.246,0.195,0.952,0.122,0.0,-0.061,11.55,-14.19,-152.79,False,False
1753170728.3129208,0.248,0.194,0.951,0.0,0.183,0.0,11.55,-14.18,-152.79,False,False
1753170728.4178996,0.247,0.188,0.952,0.183,-0.122,0.0,11.55,-14.2,-152.79,False,False
1753170728.5229983,0.243,0.191,0.952,0.061,0.061,0.0,11.54,-14.21,-152.77,False,False
1753170728.6130273,0.246,0.191,0.952,0.061,0.122,-0.122,11.55,-14.21,-152.78,False,False
1753170728.7181036,0.25,0.191,0.952,0.0,0.366,-0.122,11.54,-14.21,-152.77,False,False
1753170728.8229046,0.249,0.192,0.951,0.061,0.305,-0.122,11.54,-14.21,-152.78,False,False
1753170728.9129646,0.243,0.191,0.952,0.061,0.244,-0.122,11.54,-14.19,-152.78,False,False
1753170729.0179014,0.246,0.196,0.952,0.0,0.366,0.0,11.54,-14.17,-152.78,False,False
1753170729.1081853,0.246,0.189,0.952,0.244,0.0,0.0,11.54,-14.18,-152.78,False,False
1753170729.2135193,0.241,0.193,0.953,0.183,-0.061,0.0,11.54,-14.18,-152.78,False,False
1753170729.317546,0.243,0.191,0.952,0.061,0.0,0.0,11.55,-14.17,-152.78,False,False
1753170729.4078968,0.243,0.191,0.952,0.122,0.244,0.0,11.54,-14.16,-152.78,False,False
1753170729.5129802,0.246,0.193,0.952,0.0,0.366,0.0,11.54,-14.16,-152.77,False,False
1753170729.6180618,0.245,0.191,0.953,0.061,0.366,0.0,11.54,-14.15,-152.77,False,False
1753170729.708284,0.249,0.196,0.951,0.061,0.183,0.0,11.54,-14.14,-152.76,False,False
1753170729.8132908,0.248,0.192,0.952,0.122,0.0,0.0,11.54,-14.14,-152.77,False,False
1753170729.917926,0.243,0.192,0.953,0.183,-0.122,0.0,11.54,-14.14,-152.76,False,False
1753170730.0079315,0.242,0.19,0.953,0.122,-0.244,0.0,11.55,-14.13,-152.76,False,False
1753170730.1131504,0.243,0.192,0.952,0.061,0.0,0.0,11.54,-14.13,-152.76,False,False
1753170730.217969,0.245,0.192,0.953,0.061,0.244,0.0,11.54,-14.13,-152.76,False,False
1753170730.307888,0.242,0.191,0.954,0.061,0.183,0.0,11.54,-14.13,-152.76,False,False
1753170730.412975,0.25,0.196,0.951,0.0,0.061,0.0,11.53,-14.12,-152.76,False,False
