Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172573.3528373,0.254,0.12,0.961,-1.404,0.0,0.244,8.0,-14.1,-117.99,False,False
1753172573.458346,0.245,0.133,0.962,-0.793,-0.427,0.549,7.91,-14.05,-117.94,False,False
1753172573.5633695,0.243,0.132,0.962,-0.61,-0.549,0.183,7.96,-14.06,-117.98,False,False
1753172573.653392,0.227,0.134,0.966,-1.282,0.366,0.549,7.91,-14.05,-117.96,False,False
1753172573.758416,0.236,0.139,0.962,0.671,-0.305,-0.427,7.92,-14.01,-117.98,False,False
1753172573.86344,0.237,0.124,0.963,0.122,0.427,0.183,7.92,-14.04,-117.98,False,False
1753172573.9534185,0.242,0.129,0.963,1.587,0.244,-1.099,7.89,-14.0,-117.95,False,False
1753172574.0584424,0.253,0.119,0.96,-0.61,-0.061,0.305,7.92,-14.01,-117.98,False,False
1753172574.1634693,0.237,0.132,0.965,-0.977,0.549,0.549,7.83,-13.96,-117.93,False,False
1753172574.2534926,0.243,0.137,0.962,-0.366,-1.16,0.0,7.9,-14.0,-118.0,False,False
1753172574.3585126,0.233,0.134,0.965,-0.305,0.244,0.305,7.89,-14.0,-118.0,False,False
1753172574.4485343,0.244,0.132,0.964,1.587,-0.732,-0.793,7.95,-13.99,-118.04,False,False
1753172574.5535626,0.238,0.12,0.964,0.0,0.244,0.122,7.91,-13.96,-118.01,False,False
1753172574.6585863,0.243,0.125,0.963,1.221,0.061,-0.916,7.89,-13.9,-118.01,False,False
1753172574.7479634,0.251,0.119,0.961,-0.183,0.305,0.0,7.91,-13.93,-118.03,False,False
1753172574.8529873,0.242,0.134,0.963,-0.366,0.427,0.0,7.87,-13.9,-118.0,False,False
1753172574.9580114,0.242,0.135,0.963,-0.427,0.122,0.122,7.94,-13.94,-118.06,False,False
