Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170656.9270425,0.229,0.212,0.952,0.061,-0.061,0.0,12.69,-13.2,-108.38,False,False
1753170657.0172458,0.217,0.212,0.953,0.183,0.122,0.0,12.69,-13.21,-108.38,False,False
1753170657.121849,0.251,0.21,0.949,0.122,0.305,0.061,12.7,-13.14,-108.36,False,False
1753170657.2268865,0.235,0.219,0.953,0.122,-0.366,1.709,12.68,-13.17,-108.28,False,False
1753170657.3168879,0.216,0.204,0.955,0.671,1.465,0.305,12.71,-13.08,-108.23,False,False
1753170657.4218025,0.218,0.215,0.953,0.061,0.793,-0.427,12.69,-12.98,-108.19,False,False
1753170657.527162,0.223,0.209,0.952,0.305,0.427,-0.61,12.68,-13.01,-108.19,False,False
1753170657.6169827,0.204,0.21,0.953,-0.061,-0.671,0.0,12.67,-13.09,-108.17,False,False
1753170657.7219384,0.216,0.21,0.954,0.305,-3.662,1.343,12.69,-13.19,-108.2,False,False
1753170657.8119667,0.221,0.216,0.951,-0.183,-1.709,1.099,12.68,-13.38,-108.21,False,False
1753170657.917103,0.232,0.209,0.952,0.061,-1.221,0.671,12.69,-13.48,-108.21,False,False
1753170658.0227444,0.238,0.215,0.949,0.0,-1.038,0.0,12.69,-13.57,-108.22,False,False
1753170658.1119037,0.241,0.215,0.948,1.038,-0.732,-0.916,12.74,-13.65,-108.28,False,False
1753170658.216937,0.235,0.21,0.949,-0.366,0.793,-0.244,12.78,-13.66,-108.31,False,False
1753170658.3219333,0.233,0.208,0.95,-0.305,0.366,-0.366,12.76,-13.64,-108.31,False,False
1753170658.411872,0.239,0.212,0.948,0.244,-1.099,-0.122,12.74,-13.7,-108.32,False,False
1753170658.5172408,0.257,0.222,0.947,0.244,-1.892,0.244,12.76,-13.84,-108.35,False,False
1753170658.621905,0.248,0.197,0.949,-0.366,0.977,-0.854,12.73,-13.96,-108.37,False,False
1753170658.7122188,0.249,0.217,0.949,-0.183,-0.305,-1.099,12.63,-13.91,-108.44,False,False
1753170658.8172433,0.24,0.21,0.949,0.061,1.099,-0.916,12.63,-13.95,-108.49,False,False
1753170658.907168,0.237,0.217,0.95,-0.732,2.93,-1.343,12.58,-13.83,-108.52,False,False
1753170659.0124886,0.23,0.202,0.955,0.0,0.793,-0.305,12.55,-13.78,-108.5,False,False
1753170659.1168993,0.234,0.213,0.95,0.061,1.648,-0.977,12.52,-13.78,-108.47,False,False
1753170659.2067983,0.236,0.21,0.951,0.061,2.136,0.122,12.5,-13.67,-108.43,False,False
