Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170720.258138,0.244,0.195,0.953,0.061,-0.305,0.061,11.62,-14.24,-152.73,False,False
1753170720.3479576,0.243,0.193,0.951,0.122,0.0,0.0,11.62,-14.23,-152.73,False,False
1753170720.4526985,0.25,0.196,0.949,0.061,0.61,-0.183,11.62,-14.23,-152.73,False,False
1753170720.558517,0.25,0.19,0.952,0.061,-0.183,0.0,11.61,-14.24,-152.73,False,False
1753170720.6475093,0.245,0.192,0.952,0.122,-0.122,0.0,11.61,-14.25,-152.73,False,False
1753170720.7525434,0.241,0.19,0.953,0.0,0.427,-0.122,11.61,-14.26,-152.73,False,False
1753170720.8425677,0.241,0.193,0.952,0.0,0.488,-0.244,11.6,-14.25,-152.72,False,False
1753170720.947901,0.25,0.194,0.951,0.061,0.488,-0.305,11.6,-14.27,-152.72,False,False
1753170721.0529227,0.243,0.191,0.952,0.061,0.0,-0.122,11.6,-14.28,-152.72,False,False
1753170721.142943,0.247,0.195,0.95,0.122,-0.122,0.0,11.6,-14.27,-152.72,False,False
1753170721.2479088,0.252,0.193,0.95,0.183,0.244,0.0,11.59,-14.27,-152.73,False,False
1753170721.352933,0.255,0.196,0.951,0.244,0.061,-0.061,11.6,-14.28,-152.73,False,False
1753170721.442945,0.25,0.193,0.951,0.061,-0.061,0.0,11.61,-14.28,-152.73,False,False
1753170721.547967,0.25,0.191,0.951,0.061,0.366,-0.305,11.6,-14.26,-152.73,False,False
1753170721.6528232,0.249,0.191,0.953,0.061,0.061,0.0,11.6,-14.25,-152.73,False,False
1753170721.742825,0.248,0.193,0.954,0.122,0.305,-0.061,11.6,-14.23,-152.73,False,False
1753170721.8478487,0.25,0.19,0.951,0.122,0.061,0.0,11.6,-14.23,-152.74,False,False
