Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170830.7793827,0.277,0.183,0.945,0.0,0.427,0.0,11.09,-16.17,-55.49,False,False
1753170830.8847704,0.279,0.184,0.945,0.244,0.366,-0.305,11.1,-16.16,-55.45,False,False
1753170830.9898117,0.281,0.182,0.945,0.0,0.122,0.061,11.11,-16.15,-55.42,False,False
1753170831.078984,0.275,0.179,0.946,0.0,0.061,0.0,11.1,-16.14,-55.37,False,False
1753170831.1848147,0.276,0.18,0.947,0.122,-0.122,-0.061,11.09,-16.13,-55.33,False,False
1753170831.2898972,0.282,0.184,0.944,0.061,-0.244,-0.122,11.09,-16.12,-55.31,False,False
1753170831.379894,0.282,0.184,0.945,-0.183,0.366,0.061,11.1,-16.16,-55.28,False,False
1753170831.4848127,0.283,0.183,0.945,0.366,0.122,0.0,11.09,-16.15,-55.24,False,False
1753170831.5898612,0.277,0.181,0.945,0.0,0.0,0.0,11.09,-16.14,-55.21,False,False
1753170831.6798806,0.276,0.182,0.946,0.0,-0.061,0.0,11.08,-16.14,-55.18,False,False
1753170831.7842999,0.28,0.181,0.945,-0.061,0.244,0.0,11.07,-16.13,-55.15,False,False
1753170831.8742003,0.28,0.18,0.947,0.305,0.122,0.0,11.07,-16.12,-55.13,False,False
