Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172284.5095108,0.249,0.149,0.963,-0.488,2.502,-0.671,9.59,-13.13,-2.86,False,False
1753172284.5995305,0.327,0.183,0.971,2.808,-0.122,-2.93,9.61,-13.08,-2.46,False,False
1753172284.7045546,0.149,0.254,0.973,42.236,30.823,-11.658,12.4,-12.65,-2.82,False,False
1753172284.7945745,0.208,0.203,0.918,-24.78,-24.597,10.193,13.69,-10.01,-2.4,False,False
1753172284.899599,0.208,0.206,0.897,7.996,-10.315,5.92,11.67,-14.22,-2.1,False,False
1753172285.0046232,0.288,0.193,0.946,-8.789,-16.785,20.508,11.76,-14.93,-0.66,False,False
1753172285.0946426,0.336,0.266,0.951,8.972,-2.869,1.587,11.23,-15.36,0.96,False,False
1753172285.1996667,0.24,0.139,1.036,5.371,17.883,-15.381,12.44,-14.49,1.25,False,False
1753172285.3047,0.168,0.287,0.902,5.981,4.028,-26.123,12.88,-13.3,-0.26,False,False
1753172285.3947208,0.169,0.312,0.902,3.479,7.751,-14.893,15.0,-10.89,-1.21,False,False
1753172285.4997437,0.17,0.208,0.962,-1.953,17.395,-4.822,15.24,-9.28,-1.21,False,False
1753172285.6047688,0.056,0.27,0.929,4.272,-11.169,7.202,14.71,-9.34,-0.74,False,False
1753172285.6946335,0.28,0.199,1.013,2.563,4.211,-5.676,14.75,-8.52,-1.04,False,False
1753172285.800658,0.129,0.242,0.937,15.32,-2.441,16.663,13.85,-11.21,-0.8,False,False
1753172285.8891451,0.163,0.214,0.961,-11.902,11.597,-3.845,13.72,-10.11,-0.69,False,False
1753172285.994565,0.191,0.22,0.986,4.272,3.296,-1.648,13.65,-9.7,-0.71,False,False
1753172286.099589,0.188,0.218,0.965,-19.897,0.671,-3.601,12.72,-10.05,-1.11,False,False
1753172286.1896102,0.18,0.225,0.958,-1.282,0.0,-0.793,12.51,-10.02,-0.87,False,False
1753172286.2941418,0.201,0.214,0.964,-3.296,-0.671,-0.427,12.5,-9.99,-0.75,False,False
1753172286.400165,0.189,0.202,0.966,0.244,-2.747,0.732,12.2,-10.24,-0.58,False,False
1753172286.4891887,0.165,0.188,0.967,-1.709,-1.953,0.793,12.07,-10.3,-0.47,False,False
1753172286.5942118,0.223,0.198,0.961,-1.343,-6.47,2.747,11.89,-10.39,-0.26,False,False
1753172286.6992357,0.201,0.2,0.941,-6.226,-10.803,3.052,11.39,-11.03,0.18,False,False
1753172286.7897792,0.282,0.223,0.967,-2.502,-30.212,11.414,10.7,-12.77,0.6,False,False
1753172286.8948023,0.2,0.16,0.843,11.719,5.005,3.174,11.8,-14.4,0.79,False,False
1753172286.9848232,0.277,0.124,0.935,14.404,4.089,-0.061,12.85,-13.99,0.92,False,False
1753172287.0898485,0.283,0.232,0.966,2.869,-14.648,9.46,12.79,-14.95,1.83,False,False
1753172287.1948724,0.202,0.208,0.958,-23.804,23.499,-18.372,12.64,-14.27,1.66,False,False
1753172287.2848914,0.26,0.182,0.943,-4.028,-10.315,5.981,11.9,-13.19,1.35,False,False
1753172287.3894053,0.243,0.186,0.954,0.549,1.709,-1.526,11.34,-13.75,1.64,False,False
1753172287.4944284,0.247,0.184,0.959,1.465,-0.061,0.61,11.38,-13.58,1.65,False,False
1753172287.584449,0.222,0.177,0.952,0.122,0.671,1.831,11.43,-13.41,1.7,False,False
1753172287.6894727,0.258,0.184,0.954,-1.465,-1.465,0.793,11.29,-13.28,1.82,False,False
1753172287.794501,0.221,0.184,0.956,-0.061,0.854,0.366,11.25,-13.35,1.91,False,False
1753172287.884521,0.217,0.179,0.963,-2.625,-1.953,0.854,11.3,-13.33,1.94,False,False
1753172287.9895446,0.218,0.179,0.959,-3.052,-1.099,-0.061,11.08,-13.46,1.99,False,False
1753172288.0795646,0.231,0.186,0.957,-0.305,1.099,-0.427,10.98,-13.5,2.05,False,False
1753172288.1848092,0.239,0.177,0.957,0.427,1.099,-1.221,10.96,-13.5,2.09,False,False
1753172288.2898316,0.243,0.176,0.961,0.0,2.258,-1.465,10.92,-13.47,2.13,False,False
1753172288.379853,0.27,0.182,0.952,0.427,-0.549,-0.793,10.89,-13.45,2.13,False,False
1753172288.4848773,0.236,0.167,0.955,-0.366,0.0,0.305,10.9,-13.51,2.11,False,False
1753172288.5890715,0.213,0.184,0.958,0.122,-1.587,0.427,10.83,-13.39,2.16,False,False
1753172288.680092,0.209,0.167,0.961,-0.488,-0.732,0.244,10.85,-13.4,2.15,False,False
1753172288.7851157,0.228,0.188,0.956,-0.61,2.136,-0.061,10.79,-13.31,2.23,False,False
1753172288.8891397,0.226,0.169,0.96,0.305,0.305,-0.977,10.8,-13.35,2.25,False,False
1753172288.9791598,0.247,0.186,0.96,-0.183,2.014,-0.916,10.74,-13.31,2.31,False,False
1753172289.0846543,0.257,0.174,0.956,0.793,0.244,-0.305,10.77,-13.4,2.32,False,False
1753172289.1896758,0.244,0.176,0.958,0.061,1.16,-0.549,10.73,-13.37,2.35,False,False
1753172289.279697,0.25,0.169,0.955,0.488,-1.282,0.549,10.73,-13.39,2.37,False,False
1753172289.3847203,0.237,0.174,0.957,-0.183,-1.953,1.404,10.7,-13.43,2.42,False,False
1753172289.4747415,0.216,0.172,0.959,0.183,-1.526,0.488,10.67,-13.38,2.43,False,False
1753172289.5798523,0.22,0.169,0.959,-0.427,-1.892,0.305,10.67,-13.39,2.43,False,False
1753172289.6850693,0.222,0.183,0.959,-0.061,0.549,-0.122,10.65,-13.4,2.43,False,False
1753172289.7740898,0.224,0.171,0.959,0.0,0.366,-0.732,10.68,-13.41,2.42,False,False
1753172289.8801181,0.242,0.182,0.961,-0.183,2.502,-0.854,10.65,-13.39,2.44,False,False
1753172289.9841502,0.294,0.176,0.948,0.671,-0.488,-0.305,10.66,-13.45,2.44,False,False
1753172290.0741708,0.253,0.192,1.119,-1.77,2.869,0.366,10.56,-13.47,2.49,False,False
1753172290.1801941,0.161,-0.087,1.087,-34.851,1.77,3.601,9.16,-12.93,2.65,False,False
1753172290.2842178,0.361,-0.262,0.765,-158.081,-41.748,-5.188,-1.95,-12.39,2.94,False,False
1753172290.3747432,0.19,-0.259,0.82,-66.772,-6.165,5.859,-14.37,-16.33,-0.22,False,False
1753172290.479769,0.347,-0.474,0.953,-0.549,0.977,-33.264,-15.38,-14.88,-2.55,False,False
1753172290.5697892,0.675,0.012,0.902,74.768,-51.086,-160.339,-9.98,-17.78,-12.39,False,False
1753172290.67505,0.44,0.371,0.867,97.046,-107.3,-171.265,5.04,-26.44,-31.51,False,False
1753172290.7790742,0.274,0.393,0.778,38.879,-36.377,-125.977,20.3,-30.8,-52.55,False,False
1753172290.8700943,0.271,0.54,0.719,39.062,12.878,-72.998,27.69,-26.99,-65.99,False,False
1753172290.9751182,0.239,0.555,0.721,26.245,-4.15,-42.175,33.37,-22.97,-74.21,False,False
1753172291.0797663,0.22,0.504,0.741,-7.568,20.203,-8.667,34.63,-20.65,-79.18,False,False
1753172291.1698186,0.429,0.511,0.761,-4.395,-3.418,1.526,33.85,-19.22,-81.68,False,False
1753172291.274842,0.386,0.526,0.776,7.263,-9.155,-0.732,34.07,-20.32,-85.83,False,False
1753172291.3798532,0.417,0.569,0.73,7.568,-24.902,-6.653,35.15,-21.7,-90.15,False,False
1753172291.469875,0.327,0.542,0.687,12.024,5.798,-2.747,36.79,-22.8,-94.71,False,False
1753172291.5748973,0.005,0.451,0.67,10.01,8.972,10.376,37.64,-22.71,-97.26,False,False
1753172291.6649182,0.321,0.394,0.682,2.38,23.193,61.096,36.91,-22.5,-96.27,False,False
1753172291.7699933,0.264,0.224,0.82,2.014,61.401,137.878,33.66,-25.15,-89.45,False,False
1753172291.874017,0.521,-0.014,1.125,-43.701,82.336,178.162,20.51,-25.18,-70.22,False,False
1753172291.9650393,0.812,-0.064,1.245,10.193,88.318,122.864,11.43,-18.69,-52.26,False,False
1753172292.0690613,0.449,-0.013,0.886,44.25,-3.052,34.729,10.26,-14.53,-40.72,False,False
1753172292.1750848,0.186,0.149,1.074,-2.197,-2.625,-6.836,10.95,-14.32,-37.59,False,False
1753172292.2641053,0.401,0.225,0.938,6.653,-22.644,16.174,10.98,-14.8,-35.39,False,False
1753172292.3695338,0.191,0.078,0.875,-8.362,-2.625,7.69,10.42,-17.07,-33.2,False,False
1753172292.4740546,0.395,0.193,0.982,-9.216,23.376,-4.15,9.32,-14.4,-31.33,False,False
