Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171015.4917402,0.294,0.204,0.935,0.061,-1.709,0.366,12.8,-17.65,76.64,False,False
1753171015.5817614,0.295,0.224,0.932,-1.465,1.831,0.061,12.73,-17.5,76.67,False,False
1753171015.6867845,0.306,0.206,0.935,-1.587,2.991,-0.366,12.67,-17.42,76.69,False,False
1753171015.7918086,0.302,0.216,0.937,-0.366,3.357,-0.854,12.51,-17.25,76.73,False,False
1753171015.8818297,0.309,0.192,0.933,0.977,1.587,-0.916,12.55,-17.2,76.71,False,False
1753171015.9868522,0.304,0.207,0.934,-0.366,0.122,0.0,12.44,-17.15,76.78,False,False
1753171016.076875,0.305,0.205,0.934,2.197,-1.465,-0.488,12.57,-17.17,76.68,False,False
1753171016.1818976,0.292,0.211,0.935,0.061,-0.977,0.854,12.63,-17.23,76.68,False,False
1753171016.2869217,0.267,0.188,0.941,-1.831,1.892,1.038,12.56,-17.16,76.77,False,False
1753171016.376942,0.263,0.199,0.938,-1.404,4.028,0.061,12.32,-16.9,76.93,False,False
