Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172910.483078,0.158,0.105,0.979,0.122,-2.686,0.793,6.79,-9.0,-51.3,False,False
1753172910.5881019,0.161,0.114,0.98,-0.793,-2.014,0.61,6.78,-9.18,-51.25,False,False
1753172910.6927116,0.163,0.117,0.981,0.183,0.793,-0.61,6.78,-9.27,-51.25,False,False
1753172910.782732,0.164,0.108,0.979,-0.183,-0.244,0.122,6.79,-9.27,-51.26,False,False
1753172910.8877556,0.164,0.106,0.98,1.282,-0.916,0.427,6.77,-9.31,-51.25,False,False
1753172910.9927092,0.17,0.108,0.979,-0.427,-0.61,0.427,6.75,-9.37,-51.23,False,False
1753172911.08273,0.163,0.117,0.982,-0.854,0.183,0.0,6.7,-9.4,-51.21,False,False
1753172911.1877534,0.167,0.115,0.98,0.488,-0.366,0.122,6.74,-9.44,-51.21,False,False
1753172911.2927775,0.154,0.112,0.983,-0.183,-0.366,0.366,6.7,-9.48,-51.2,False,False
1753172911.3827975,0.161,0.113,0.98,1.221,0.122,-0.061,6.71,-9.46,-51.2,False,False
1753172911.4878213,0.167,0.101,0.978,0.427,0.122,0.244,6.69,-9.46,-51.19,False,False
1753172911.5928447,0.168,0.11,0.981,0.732,0.671,-0.244,6.64,-9.43,-51.2,False,False
1753172911.6828659,0.181,0.106,0.976,-0.122,0.977,-0.122,6.66,-9.4,-51.19,False,False
1753172911.7878923,0.161,0.107,0.981,0.0,-0.671,0.305,6.62,-9.42,-51.19,False,False
1753172911.8779123,0.163,0.114,0.981,-0.305,0.244,-0.061,6.66,-9.37,-51.2,False,False
1753172911.9829383,0.17,0.115,0.98,-0.061,-0.488,0.0,6.67,-9.39,-51.19,False,False
1753172912.0879617,0.162,0.106,0.982,0.427,0.183,-0.061,6.69,-9.45,-51.19,False,False
1753172912.1779828,0.175,0.108,0.977,0.305,-1.221,0.549,6.66,-9.42,-51.19,False,False
1753172912.2830057,0.163,0.099,0.981,0.61,0.0,-0.305,6.65,-9.46,-51.19,False,False
1753172912.3880303,0.179,0.109,0.978,-0.183,0.122,-0.305,6.66,-9.43,-51.21,False,False
1753172912.4780502,0.159,0.111,0.982,-1.099,0.122,0.0,6.64,-9.45,-51.2,False,False
1753172912.5830767,0.168,0.118,0.981,0.0,0.244,-0.183,6.67,-9.42,-51.21,False,False
1753172912.6881003,0.161,0.112,0.981,-0.488,-0.305,0.305,6.65,-9.43,-51.2,False,False
1753172912.778123,0.159,0.11,0.983,0.793,0.122,0.0,6.64,-9.42,-51.21,False,False
1753172912.8831468,0.17,0.109,0.979,0.366,-0.61,0.305,6.63,-9.41,-51.21,False,False
1753172912.9731672,0.166,0.106,0.98,0.427,-2.197,0.916,6.59,-9.52,-51.19,False,False
1753172913.078191,0.18,0.108,0.979,0.122,-0.61,0.122,6.57,-9.64,-51.17,False,False
1753172913.183215,0.159,0.112,0.983,0.305,-0.061,0.0,6.55,-9.68,-51.17,False,False
1753172913.273236,0.169,0.111,0.98,0.122,-0.977,0.793,6.6,-9.66,-51.19,False,False
1753172913.378259,0.173,0.109,0.979,0.061,-0.549,0.305,6.55,-9.73,-51.16,False,False
1753172913.4832828,0.162,0.104,0.981,1.099,1.099,-0.366,6.54,-9.76,-51.16,False,False
1753172913.5729964,0.182,0.102,0.979,0.305,-0.244,0.244,6.56,-9.69,-51.17,False,False
1753172913.6780198,0.165,0.104,0.98,0.244,0.183,-0.183,6.54,-9.7,-51.17,False,False
1753172913.7830431,0.172,0.111,0.98,-0.854,0.793,-0.427,6.59,-9.66,-51.19,False,False
1753172913.8731563,0.166,0.112,0.982,-0.61,-0.671,0.183,6.57,-9.66,-51.18,False,False
1753172913.9781797,0.17,0.113,0.98,0.061,-0.122,0.0,6.58,-9.7,-51.19,False,False
1753172914.068202,0.181,0.103,0.978,0.0,-0.671,0.305,6.56,-9.7,-51.2,False,False
1753172914.1732259,0.175,0.107,0.979,0.366,0.427,-0.183,6.54,-9.71,-51.19,False,False
