Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172296.0596933,0.203,0.2,0.961,0.183,1.221,-0.61,12.06,-11.86,-14.57,False,False
1753172296.149714,0.217,0.2,0.959,0.183,0.122,-0.122,12.06,-11.87,-14.41,False,False
1753172296.2546263,0.21,0.2,0.958,0.0,0.244,0.0,12.05,-11.9,-14.26,False,False
1753172296.3446124,0.211,0.196,0.958,0.244,0.0,-0.061,12.02,-11.87,-14.11,False,False
1753172296.4496365,0.206,0.191,0.958,0.549,-1.282,0.183,12.02,-11.89,-13.99,False,False
1753172296.55466,0.194,0.197,0.96,0.244,0.0,-0.061,12.0,-11.83,-13.86,False,False
1753172296.6446805,0.193,0.193,0.959,-0.061,-0.366,0.0,12.01,-11.82,-13.78,False,False
1753172296.7497041,0.201,0.202,0.96,-0.183,0.671,-0.061,12.0,-11.8,-13.67,False,False
1753172296.8543205,0.207,0.199,0.959,-0.183,0.0,0.0,12.0,-11.82,-13.57,False,False
1753172296.944341,0.202,0.197,0.962,-0.244,1.404,-0.366,11.99,-11.84,-13.47,False,False
