Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171710.9168594,0.305,0.234,0.922,-1.953,4.15,0.122,14.18,-18.14,66.11,False,False
1753171711.0068796,0.273,0.208,0.943,-0.366,1.587,-0.854,14.17,-17.91,65.15,False,False
1753171711.1119034,0.269,0.233,0.937,-0.671,7.874,-6.165,14.02,-17.24,64.12,False,False
1753171711.2169268,0.302,0.23,0.938,1.404,5.92,-2.563,14.12,-16.24,62.96,False,False
1753171711.3069484,0.107,0.261,0.95,3.174,21.24,-6.714,14.45,-15.21,62.14,False,False
1753171711.4119716,0.106,0.259,1.023,-6.836,50.11,-17.09,14.63,-10.28,61.06,False,False
1753171711.5009909,0.312,0.141,1.016,-24.048,32.227,-0.122,13.26,-6.39,60.42,False,False
1753171711.6300213,0.257,0.138,0.928,-8.728,-66.956,22.949,11.25,-10.73,60.89,False,False
1753171711.7145565,0.271,0.188,0.895,1.587,-51.88,27.954,10.68,-13.34,61.08,False,False
1753171711.804142,0.339,0.224,1.057,20.325,-2.38,-1.953,11.15,-17.59,62.58,False,False
1753171711.9066832,0.403,0.167,0.997,-0.916,-11.658,26.855,12.22,-17.73,62.81,False,False
1753171712.0112193,0.14,0.192,0.957,-11.841,-26.794,15.869,10.3,-17.74,64.7,False,False
1753171712.1012392,0.3,0.162,0.955,-0.854,7.629,-6.47,10.74,-14.74,63.4,False,False
1753171712.207263,0.264,0.169,0.951,-3.296,-0.427,-0.244,10.55,-15.3,62.84,False,False
1753171712.3112867,0.264,0.177,0.954,-0.854,-0.549,-0.244,10.51,-15.36,62.34,False,False
1753171712.4013093,0.267,0.174,0.949,-1.831,-4.15,-0.732,10.44,-15.53,61.74,False,False
1753171712.506331,0.268,0.17,0.95,0.549,0.0,-1.404,10.52,-15.7,61.22,False,False
1753171712.5963566,0.274,0.17,0.949,0.427,-0.183,-0.549,10.52,-15.7,60.78,False,False
1753171712.7013798,0.275,0.181,0.961,0.0,-1.221,0.0,10.52,-15.77,60.4,False,False
1753171712.8068583,0.309,0.26,0.926,4.944,-10.62,-1.221,10.7,-15.93,59.97,False,False
1753171712.8968775,0.28,0.177,0.947,-1.343,5.31,-17.456,11.15,-15.49,58.91,False,False
1753171713.001902,0.354,0.167,0.943,-10.864,-30.029,7.996,10.86,-16.69,57.78,False,False
1753171713.1069255,0.355,0.14,0.972,-0.122,-6.104,1.77,10.13,-18.75,57.78,False,False
1753171713.196946,0.327,0.138,0.951,-6.165,-11.414,10.01,9.85,-19.81,57.61,False,False
1753171713.301989,0.318,0.137,0.906,-6.165,2.136,1.099,9.19,-19.87,57.46,False,False
1753171713.4070144,0.22,0.168,0.933,-2.258,8.057,-3.601,8.87,-19.34,57.35,False,False
1753171713.4960332,0.323,0.153,0.942,0.549,3.601,-6.409,8.76,-18.08,56.91,False,False
1753171713.6025884,0.292,0.161,0.951,10.559,2.991,-1.221,9.46,-17.33,56.72,False,False
1753171713.6916087,0.286,0.201,0.932,10.681,-2.625,-3.845,10.34,-16.96,56.2,False,False
1753171713.7966323,0.332,0.116,0.913,-3.845,7.446,-2.197,10.93,-16.57,55.7,False,False
1753171713.901657,0.299,0.159,0.916,-4.272,-14.587,5.127,9.84,-16.85,55.99,False,False
1753171713.9922564,0.377,0.141,0.944,-2.014,-11.414,7.751,10.81,-18.92,55.78,False,False
1753171714.096544,0.301,0.145,0.928,-7.69,0.427,7.202,9.9,-19.69,56.16,False,False
1753171714.201567,0.301,0.161,0.929,-8.362,30.273,-10.315,9.66,-18.45,56.01,False,False
1753171714.291589,0.293,0.189,0.934,9.155,1.77,-1.77,9.42,-17.52,55.74,False,False
1753171714.3966117,0.27,0.197,0.935,8.728,12.695,-6.775,10.32,-16.47,55.34,False,False
1753171714.5016358,0.268,0.188,0.932,-0.183,-6.409,-8.606,11.14,-16.18,54.37,False,False
1753171714.5916638,0.292,0.163,0.95,1.953,2.502,-9.155,11.09,-16.3,53.6,False,False
1753171714.6967785,0.287,0.181,0.946,-0.427,4.456,0.793,10.88,-16.15,53.14,False,False
1753171714.786801,0.281,0.2,0.956,3.296,7.263,-1.648,11.09,-15.9,53.14,False,False
1753171714.8918273,0.285,0.269,1.005,11.536,12.024,-3.479,11.91,-14.9,53.02,False,False
1753171714.9968517,0.27,0.247,0.896,32.776,10.864,-18.738,14.11,-13.95,52.27,False,False
1753171715.0868716,0.264,0.286,0.845,16.418,-24.109,-18.066,15.79,-14.51,50.62,False,False
1753171715.1918952,0.203,0.292,0.946,3.723,-16.724,-25.574,17.82,-15.17,42.51,False,False
1753171715.2969196,0.215,0.329,0.942,-1.587,4.333,-21.973,18.33,-15.3,33.92,False,False
1753171715.3869393,0.176,0.338,0.845,15.381,10.681,-9.338,19.58,-14.34,26.67,False,False
1753171715.491963,0.182,0.291,0.923,4.944,34.363,-8.423,20.4,-11.48,20.92,False,False
1753171715.5969875,0.076,0.33,0.921,-11.108,11.841,3.54,19.88,-9.2,15.67,False,False
1753171715.686812,0.173,0.335,0.944,-1.526,1.099,4.089,19.31,-8.17,10.31,False,False
1753171715.791834,0.161,0.293,0.972,-2.808,-2.869,5.798,18.98,-7.88,5.89,False,False
1753171715.8818548,0.09,0.31,0.94,-1.953,7.629,-3.723,18.57,-6.94,1.37,False,False
1753171715.9868782,0.137,0.296,0.947,0.244,14.709,-4.272,18.09,-4.71,-4.32,False,False
1753171716.0919023,-0.043,0.324,0.945,1.221,13.062,-20.874,18.15,-3.38,-9.66,False,False
1753171716.1819227,-0.01,0.336,0.892,14.404,-18.921,9.338,19.0,-2.84,-15.54,False,False
1753171716.2869463,0.173,0.344,0.975,2.93,8.911,26.672,19.76,-3.21,-20.19,False,False
1753171716.3919706,0.055,0.381,0.909,4.089,-50.232,7.69,20.9,-7.05,-26.0,False,False
1753171716.4827242,0.078,0.336,0.996,3.601,-22.766,6.958,20.74,-7.03,-31.79,False,False
1753171716.5867474,0.291,0.324,0.713,11.597,-63.354,-7.751,21.25,-9.84,-37.91,False,False
1753171716.6917708,0.51,0.359,0.953,-8.24,11.23,-11.597,22.32,-13.41,-44.65,False,False
1753171716.7817943,0.441,0.374,0.811,12.024,-66.406,12.085,22.49,-19.44,-50.29,False,False
1753171716.886819,0.351,0.248,0.854,-21.484,-35.4,0.0,20.92,-23.25,-53.48,False,False
1753171716.9763443,0.29,0.261,0.829,4.517,19.653,-11.169,21.82,-23.96,-56.87,False,False
1753171717.0820596,0.419,0.271,0.844,2.93,40.405,-7.385,23.18,-23.54,-61.4,False,False
1753171717.1870837,0.324,0.334,0.813,-0.916,32.593,-7.751,22.09,-24.52,-64.92,False,False
1753171717.2764685,0.688,0.365,0.889,0.854,-17.517,13.489,21.97,-24.02,-66.75,False,False
1753171717.382493,0.981,0.166,0.804,11.108,8.545,-1.221,22.68,-26.79,-68.81,False,False
1753171717.486517,0.557,0.285,0.965,0.366,-81.543,-7.69,22.14,-29.95,-70.55,False,False
1753171717.577538,0.279,0.265,0.771,-7.385,-50.72,-0.671,21.56,-31.11,-72.59,False,False
1753171717.6815605,0.431,0.311,0.79,1.16,4.456,-4.761,21.77,-26.11,-73.83,False,False
1753171717.7867765,0.757,0.497,0.928,7.568,52.979,-18.433,22.36,-26.25,-76.54,False,False
1753171717.8767967,0.28,0.424,0.606,33.752,-67.2,52.429,24.72,-30.21,-79.93,False,False
1753171717.9818203,0.333,0.442,0.926,8.118,18.127,2.502,24.37,-26.25,-80.05,False,False
1753171718.0868452,0.475,0.345,0.825,-16.418,9.277,2.319,22.91,-27.78,-81.95,False,False
1753171718.177865,0.607,0.334,0.738,2.991,-39.612,-10.254,23.53,-28.95,-84.79,False,False
1753171718.2818887,0.595,0.418,0.731,-4.089,-138.55,-4.028,26.22,-36.12,-91.01,False,False
1753171718.3719082,0.522,0.288,0.717,-18.799,-66.711,-6.042,27.54,-36.52,-94.86,False,False
1753171718.476044,0.845,0.346,0.549,45.105,14.526,-13.489,28.71,-38.9,-99.04,False,False
1753171718.582386,0.517,0.443,0.534,12.878,-23.926,19.287,32.99,-41.75,-101.96,False,False
1753171718.6724074,0.862,0.354,0.687,-15.442,-21.24,15.015,31.85,-40.51,-100.87,False,False
1753171718.7769396,0.576,0.393,0.58,6.958,27.466,-6.348,31.44,-44.09,-103.14,False,False
1753171718.8819625,0.762,0.396,0.7,-2.686,-9.155,4.395,31.33,-42.68,-103.11,False,False
1753171718.9719825,0.705,0.411,0.658,-17.578,-15.991,2.869,31.15,-45.24,-104.89,False,False
1753171719.077007,0.686,0.406,0.601,15.625,46.875,-8.118,31.25,-43.53,-105.11,False,False
1753171719.1820319,0.469,0.39,0.716,13.306,21.484,5.615,30.62,-39.35,-102.51,False,False
1753171719.2720516,0.438,0.444,0.81,12.146,137.268,-21.484,29.02,-30.87,-99.23,False,False
1753171719.3770742,0.09,0.403,0.939,-30.701,198.547,-44.861,25.77,-15.13,-95.92,False,False
1753171719.4660954,-0.17,0.331,0.924,-36.316,103.21,-68.848,21.53,-3.29,-102.16,False,False
1753171719.5721195,-0.363,0.309,0.884,2.991,43.884,-51.086,19.76,5.44,-110.81,False,False
1753171719.676143,-0.378,0.39,0.848,20.752,38.147,-35.217,19.97,12.0,-118.61,False,False
1753171719.766751,-0.443,0.367,0.836,13.977,-2.38,-12.756,21.65,15.92,-125.42,False,False
1753171719.8717744,-0.319,0.416,0.796,6.348,33.875,-3.357,22.45,17.14,-130.7,False,False
1753171719.9767983,-0.315,0.376,0.808,-1.221,18.311,4.211,23.48,18.01,-134.48,False,False
1753171720.066765,-0.36,0.355,0.776,-16.968,-11.902,4.761,22.82,17.66,-138.88,False,False
1753171720.1717894,-0.255,0.298,0.868,-28.137,-3.174,13.123,21.29,15.3,-143.05,False,False
1753171720.2768128,-0.143,0.232,0.956,-35.767,-20.325,27.039,18.28,13.56,-145.26,False,False
1753171720.3668327,-0.061,0.146,1.305,-51.331,0.854,2.502,14.45,12.65,-145.98,False,False
1753171720.4718564,-0.031,0.202,0.939,-2.686,-62.622,-11.292,10.39,9.15,-145.87,False,False
1753171720.5618765,-0.131,0.294,0.989,-8.362,17.517,-35.95,10.98,8.54,-144.8,False,False
1753171720.6669002,-0.247,0.207,0.892,15.808,-1.892,-57.922,10.32,7.37,-148.27,False,False
1753171720.7719252,-0.392,-0.103,0.968,0.0,-28.748,-52.429,10.48,8.66,-152.31,False,False
1753171720.8613005,-0.283,0.154,0.885,-34.729,-1.465,-38.879,7.66,10.32,-157.45,False,False
1753171720.9663243,-0.104,0.302,1.0,-17.517,-5.676,5.737,5.31,11.02,-162.47,False,False
1753171721.0723488,0.034,0.091,1.162,25.879,-46.265,31.128,7.49,6.21,-164.53,False,False
1753171721.1613681,0.274,0.135,0.994,-11.78,-13.489,10.925,7.94,2.78,-166.0,False,False
1753171721.2673922,-0.057,0.136,1.037,-0.916,8.911,-16.418,7.73,1.2,-164.55,False,False
1753171721.371416,-0.036,0.233,1.018,28.931,6.042,1.526,9.22,3.76,-162.11,False,False
1753171721.4616337,-0.149,0.284,0.832,45.227,3.418,-2.014,12.74,4.04,-162.34,False,False
1753171721.5666575,-0.214,0.334,0.813,53.833,13.916,2.502,17.34,5.53,-164.04,False,False
1753171721.6572115,-0.003,0.441,0.941,24.902,7.385,10.986,21.47,7.51,-165.19,False,False
1753171721.762234,-0.29,0.429,0.836,25.757,-3.052,5.859,23.68,5.93,-166.74,False,False
1753171721.8663564,-0.38,0.428,0.804,30.09,40.405,-9.155,26.58,9.44,-168.7,False,False
1753171721.9561713,-0.169,0.424,0.952,-21.118,20.752,0.549,27.78,11.83,-170.12,False,False
1753171722.0612097,-0.117,0.466,0.87,-11.536,-22.461,22.034,26.34,10.22,-171.38,False,False
1753171722.1662252,-0.102,0.458,0.887,1.77,0.977,7.446,26.38,9.79,-172.63,False,False
1753171722.2572463,-0.203,0.414,0.876,3.235,-14.465,4.517,26.52,9.3,-174.8,False,False
1753171722.3612695,-0.252,0.394,0.834,7.751,-6.836,-5.127,26.96,8.99,-177.84,False,False
1753171722.467295,-0.213,0.411,0.879,-5.31,34.912,3.784,27.42,11.8,-178.23,False,False
1753171722.5573144,-0.238,0.402,0.85,-7.751,28.381,-3.723,26.47,13.21,179.09,False,False
