Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173255.877309,0.121,0.116,0.989,4.089,-3.906,0.793,6.99,-6.64,-76.39,False,False
1753173255.9823332,0.083,0.104,0.992,-0.732,-0.854,1.221,6.94,-6.53,-76.35,False,False
1753173256.0723557,0.104,0.124,0.989,-1.038,-0.305,-0.366,6.9,-6.32,-76.35,False,False
1753173256.1773791,0.098,0.116,0.988,0.793,-0.366,-2.014,6.93,-6.33,-76.43,False,False
1753173256.2819068,0.116,0.119,0.987,-1.038,1.526,0.061,6.97,-6.28,-76.49,False,False
1753173256.3719277,0.104,0.116,0.986,-0.122,0.366,0.61,6.89,-6.29,-76.4,False,False
1753173256.4772172,0.113,0.116,0.986,1.77,-0.916,0.061,6.89,-6.33,-76.43,False,False
1753173256.5672374,0.104,0.109,0.988,0.183,-0.427,1.099,6.88,-6.36,-76.41,False,False
1753173256.6722617,0.103,0.109,0.988,0.61,0.244,0.0,6.88,-6.4,-76.39,False,False
1753173256.777285,0.091,0.128,0.99,-0.427,0.61,0.61,6.86,-6.35,-76.36,False,False
1753173256.8674114,0.137,0.123,0.983,0.977,0.427,-1.16,6.9,-6.38,-76.41,False,False
1753173256.9724357,0.198,0.141,0.976,3.235,5.249,-2.747,6.9,-6.58,-76.34,False,False
1753173257.0774624,0.187,0.096,0.978,2.991,2.014,-1.465,7.01,-6.92,-76.49,False,False
1753173257.1674824,0.125,0.127,0.985,-0.854,-2.075,2.808,6.83,-6.83,-76.37,False,False
1753173257.2725065,0.164,0.119,0.98,-0.427,1.709,0.671,6.93,-6.77,-76.46,False,False
1753173257.377533,0.123,0.117,0.985,0.732,-1.587,0.183,6.92,-6.89,-76.43,False,False
1753173257.4675534,0.119,0.119,0.985,1.404,-3.723,-0.488,7.01,-6.93,-76.56,False,False
1753173257.5725768,0.129,0.112,0.984,-0.488,0.488,1.038,7.03,-7.01,-76.57,False,False
1753173257.662596,0.132,0.112,0.984,-1.221,2.563,0.732,6.93,-6.9,-76.46,False,False
1753173257.7676213,0.115,0.135,0.988,0.549,0.183,-1.038,6.88,-6.83,-76.46,False,False
1753173257.8721688,0.123,0.117,0.986,2.38,1.465,-1.16,7.02,-6.78,-76.67,False,False
1753173257.962189,0.123,0.109,0.985,1.404,-0.366,0.732,7.08,-6.79,-76.66,False,False
1753173258.0672126,0.141,0.136,0.982,0.977,-0.793,0.0,7.17,-6.81,-76.65,False,False
1753173258.172239,0.116,0.124,0.986,2.563,-4.578,-0.366,7.45,-7.09,-76.74,False,False
1753173258.2622669,0.103,0.122,0.985,-0.61,-2.38,0.732,7.56,-7.22,-76.74,False,False
1753173258.367293,0.103,0.105,0.992,-0.488,-0.061,0.488,7.54,-7.23,-76.72,False,False
1753173258.4723175,0.123,0.137,0.984,-5.554,9.338,1.221,7.38,-7.08,-76.5,False,False
1753173258.562337,0.077,0.109,0.986,-0.793,0.549,-1.709,7.18,-6.87,-76.37,False,False
1753173258.6673608,0.144,0.132,0.982,-0.427,6.042,0.183,7.08,-6.52,-76.33,False,False
1753173258.7573812,0.118,0.112,0.987,2.075,-1.892,0.732,7.01,-6.64,-76.31,False,False
