Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173331.748587,0.109,0.06,0.991,0.61,-0.488,0.061,4.1,-6.1,-133.83,False,False
1753173331.8386075,0.108,0.073,0.993,0.488,0.244,0.427,4.08,-6.06,-133.78,False,False
1753173331.943631,0.106,0.064,0.991,0.427,-0.427,0.122,4.09,-6.11,-133.8,False,False
1753173332.033651,0.103,0.068,0.992,0.366,0.732,0.305,4.06,-6.08,-133.77,False,False
1753173332.1386752,0.108,0.064,0.991,0.916,-0.854,-0.366,4.08,-6.12,-133.8,False,False
1753173332.2436986,0.104,0.065,0.992,0.244,1.404,0.916,4.08,-6.09,-133.79,False,False
1753173332.3327253,0.109,0.064,0.992,0.854,-1.892,-0.916,4.08,-6.12,-133.82,False,False
1753173332.4379032,0.103,0.071,0.993,-0.427,1.404,1.648,4.08,-6.09,-133.78,False,False
1753173332.5429268,0.12,0.059,0.99,1.343,-1.16,-1.221,4.09,-6.12,-133.82,False,False
1753173332.6329567,0.097,0.075,0.994,-0.793,0.916,0.732,4.06,-6.08,-133.75,False,False
1753173332.7379737,0.121,0.052,0.988,1.099,-0.122,-1.282,4.09,-6.11,-133.85,False,False
1753173332.843508,0.09,0.075,0.994,-0.305,0.0,-0.366,4.05,-6.1,-133.78,False,False
1753173332.933528,0.113,0.06,0.989,0.061,0.977,0.61,4.11,-6.09,-133.89,False,False
1753173333.0385518,0.103,0.067,0.994,0.671,-1.16,-1.221,4.05,-6.09,-133.82,False,False
1753173333.128572,0.106,0.065,0.991,-0.916,1.099,2.075,4.1,-6.07,-133.86,False,False
1753173333.2335958,0.118,0.058,0.991,1.648,-1.221,-1.77,4.06,-6.07,-133.85,False,False
1753173333.3386195,0.092,0.08,0.995,-1.587,0.793,1.038,4.09,-6.04,-133.83,False,False
1753173333.4286642,0.116,0.057,0.99,0.61,-0.732,-0.427,4.11,-6.07,-133.88,False,False
1753173333.533691,0.093,0.073,0.994,-0.305,0.793,0.488,4.06,-6.04,-133.82,False,False
1753173333.6387167,0.114,0.067,0.991,0.549,0.244,0.305,4.1,-6.04,-133.87,False,False
1753173333.728737,0.108,0.066,0.991,1.038,0.549,0.0,4.08,-6.05,-133.84,False,False
1753173333.8337607,0.103,0.065,0.991,0.488,-0.061,0.671,4.06,-6.03,-133.84,False,False
1753173333.9377847,0.106,0.064,0.991,0.793,0.0,0.0,4.06,-6.04,-133.82,False,False
1753173334.028805,0.112,0.067,0.991,0.488,1.099,0.671,4.06,-6.02,-133.82,False,False
1753173334.1328287,0.104,0.063,0.991,0.671,-0.061,-0.793,4.06,-6.05,-133.83,False,False
1753173334.2228813,0.103,0.061,0.991,0.061,1.16,0.549,4.06,-6.01,-133.83,False,False
1753173334.3279274,0.111,0.061,0.991,0.977,-0.61,-0.916,4.05,-6.0,-133.84,False,False
1753173334.432964,0.106,0.069,0.993,-0.488,1.221,0.549,4.05,-6.03,-133.86,False,False
1753173334.5236206,0.116,0.068,0.992,0.488,-0.488,-0.427,4.06,-6.02,-133.87,False,False
1753173334.628644,0.11,0.062,0.992,0.0,0.427,-0.183,4.07,-6.05,-133.9,False,False
1753173334.733614,0.108,0.07,0.992,-0.122,-0.61,0.122,4.06,-6.0,-133.86,False,False
1753173334.8236294,0.105,0.057,0.994,-0.122,-0.061,0.0,4.08,-6.06,-133.88,False,False
1753173334.9286532,0.113,0.08,0.993,0.061,0.0,-0.366,4.06,-6.0,-133.87,False,False
1753173335.0336776,0.109,0.057,0.992,0.244,-0.488,-0.122,4.1,-6.1,-133.96,False,False
1753173335.1237068,0.112,0.079,0.993,-0.244,0.061,0.427,4.06,-6.03,-133.87,False,False
1753173335.2287307,0.114,0.055,0.99,0.61,-0.488,-0.732,4.11,-6.12,-133.96,False,False
1753173335.3187509,0.11,0.077,0.993,-0.61,0.244,0.366,4.07,-6.05,-133.87,False,False
1753173335.4237761,0.118,0.053,0.989,0.366,-0.061,-0.671,4.1,-6.12,-133.96,False,False
1753173335.5278091,0.107,0.078,0.993,-0.732,0.0,-0.366,4.05,-6.04,-133.86,False,False
1753173335.617832,0.109,0.05,0.989,-0.183,0.488,-0.061,4.09,-6.12,-133.94,False,False
1753173335.7228556,0.097,0.084,0.994,0.183,0.0,-0.732,4.04,-6.05,-133.85,False,False
