Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170759.2887564,0.208,0.223,0.957,0.305,1.526,-1.221,13.13,-10.51,-61.78,False,False
1753170759.3937564,0.196,0.236,0.956,0.977,0.854,0.183,13.14,-10.51,-61.75,False,False
1753170759.4833643,0.19,0.227,0.959,1.404,0.793,0.488,13.24,-10.46,-61.69,False,False
1753170759.5884197,0.176,0.217,0.958,-0.244,-1.343,0.61,13.24,-10.41,-61.67,False,False
1753170759.6932318,0.171,0.229,0.961,-0.244,-1.953,0.366,13.22,-10.43,-61.72,False,False
1753170759.7832518,0.188,0.224,0.958,0.0,-0.488,0.244,13.21,-10.46,-61.7,False,False
1753170759.8883588,0.189,0.221,0.958,-0.244,1.404,-1.282,13.19,-10.47,-61.74,False,False
1753170759.9939182,0.193,0.219,0.958,0.0,0.0,0.0,13.17,-10.43,-61.77,False,False
1753170760.0834472,0.17,0.219,0.961,0.0,-0.122,0.0,13.15,-10.45,-61.78,False,False
1753170760.1888182,0.175,0.221,0.957,0.793,-0.427,0.244,13.15,-10.42,-61.78,False,False
1753170760.2938087,0.173,0.219,0.96,0.122,-0.916,0.732,13.17,-10.43,-61.75,False,False
1753170760.3833625,0.18,0.217,0.959,0.061,-1.221,-0.122,13.18,-10.49,-61.77,False,False
1753170760.4884124,0.186,0.226,0.957,-0.671,0.488,-0.488,13.16,-10.51,-61.81,False,False
1753170760.5788097,0.184,0.219,0.959,0.671,0.488,0.244,13.15,-10.49,-61.8,False,False
1753170760.6832194,0.178,0.215,0.96,-0.122,-0.427,0.244,13.15,-10.45,-61.79,False,False
1753170760.788242,0.185,0.222,0.959,-0.061,-0.488,-0.244,13.15,-10.46,-61.81,False,False
1753170760.8782628,0.189,0.224,0.957,0.0,0.671,-0.427,13.14,-10.48,-61.84,False,False
1753170760.9832878,0.18,0.22,0.958,0.0,-0.183,0.061,13.13,-10.5,-61.85,False,False
1753170761.088311,0.177,0.221,0.959,0.244,0.244,0.244,13.13,-10.44,-61.84,False,False
1753170761.1783314,0.191,0.221,0.958,-0.183,-0.732,-0.366,13.14,-10.46,-61.85,False,False
1753170761.2853737,0.19,0.221,0.958,0.61,0.0,0.244,13.14,-10.55,-61.85,False,False
1753170761.3943975,0.206,0.217,0.975,0.122,-0.244,0.366,13.15,-10.54,-61.83,False,False
1753170761.4924202,0.175,0.237,0.949,5.31,12.085,0.122,13.3,-10.3,-61.75,False,False
1753170761.5844402,0.198,0.213,0.979,-1.465,-1.831,-1.709,13.6,-9.85,-61.84,False,False
