Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171067.2721112,0.308,0.148,0.944,0.061,0.0,0.0,9.11,-17.84,125.63,False,False
1753171067.362132,0.308,0.149,0.942,0.183,-0.183,0.0,9.11,-17.84,125.54,False,False
1753171067.4671574,0.306,0.147,0.943,0.0,0.244,0.0,9.11,-17.84,125.55,False,False
1753171067.5571775,0.309,0.149,0.943,0.183,-0.244,0.0,9.11,-17.81,125.55,False,False
1753171067.6622014,0.308,0.148,0.943,0.061,-0.122,0.183,9.11,-17.82,125.52,False,False
1753171067.7672255,0.306,0.149,0.944,0.183,-0.305,0.0,9.11,-17.83,125.53,False,False
1753171067.8572462,0.304,0.147,0.944,0.061,0.0,0.0,9.11,-17.85,125.43,False,False
1753171067.9626842,0.31,0.147,0.942,0.244,-0.305,-0.061,9.11,-17.84,125.4,False,False
1753171068.0677342,0.305,0.148,0.944,0.0,0.183,0.0,9.11,-17.85,125.43,False,False
1753171068.1577554,0.307,0.15,0.943,0.244,0.0,0.0,9.11,-17.83,125.42,False,False
1753171068.2627783,0.305,0.147,0.943,0.0,0.0,0.122,9.11,-17.84,125.44,False,False
1753171068.3678021,0.308,0.147,0.942,0.061,-0.061,0.0,9.1,-17.85,125.37,False,False
1753171068.4588234,0.304,0.148,0.944,0.061,0.061,-0.122,9.1,-17.85,125.35,False,False
1753171068.5648465,0.308,0.149,0.942,0.183,0.0,-0.122,9.11,-17.84,125.33,False,False
1753171068.652866,0.303,0.147,0.944,0.061,0.122,0.122,9.11,-17.85,125.35,False,False
1753171068.7578912,0.306,0.15,0.943,0.183,0.0,-0.122,9.11,-17.83,125.35,False,False
1753171068.862914,0.305,0.147,0.943,0.061,0.0,0.0,9.11,-17.84,125.27,False,False
1753171068.9529345,0.307,0.148,0.942,0.0,0.0,0.0,9.1,-17.85,125.28,False,False
1753171069.0577562,0.31,0.147,0.942,0.122,0.0,0.0,9.1,-17.86,125.31,False,False
1753171069.1627798,0.306,0.151,0.942,0.122,0.549,-0.305,9.11,-17.85,125.36,False,False
1753171069.2528021,0.307,0.147,0.943,0.061,0.244,-0.061,9.11,-17.84,125.38,False,False
1753171069.357826,0.309,0.149,0.942,0.0,0.488,-0.122,9.11,-17.82,125.34,False,False
1753171069.4628506,0.308,0.147,0.942,0.183,0.0,-0.122,9.1,-17.8,125.35,False,False
1753171069.5528705,0.308,0.148,0.942,0.0,-0.244,0.122,9.1,-17.82,125.38,False,False
1753171069.6578941,0.307,0.148,0.942,0.061,-0.183,0.061,9.09,-17.84,125.4,False,False
1753171069.7629173,0.309,0.148,0.944,0.061,0.061,0.0,9.09,-17.85,125.4,False,False
1753171069.8529382,0.306,0.148,0.942,0.061,-0.061,0.0,9.08,-17.84,125.34,False,False
1753171069.9579616,0.305,0.145,0.943,0.0,0.061,0.0,9.07,-17.85,125.37,False,False
1753171070.0479817,0.309,0.149,0.943,0.122,0.0,0.0,9.07,-17.85,125.4,False,False
1753171070.1520052,0.307,0.147,0.942,0.122,-0.061,0.061,9.08,-17.86,125.42,False,False
1753171070.257029,0.309,0.149,0.942,0.183,-0.244,0.0,9.09,-17.87,125.43,False,False
1753171070.3470492,0.305,0.148,0.945,0.183,0.0,-0.061,9.09,-17.89,125.42,False,False
1753171070.4520729,0.31,0.149,0.942,0.305,0.0,-0.183,9.1,-17.87,125.41,False,False
1753171070.557104,0.305,0.146,0.943,0.122,0.122,0.061,9.11,-17.87,125.41,False,False
1753171070.647128,0.306,0.15,0.943,0.061,0.366,-0.244,9.1,-17.85,125.41,False,False
1753171070.7531567,0.307,0.148,0.943,0.122,0.183,-0.183,9.11,-17.85,125.39,False,False
1753171070.8571045,0.31,0.148,0.942,0.061,0.122,-0.122,9.11,-17.86,125.4,False,False
1753171070.9481254,0.312,0.147,0.942,0.061,0.0,0.0,9.11,-17.87,125.4,False,False
1753171071.0571516,0.306,0.15,0.942,0.122,0.366,-0.305,9.11,-17.87,125.4,False,False
1753171071.1421692,0.309,0.147,0.942,0.122,-0.061,0.0,9.12,-17.87,125.38,False,False
1753171071.2471929,0.311,0.149,0.942,0.0,0.366,-0.183,9.11,-17.88,125.4,False,False
1753171071.3522172,0.311,0.147,0.942,0.244,0.0,-0.183,9.12,-17.87,125.39,False,False
1753171071.457241,0.31,0.148,0.942,0.0,-0.061,0.122,9.12,-17.87,125.39,False,False
1753171071.5472808,0.307,0.148,0.943,0.122,-0.183,0.061,9.12,-17.88,125.39,False,False
1753171071.6529672,0.314,0.148,0.943,0.061,0.0,0.0,9.11,-17.89,125.39,False,False
1753171071.7429876,0.312,0.148,0.941,0.122,-0.305,0.0,9.12,-17.93,125.4,False,False
1753171071.8480115,0.306,0.148,0.943,0.0,0.244,0.061,9.11,-17.93,125.4,False,False
1753171071.9530628,0.307,0.15,0.942,0.244,-0.061,0.0,9.12,-17.9,125.39,False,False
1753171072.0420823,0.307,0.148,0.943,0.061,-0.061,0.122,9.12,-17.89,125.38,False,False
1753171072.1476111,0.307,0.148,0.942,0.061,-0.183,0.061,9.11,-17.89,125.38,False,False
1753171072.2386322,0.309,0.148,0.942,0.061,0.0,-0.061,9.11,-17.9,125.38,False,False
1753171072.342655,0.306,0.149,0.942,0.061,0.183,-0.122,9.11,-17.89,125.38,False,False
1753171072.4476788,0.307,0.148,0.942,0.0,-0.061,0.366,9.11,-17.9,125.38,False,False
