Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170718.4577951,0.249,0.189,0.954,0.061,-0.488,0.122,11.63,-14.33,-152.7,True,False
1753170718.56295,0.252,0.19,0.952,-0.061,0.061,-0.244,11.62,-14.36,-152.72,True,False
1753170718.6529124,0.251,0.194,0.95,0.183,0.0,0.183,11.62,-14.35,-152.71,True,False
1753170718.7579355,0.252,0.195,0.95,0.305,0.183,-0.061,11.63,-14.33,-152.72,True,False
1753170718.8628259,0.248,0.192,0.951,0.0,0.122,-0.061,11.64,-14.31,-152.73,True,False
1753170718.952973,0.247,0.191,0.951,0.122,-0.183,0.061,11.63,-14.3,-152.72,True,False
1753170719.0579991,0.242,0.187,0.952,0.061,0.122,0.0,11.62,-14.29,-152.72,True,False
1753170719.1630225,0.243,0.194,0.951,0.122,0.366,-0.122,11.62,-14.27,-152.72,True,False
1753170719.2529082,0.248,0.19,0.951,0.244,0.305,0.0,11.63,-14.27,-152.73,True,False
1753170719.357928,0.241,0.192,0.953,0.122,-0.427,0.183,11.62,-14.26,-152.72,True,False
1753170719.46264,0.24,0.191,0.952,0.061,-0.488,0.305,11.63,-14.24,-152.74,True,False
1753170719.553231,0.247,0.192,0.952,0.0,-0.183,0.244,11.63,-14.23,-152.73,True,False
