Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173387.8044288,0.092,0.091,0.993,0.244,-0.061,-1.221,5.03,-4.38,-137.4,True,False
1753173387.89445,0.088,0.083,0.993,0.244,-0.366,0.671,5.09,-4.41,-137.46,True,False
1753173387.9990253,0.089,0.103,0.994,0.305,-2.991,-0.061,5.09,-4.51,-137.48,True,False
1753173388.0890467,0.083,0.085,0.994,-5.493,6.836,-2.625,4.9,-4.24,-137.63,True,False
1753173388.1940694,0.016,0.073,0.979,2.014,1.892,-1.16,4.64,-4.1,-137.77,True,False
1753173388.315102,0.044,0.115,1.022,4.028,-8.85,7.751,4.9,-3.97,-137.36,True,True
1753173388.3898134,0.017,0.017,0.975,-18.86,9.521,-5.737,4.13,-4.17,-137.61,True,True
1753173388.4945621,0.051,0.067,1.018,8.972,-1.648,-1.282,3.57,-2.87,-136.88,True,True
1753173388.598585,0.028,0.062,0.996,0.732,12.085,-4.7,3.89,-2.93,-137.48,True,True
1753173388.6886048,0.058,0.051,0.996,0.671,-3.052,-9.827,3.99,-2.54,-138.2,True,True
1753173388.7936294,0.027,0.052,0.994,2.747,0.061,0.0,4.13,-2.58,-138.42,True,True
1753173388.8986523,0.037,0.084,1.009,5.249,-0.549,3.357,4.3,-2.64,-138.44,True,True
1753173388.9893687,0.114,0.03,1.065,-2.747,-1.892,-1.221,4.69,-2.58,-138.03,True,True
1753173389.0948386,0.063,0.111,1.048,-3.479,5.31,6.348,3.88,-2.63,-137.8,True,True
1753173389.1838584,0.002,0.095,0.998,3.052,-29.48,4.028,4.44,-3.18,-137.7,True,True
1753173389.288882,0.078,0.067,0.997,-0.061,8.24,-5.127,4.45,-2.71,-137.81,True,True
1753173389.3943138,0.035,0.05,0.996,0.0,0.0,-0.427,4.16,-3.07,-138.0,True,True
1753173389.484334,0.061,0.093,0.998,-1.099,-3.113,0.549,4.05,-2.8,-138.24,True,True
1753173389.5893579,0.062,0.048,0.992,0.793,2.075,-2.014,4.16,-3.07,-138.25,True,True
1753173389.694381,0.025,0.078,0.995,-2.075,-2.686,0.549,4.08,-2.86,-138.24,True,True
1753173389.7844024,0.063,0.051,0.993,1.282,1.404,-0.854,4.13,-2.83,-138.33,True,True
1753173389.8886495,0.08,0.092,0.995,0.793,0.183,-1.038,4.14,-2.86,-138.3,True,True
1753173389.9936738,0.03,0.084,0.994,1.892,4.578,-6.348,4.52,-2.7,-138.57,True,False
1753173390.0836937,0.058,0.068,0.995,1.77,-0.366,-0.061,4.66,-2.51,-138.93,True,False
1753173390.1887176,0.04,0.079,0.994,0.244,-0.671,-0.61,4.59,-2.6,-138.92,True,False
1753173390.2797382,0.051,0.076,0.996,0.122,-0.549,0.549,4.61,-2.54,-138.98,True,False
1753173390.3837614,0.045,0.078,0.994,0.793,-1.16,-0.977,4.61,-2.66,-138.99,True,False
1753173390.4887857,0.036,0.082,0.992,-0.366,-0.61,-0.244,4.64,-2.63,-139.03,True,False
1753173390.578806,0.03,0.064,0.993,0.977,-0.183,-1.16,4.65,-2.71,-139.11,True,False
1753173390.6848557,0.041,0.09,0.994,-0.244,0.122,-0.488,4.63,-2.65,-139.15,True,False
1753173390.7888534,0.058,0.062,0.994,0.549,1.221,-0.977,4.65,-2.74,-139.19,True,False
1753173390.8788757,0.028,0.083,0.996,-0.732,-1.221,0.0,4.59,-2.75,-139.19,True,False
1753173390.9838996,0.065,0.069,0.995,0.305,0.488,-0.671,4.58,-2.71,-139.22,True,False
1753173391.0889254,0.037,0.069,0.996,-0.916,0.671,0.061,4.52,-2.7,-139.17,True,False
1753173391.1789458,0.071,0.07,0.993,-0.488,1.099,-0.732,4.51,-2.64,-139.23,True,False
1753173391.2839696,0.043,0.085,0.996,0.183,-0.427,-1.526,4.48,-2.69,-139.26,True,False
