Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172767.816858,0.12,0.172,0.977,0.366,0.244,-0.183,10.38,-6.93,-73.7,True,False
1753172767.9068782,0.119,0.174,0.976,0.0,0.183,0.0,10.4,-6.93,-73.7,True,False
1753172768.010902,0.114,0.173,0.977,-0.549,-0.061,-0.061,10.39,-6.95,-73.69,True,False
1753172768.115926,0.129,0.18,0.978,0.183,0.732,-0.305,10.39,-6.99,-73.71,True,False
1753172768.2059462,0.137,0.17,0.975,0.244,0.977,-0.488,10.41,-7.01,-73.72,True,False
1753172768.3109698,0.146,0.186,0.975,0.183,0.061,-0.183,10.39,-7.0,-73.73,True,False
1753172768.4162104,0.137,0.151,0.976,0.488,0.427,-0.244,10.42,-7.01,-73.75,True,False
1753172768.5062306,0.135,0.181,0.974,-0.671,-0.61,0.61,10.36,-6.93,-73.73,True,False
1753172768.611883,0.107,0.17,0.978,0.793,-0.793,0.122,10.4,-6.95,-73.76,True,False
1753172768.7014794,0.118,0.173,0.977,-0.366,-0.061,0.427,10.43,-6.91,-73.77,True,False
1753172768.805504,0.098,0.171,0.976,0.122,-0.977,0.427,10.41,-6.92,-73.76,True,False
1753172768.9115274,0.11,0.182,0.978,0.122,-0.305,0.0,10.4,-6.88,-73.76,True,False
1753172769.0005472,0.106,0.172,0.978,0.244,0.549,-0.244,10.42,-6.93,-73.76,True,False
1753172769.1055713,0.118,0.182,0.977,-0.183,0.732,-0.366,10.41,-6.9,-73.76,True,False
1753172769.210598,0.123,0.178,0.979,0.244,0.732,-0.366,10.4,-6.93,-73.77,True,False
1753172769.300618,0.136,0.169,0.976,-0.061,0.977,-0.183,10.42,-6.95,-73.77,True,False
1753172769.4056423,0.126,0.177,0.975,0.061,-0.61,0.244,10.38,-6.94,-73.76,True,False
1753172769.5107028,0.115,0.168,0.977,0.671,-0.549,0.0,10.4,-6.95,-73.78,True,False
1753172769.600723,0.122,0.174,0.976,0.183,-0.305,0.244,10.39,-6.9,-73.78,True,False
1753172769.7057467,0.107,0.169,0.977,0.61,-0.671,-0.061,10.4,-6.92,-73.78,True,False
1753172769.7957673,0.111,0.173,0.978,-0.183,0.0,0.0,10.4,-6.9,-73.78,True,False
