Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170446.0989723,0.231,0.148,0.985,25.696,-4.456,-4.578,7.34,-15.35,-60.95,True,False
1753170446.2039964,0.26,0.143,0.962,7.629,11.353,-6.958,8.29,-14.82,-60.95,True,False
1753170446.3090193,0.241,0.146,0.963,-0.305,-11.23,2.075,8.52,-14.9,-61.2,True,False
1753170446.39904,0.244,0.148,0.961,-0.244,-2.625,0.0,8.53,-15.05,-61.12,True,False
1753170446.504064,0.248,0.146,0.961,-0.488,-2.136,0.183,8.51,-15.16,-60.95,True,False
1753170446.6090875,0.253,0.15,0.958,0.61,-3.418,0.61,8.53,-15.33,-60.73,True,False
1753170446.699108,0.255,0.147,0.958,0.61,-1.953,-0.366,8.58,-15.53,-60.56,True,False
1753170446.8041315,0.259,0.151,0.957,0.427,0.549,-0.977,8.64,-15.59,-60.4,True,False
1753170446.909145,0.255,0.147,0.958,0.061,0.183,-0.916,8.67,-15.57,-60.28,True,False
1753170446.9996612,0.256,0.145,0.958,0.0,0.732,-0.488,8.68,-15.42,-60.16,True,False
1753170447.1048503,0.252,0.146,0.959,0.122,0.122,-0.183,8.7,-15.35,-60.02,True,False
1753170447.1938698,0.257,0.151,0.957,0.0,0.0,-0.122,8.72,-15.29,-59.89,True,False
1753170447.2989004,0.255,0.145,0.958,0.244,0.0,0.183,8.74,-15.31,-59.75,True,False
1753170447.4039247,0.264,0.147,0.958,0.427,0.183,-0.122,8.76,-15.27,-59.62,True,False
1753170447.4948497,0.259,0.143,0.958,0.061,0.0,0.0,8.78,-15.27,-59.5,True,False
1753170447.5988743,0.256,0.149,0.958,0.061,0.183,-0.183,8.78,-15.21,-59.39,True,False
1753170447.703897,0.26,0.146,0.958,0.122,0.0,-0.122,8.79,-15.16,-59.29,True,False
1753170447.7944689,0.26,0.144,0.957,0.244,-0.366,0.0,8.8,-15.13,-59.2,True,False
1753170447.8994977,0.264,0.147,0.956,0.244,-0.61,0.244,8.82,-15.14,-59.11,True,False
1753170448.0047565,0.254,0.148,0.959,-0.183,-0.122,0.061,8.83,-15.12,-59.03,True,False
1753170448.0945182,0.259,0.149,0.957,0.122,-0.61,0.183,8.84,-15.07,-58.96,True,False
1753170448.1994064,0.249,0.147,0.959,0.0,0.305,-0.061,8.84,-15.03,-58.89,True,False
1753170448.2901976,0.255,0.146,0.958,0.427,0.61,-0.122,8.85,-14.96,-58.82,True,False
1753170448.3952212,0.254,0.146,0.959,0.061,0.427,-0.183,8.86,-14.94,-58.74,True,False
1753170448.4992454,0.252,0.153,0.958,0.061,-0.122,0.244,8.88,-14.9,-58.68,True,False
1753170448.589265,0.252,0.15,0.959,0.0,0.671,0.0,8.89,-14.85,-58.62,True,False
1753170448.694289,0.251,0.148,0.959,0.244,0.488,0.0,8.89,-14.82,-58.55,True,False
1753170448.7993133,0.25,0.147,0.959,0.183,-0.244,0.0,8.9,-14.78,-58.5,True,False
1753170448.8893335,0.258,0.151,0.957,0.244,-0.183,0.61,8.9,-14.79,-58.41,True,False
1753170448.9953566,0.259,0.149,0.958,0.061,-0.122,0.0,8.9,-14.83,-58.34,True,False
1753170449.1005347,0.249,0.147,0.96,0.244,-0.793,-0.061,8.91,-14.82,-58.31,True,False
1753170449.189051,0.256,0.151,0.957,0.122,-0.244,-0.244,8.92,-14.8,-58.3,True,False
1753170449.2940743,0.253,0.148,0.958,0.244,0.671,-0.183,8.94,-14.81,-58.26,True,False
1753170449.3845088,0.255,0.15,0.958,0.061,-0.244,-0.122,8.95,-14.78,-58.22,True,False
1753170449.4895322,0.252,0.151,0.958,0.0,-0.122,0.0,8.95,-14.77,-58.21,True,False
1753170449.5945668,0.254,0.15,0.958,0.061,0.427,-0.183,8.96,-14.74,-58.18,True,False
1753170449.6845272,0.25,0.151,0.959,0.122,0.305,-0.122,8.97,-14.72,-58.15,True,False
1753170449.7893248,0.251,0.154,0.958,0.0,0.549,-0.122,8.97,-14.69,-58.12,True,False
1753170449.8940609,0.248,0.147,0.959,0.244,0.183,-0.061,8.98,-14.69,-58.09,True,False
1753170449.9844272,0.255,0.152,0.958,0.305,0.183,0.0,8.98,-14.66,-58.06,True,False
