Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171004.1362016,0.304,0.207,0.929,-1.526,-1.953,-2.686,14.27,-17.61,-47.71,True,False
1753171004.2412252,0.31,0.205,0.935,1.465,1.221,-1.648,14.25,-17.77,-41.74,True,False
1753171004.3312454,0.294,0.209,0.936,-0.793,2.38,-0.305,14.21,-17.7,-35.9,True,False
1753171004.4362693,0.29,0.209,0.93,0.305,0.854,-0.977,14.19,-17.48,-30.3,True,False
1753171004.52629,0.306,0.216,0.928,-1.221,-0.732,-0.366,14.13,-17.52,-24.88,True,False
1753171004.631313,0.285,0.201,0.938,0.671,-0.61,-0.793,14.13,-17.57,-19.65,True,False
1753171004.736337,0.324,0.214,0.931,1.831,-1.282,-0.793,14.05,-17.59,-14.58,True,False
1753171004.8264122,0.23,0.233,0.934,9.583,2.93,-13.489,14.64,-17.36,-10.27,True,False
1753171004.9314358,0.305,0.216,0.933,-6.897,-4.578,0.366,14.82,-16.83,-6.47,True,False
1753171005.0364594,0.287,0.211,0.938,-1.343,2.502,-0.427,14.24,-17.2,-1.82,True,False
1753171005.1264799,0.285,0.213,0.934,-0.977,0.366,0.0,14.05,-17.15,2.46,True,False
1753171005.2315037,0.291,0.209,0.936,-0.549,-0.244,-0.122,13.9,-17.16,6.54,True,False
1753171005.3365276,0.288,0.212,0.937,-0.427,0.305,-0.061,13.76,-17.17,10.44,True,False
1753171005.4265487,0.284,0.21,0.937,-0.122,0.0,0.061,13.67,-17.13,14.13,True,False
1753171005.5315723,0.279,0.21,0.938,0.0,-0.244,0.244,13.58,-17.08,17.64,True,False
1753171005.6215923,0.271,0.212,0.938,0.305,-0.61,0.0,13.53,-17.06,20.97,True,False
1753171005.726615,0.276,0.208,0.934,0.0,0.0,-0.061,13.47,-17.05,24.1,True,False
1753171005.831639,0.289,0.207,0.938,0.122,-0.977,0.061,13.4,-17.05,27.1,True,False
1753171005.9216614,0.284,0.205,0.938,0.244,0.305,-0.244,13.34,-17.07,29.93,True,False
1753171006.0266829,0.294,0.208,0.936,0.183,0.427,0.0,13.29,-17.05,32.6,True,False
1753171006.1327083,0.292,0.208,0.938,0.0,0.366,0.0,13.25,-17.05,35.13,True,False
1753171006.2217286,0.292,0.209,0.938,-0.244,0.854,-0.305,13.18,-17.03,37.53,True,False
1753171006.3267517,0.288,0.209,0.94,0.427,0.305,-0.549,13.17,-17.02,39.79,True,False
1753171006.4317756,0.287,0.207,0.934,-0.061,-0.427,0.061,13.14,-16.98,41.91,True,False
1753171006.5217953,0.282,0.209,0.937,-0.122,0.0,0.305,13.09,-16.97,43.95,True,False
1753171006.6268206,0.28,0.208,0.938,0.183,-0.244,0.122,13.07,-16.95,45.84,True,False
1753171006.716848,0.282,0.206,0.938,0.0,-0.305,0.183,13.04,-16.92,47.64,True,False
1753171006.8218715,0.285,0.205,0.936,0.122,-0.305,0.183,13.0,-16.91,49.34,True,False
1753171006.9268956,0.295,0.207,0.937,0.0,-0.671,0.366,12.97,-16.91,50.94,True,False
1753171007.0169163,0.291,0.208,0.937,0.0,-1.404,0.488,12.95,-16.89,52.45,True,False
1753171007.1219392,0.286,0.208,0.938,-0.183,-0.732,0.732,12.93,-16.91,53.87,True,False
1753171007.2269697,0.292,0.207,0.938,0.366,0.0,-0.244,12.93,-16.9,55.21,True,False
