Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171105.613379,0.248,0.185,0.953,0.122,0.122,0.0,11.16,-14.29,-53.87,True,False
1753171105.7035036,0.25,0.184,0.953,-0.061,0.427,0.0,11.15,-14.28,-53.88,True,False
1753171105.8085277,0.248,0.183,0.953,0.061,0.0,0.0,11.13,-14.29,-53.89,True,False
1753171105.913557,0.244,0.181,0.955,0.183,0.0,-0.122,11.13,-14.28,-53.9,True,False
1753171106.0035772,0.25,0.188,0.951,0.122,0.0,0.0,11.13,-14.26,-53.9,True,False
1753171106.1086009,0.244,0.182,0.953,0.122,-0.061,0.0,11.15,-14.29,-53.92,True,False
1753171106.1986558,0.246,0.186,0.952,0.183,-0.244,0.0,11.14,-14.28,-53.92,True,False
1753171106.3033428,0.242,0.184,0.953,0.061,-0.488,0.0,11.15,-14.28,-53.93,True,False
1753171106.4083674,0.248,0.184,0.953,0.061,0.244,0.0,11.15,-14.26,-53.94,True,False
1753171106.4983869,0.247,0.187,0.952,0.0,0.0,0.0,11.14,-14.27,-53.94,True,False
1753171106.6034055,0.248,0.182,0.954,0.183,-0.061,0.0,11.15,-14.25,-53.95,True,False
1753171106.7084289,0.251,0.185,0.952,0.244,-0.122,0.0,11.14,-14.26,-53.95,True,False
1753171106.7987587,0.245,0.184,0.953,-0.122,0.244,0.0,11.15,-14.27,-53.96,True,False
