Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173278.7829976,0.115,0.128,0.982,1.953,-0.366,-0.244,8.11,-6.23,-76.65,True,False
1753173278.8730183,0.107,0.138,0.986,-0.61,-0.732,0.122,8.1,-6.27,-76.64,True,False
1753173278.9790416,0.127,0.145,0.982,-0.183,0.671,0.0,8.11,-6.26,-76.65,True,False
1753173279.0730648,0.1,0.122,0.985,1.099,0.793,0.0,8.1,-6.27,-76.65,True,False
1753173279.1736093,0.107,0.148,0.985,-0.183,-0.916,0.366,8.08,-6.22,-76.64,True,False
1753173279.277641,0.104,0.124,0.984,0.427,-0.183,0.61,8.11,-6.28,-76.64,True,False
1753173279.3676553,0.107,0.142,0.985,-0.183,-0.122,0.122,8.05,-6.26,-76.62,True,False
1753173279.4726784,0.121,0.135,0.982,0.0,0.122,-0.183,8.09,-6.27,-76.63,True,False
1753173279.5777013,0.106,0.13,0.985,0.671,0.305,-0.244,8.05,-6.3,-76.62,True,False
1753173279.6677475,0.125,0.141,0.982,0.305,-0.183,0.0,8.06,-6.26,-76.65,True,False
1753173279.7727714,0.098,0.128,0.985,0.61,1.16,-0.061,8.06,-6.31,-76.65,True,False
1753173279.8777957,0.117,0.142,0.983,0.671,-0.61,-0.061,8.06,-6.23,-76.66,True,False
1753173279.9678159,0.1,0.126,0.986,0.61,1.709,0.244,8.08,-6.28,-76.66,True,False
1753173280.0728402,0.118,0.143,0.983,1.404,-1.648,0.061,8.06,-6.23,-76.67,True,False
1753173280.1778662,0.091,0.124,0.985,-0.122,1.648,0.427,8.09,-6.27,-76.67,True,False
1753173280.267887,0.114,0.146,0.985,1.16,-0.61,-0.305,8.07,-6.21,-76.68,True,False
1753173280.3729105,0.106,0.129,0.984,0.305,1.709,0.305,8.11,-6.23,-76.68,True,False
1753173280.4622605,0.113,0.133,0.985,0.671,-1.465,0.305,8.07,-6.26,-76.68,True,False
1753173280.567284,0.126,0.145,0.982,-0.244,0.916,-0.183,8.06,-6.22,-76.67,True,False
1753173280.6723077,0.099,0.125,0.985,0.549,0.183,-0.427,8.08,-6.25,-76.72,True,False
1753173280.762328,0.12,0.14,0.98,-0.061,-0.122,-0.61,8.08,-6.17,-76.72,True,False
1753173280.8673518,0.094,0.125,0.985,0.732,0.977,-0.061,8.09,-6.26,-76.72,True,False
1753173280.9725015,0.124,0.144,0.984,0.488,0.244,-0.244,8.09,-6.17,-76.72,True,False
1753173281.062399,0.112,0.126,0.983,0.0,1.77,0.61,8.12,-6.22,-76.7,True,False
1753173281.1674228,0.117,0.138,0.984,0.427,-1.648,-0.366,8.08,-6.18,-76.72,True,False
1753173281.272449,0.116,0.134,0.984,-0.793,0.854,0.488,8.11,-6.16,-76.7,True,False
