Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173071.5997338,0.116,0.092,0.995,-2.075,6.714,-3.601,4.8,-7.03,-67.32,True,True
1753173071.689754,0.102,0.079,0.99,1.038,-2.014,0.366,4.95,-6.64,-67.41,True,True
1753173071.7947783,0.082,0.067,0.99,-1.282,0.366,2.014,4.91,-6.54,-67.42,True,True
1753173071.8998015,0.16,0.074,0.998,1.099,-2.075,0.793,4.85,-6.58,-67.4,True,True
1753173071.9903688,0.092,0.091,0.95,0.183,0.61,-0.122,4.83,-6.94,-67.31,True,True
1753173072.0952873,0.13,0.093,0.991,1.343,4.211,1.831,5.11,-6.0,-67.24,True,True
1753173072.1853082,0.106,0.067,0.992,-0.366,-2.258,-2.38,4.84,-6.31,-67.5,False,True
1753173072.290332,0.102,0.069,0.993,-4.089,1.526,0.305,4.64,-6.05,-67.46,False,True
1753173072.3953574,0.093,0.062,0.991,0.122,0.916,-0.488,4.48,-5.83,-67.47,False,True
1753173072.4854033,0.106,0.082,0.99,1.221,-1.282,-0.488,4.52,-5.76,-67.53,True,True
1753173072.5896523,0.096,0.065,0.992,-0.244,1.038,0.61,4.65,-5.89,-67.49,True,True
1753173072.6946757,0.108,0.085,0.992,-0.244,0.183,0.671,4.65,-5.77,-67.41,True,True
1753173072.7846966,0.101,0.068,0.991,0.488,0.732,-0.183,4.65,-5.79,-67.41,True,True
1753173072.8897192,0.098,0.084,0.991,1.16,-1.282,-0.427,4.66,-5.7,-67.45,True,True
1753173072.9947438,0.096,0.073,0.991,0.061,-0.305,0.305,4.74,-5.77,-67.51,True,False
1753173073.0847642,0.108,0.08,0.99,-0.671,1.099,0.916,4.69,-5.74,-67.43,True,False
1753173073.1897905,0.092,0.069,0.991,0.61,-0.427,-0.366,4.65,-5.72,-67.4,True,False
1753173073.279811,0.093,0.077,0.993,0.549,-0.061,-0.427,4.66,-5.64,-67.44,True,False
1753173073.3848345,0.098,0.073,0.992,0.122,0.183,0.183,4.69,-5.67,-67.47,True,False
1753173073.4898586,0.099,0.074,0.992,0.0,-1.16,0.793,4.66,-5.71,-67.43,True,False
1753173073.5798788,0.089,0.067,0.992,-0.244,0.977,0.061,4.61,-5.63,-67.39,True,False
1753173073.6849024,0.1,0.092,0.992,0.549,0.183,-1.038,4.61,-5.56,-67.43,True,False
1753173073.7899263,0.098,0.071,0.992,0.366,0.916,0.244,4.66,-5.63,-67.51,True,False
