Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170722.5379763,0.25,0.192,0.951,0.061,0.183,0.122,11.6,-14.21,-152.75,True,False
1753170722.6430006,0.251,0.191,0.952,0.183,-0.122,0.0,11.6,-14.22,-152.75,True,False
1753170722.7480295,0.241,0.194,0.952,0.0,-0.305,0.122,11.59,-14.22,-152.75,True,False
1753170722.8380566,0.245,0.191,0.952,0.122,-0.061,0.0,11.59,-14.21,-152.75,True,False
1753170722.9428132,0.248,0.194,0.952,0.061,0.061,0.0,11.59,-14.23,-152.75,True,False
1753170723.0478537,0.251,0.194,0.949,0.061,0.488,0.0,11.59,-14.24,-152.75,True,False
1753170723.1383715,0.251,0.191,0.951,0.122,-0.122,0.0,11.58,-14.25,-152.75,True,False
1753170723.2433949,0.249,0.192,0.952,0.061,-0.183,0.0,11.58,-14.25,-152.75,True,False
1753170723.3334162,0.241,0.189,0.953,0.122,-0.122,0.0,11.59,-14.27,-152.75,True,False
1753170723.4378023,0.239,0.19,0.952,0.0,0.122,0.0,11.58,-14.25,-152.75,True,False
1753170723.5429254,0.25,0.193,0.951,0.061,0.366,-0.183,11.58,-14.25,-152.76,True,False
1753170723.6339242,0.247,0.191,0.954,0.305,0.061,-0.061,11.58,-14.25,-152.76,True,False
1753170723.737759,0.247,0.19,0.952,0.122,-0.183,0.0,11.59,-14.24,-152.78,True,False
1753170723.8427832,0.246,0.192,0.952,0.061,0.183,0.0,11.59,-14.24,-152.77,True,False
1753170723.9328036,0.25,0.192,0.95,0.183,0.305,-0.183,11.59,-14.23,-152.78,True,False
1753170724.0383914,0.25,0.19,0.951,0.061,-0.549,0.305,11.59,-14.23,-152.78,True,False
1753170724.142904,0.241,0.188,0.953,0.122,-0.671,0.366,11.59,-14.21,-152.78,True,False
1753170724.2329247,0.239,0.19,0.954,0.0,0.244,0.0,11.59,-14.21,-152.78,True,False
1753170724.3379507,0.249,0.195,0.95,0.061,0.61,-0.488,11.58,-14.18,-152.78,True,False
1753170724.4279711,0.249,0.192,0.951,0.122,0.427,-0.061,11.59,-14.21,-152.78,True,False
1753170724.5329814,0.243,0.192,0.953,0.183,-0.671,0.305,11.59,-14.21,-152.78,True,False
1753170724.6379738,0.241,0.191,0.953,0.061,-0.549,0.427,11.59,-14.19,-152.78,True,False
1753170724.728336,0.246,0.192,0.952,0.122,0.061,0.0,11.58,-14.18,-152.77,True,False
1753170724.8329244,0.252,0.195,0.951,0.0,0.366,-0.183,11.58,-14.19,-152.77,True,False
1753170724.9379518,0.25,0.193,0.952,0.122,0.305,-0.183,11.58,-14.19,-152.77,True,False
1753170725.0279708,0.245,0.189,0.952,0.122,-0.305,0.0,11.58,-14.19,-152.78,True,False
1753170725.1326542,0.243,0.192,0.953,0.061,0.122,0.0,11.58,-14.19,-152.77,True,False
1753170725.2381454,0.245,0.193,0.951,0.061,0.366,0.0,11.59,-14.18,-152.77,True,False
1753170725.328174,0.247,0.192,0.951,0.0,0.366,0.0,11.58,-14.18,-152.77,True,False
