Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170407.1587396,0.22,0.252,0.944,0.183,0.0,-0.122,15.25,-12.39,0.28,True,False
1753170407.263649,0.223,0.255,0.943,0.0,0.183,-0.122,15.25,-12.37,0.28,True,False
1753170407.3689265,0.216,0.254,0.946,0.061,-0.183,-0.061,15.24,-12.37,0.27,True,False
1753170407.4590697,0.216,0.254,0.942,0.0,-0.671,0.0,15.24,-12.37,0.26,True,False
1753170407.563738,0.212,0.254,0.945,0.122,-0.305,0.183,15.24,-12.37,0.26,True,False
1753170407.668768,0.207,0.255,0.948,0.183,-0.061,0.244,15.24,-12.37,0.29,True,False
1753170407.7594683,0.246,0.252,0.939,0.305,-0.488,0.488,15.23,-12.39,0.31,True,False
1753170407.8641508,0.226,0.259,0.94,-0.305,-0.793,0.549,15.22,-12.58,0.34,True,False
1753170407.9691746,0.188,0.241,0.951,0.0,-3.052,0.793,15.22,-12.62,0.31,True,False
1753170408.0589852,0.222,0.259,0.941,-0.244,-1.16,-0.122,15.19,-12.62,0.27,True,False
1753170408.1638346,0.223,0.252,0.944,0.061,1.404,-1.099,15.18,-12.71,0.22,True,False
1753170408.2537496,0.224,0.249,0.945,-0.61,0.671,-1.038,15.18,-12.71,0.16,True,False
1753170408.3588774,0.24,0.271,0.938,0.916,-1.282,-0.061,15.19,-12.82,0.11,True,False
1753170408.4638832,0.209,0.251,0.943,1.404,-1.038,0.244,15.29,-13.04,0.12,True,False
1753170408.5538516,0.216,0.256,0.943,-0.916,1.709,-1.038,15.27,-12.89,0.13,True,False
1753170408.6589127,0.22,0.244,0.944,-0.244,0.366,-1.282,15.22,-12.87,0.04,True,False
