Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173336.428658,0.096,0.07,0.993,0.366,0.549,-0.061,4.06,-6.07,-133.87,True,False
1753173336.5186768,0.106,0.061,0.99,0.183,0.977,0.0,4.1,-6.08,-133.95,True,False
1753173336.6232243,0.107,0.07,0.991,0.977,0.61,-1.16,4.07,-6.08,-133.92,True,False
1753173336.7132452,0.102,0.064,0.992,0.549,0.671,0.854,4.09,-6.09,-133.97,True,False
1753173336.8182683,0.1,0.072,0.992,1.221,-0.61,-0.732,4.07,-6.07,-133.96,True,False
1753173336.9232924,0.108,0.064,0.99,0.183,1.465,0.854,4.09,-6.04,-133.97,True,False
1753173337.0133204,0.112,0.067,0.991,1.648,-0.671,-1.404,4.08,-6.08,-133.99,True,False
1753173337.1183465,0.103,0.065,0.991,-0.366,1.282,2.563,4.08,-6.04,-133.94,True,False
1753173337.2233703,0.12,0.06,0.989,1.892,-1.16,-1.892,4.1,-6.08,-134.02,True,False
1753173337.3133905,0.091,0.082,0.994,-1.587,1.099,1.709,4.06,-6.05,-133.93,True,False
1753173337.4184144,0.124,0.049,0.986,1.465,0.183,-0.793,4.14,-6.07,-134.04,True,False
1753173337.5234375,0.079,0.062,0.994,0.183,-0.427,-0.793,4.04,-6.09,-133.97,True,False
1753173337.6134584,0.106,0.066,0.99,-0.183,-0.488,1.038,4.1,-6.0,-134.02,True,False
1753173337.7184823,0.105,0.062,0.994,1.282,-0.549,-1.038,4.09,-6.1,-134.02,True,False
1753173337.8085055,0.102,0.07,0.993,-0.732,-0.305,2.197,4.09,-6.03,-133.97,True,False
1753173337.913534,0.119,0.057,0.991,2.075,-0.671,-0.793,4.1,-6.22,-134.01,True,False
1753173338.018556,0.102,0.078,0.994,-0.61,1.282,1.16,4.05,-6.12,-133.9,True,False
1753173338.1085773,0.135,0.051,0.986,0.671,1.526,0.0,4.09,-6.13,-133.98,True,False
1753173338.213601,0.108,0.072,0.991,-0.244,0.0,-0.916,4.0,-6.1,-133.9,True,False
1753173338.3186247,0.117,0.058,0.989,-1.16,0.183,0.366,4.05,-6.13,-133.99,True,False
