Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172634.4944608,0.261,0.169,0.952,-0.366,0.122,0.244,10.45,-15.09,0.73,True,False
1753172634.5841055,0.256,0.176,0.953,1.343,-1.709,-0.488,10.5,-15.07,0.74,True,False
1753172634.68913,0.269,0.18,0.951,-0.366,0.427,0.183,10.56,-15.12,0.77,True,False
1753172634.7941527,0.267,0.163,0.952,-0.61,0.854,0.244,10.51,-15.15,0.89,True,False
1753172634.8841734,0.27,0.17,0.95,-0.061,0.61,-0.488,10.42,-15.06,0.99,True,False
1753172634.9891968,0.262,0.179,0.951,1.282,-0.732,-0.732,10.5,-15.11,0.98,True,False
1753172635.0963879,0.257,0.166,0.954,0.305,-0.793,0.793,10.55,-15.16,1.02,True,False
1753172635.184409,0.279,0.17,0.949,0.0,0.549,1.099,10.51,-15.11,1.18,True,False
1753172635.2894318,0.26,0.177,0.951,0.61,-0.916,-0.488,10.52,-15.14,1.24,True,False
1753172635.3944552,0.249,0.174,0.954,1.587,-1.038,-0.305,10.67,-15.17,1.17,True,False
1753172635.4849885,0.263,0.18,0.951,-0.061,-0.671,0.732,10.69,-15.13,1.22,True,False
1753172635.5980136,0.264,0.167,0.952,-0.244,0.366,-0.122,10.68,-15.22,1.28,True,False
1753172635.6940353,0.264,0.177,0.949,-0.977,1.221,0.061,10.57,-15.12,1.36,True,False
1753172635.7840555,0.257,0.17,0.954,1.221,-1.831,-0.305,10.61,-15.17,1.35,True,False
1753172635.889079,0.27,0.175,0.95,-0.061,-0.244,0.488,10.64,-15.21,1.37,True,False
1753172635.9791,0.262,0.166,0.951,-0.793,0.671,0.549,10.57,-15.23,1.47,True,False
1753172636.0849628,0.265,0.175,0.951,0.366,-0.671,0.0,10.52,-15.16,1.51,True,False
1753172636.1889865,0.261,0.172,0.952,0.366,-0.244,-0.061,10.56,-15.16,1.49,True,False
1753172636.279007,0.27,0.174,0.95,0.183,0.0,-0.061,10.57,-15.16,1.51,True,False
1753172636.3840308,0.262,0.169,0.951,-0.122,-0.305,0.427,10.56,-15.19,1.54,True,False
1753172636.4890542,0.267,0.171,0.95,0.366,-0.854,0.0,10.54,-15.18,1.57,True,False
1753172636.5790744,0.267,0.172,0.952,0.0,0.671,0.0,10.55,-15.19,1.58,True,False
1753172636.6840985,0.266,0.17,0.951,0.183,-0.244,0.122,10.54,-15.18,1.61,True,False
1753172636.7891223,0.262,0.172,0.952,-0.183,-0.061,0.305,10.52,-15.18,1.64,True,False
1753172636.8791485,0.267,0.172,0.951,0.122,-0.244,0.061,10.51,-15.16,1.66,True,False
1753172636.9841735,0.233,0.17,0.964,0.305,0.366,0.183,10.52,-15.16,1.68,True,False
1753172637.0741951,0.29,0.17,0.959,2.075,-3.601,-0.061,10.62,-15.11,1.64,True,False
1753172637.1792188,0.271,0.188,0.974,4.639,9.155,-6.409,11.1,-14.98,1.5,True,False
1753172637.2842422,0.287,0.174,0.896,5.554,-3.052,4.089,11.74,-14.69,1.25,True,False
1753172637.3742628,0.248,0.194,0.896,-8.24,-36.438,3.052,11.38,-17.08,1.36,True,False
1753172637.4792864,0.295,0.216,0.908,-6.653,1.526,-5.31,11.15,-18.42,0.62,True,False
1753172637.584314,0.313,0.189,0.945,-0.305,-7.69,7.69,10.72,-18.52,0.7,True,False
1753172637.674334,0.195,0.157,0.965,5.798,20.508,-10.986,10.59,-17.99,1.31,True,False
1753172637.780359,0.302,0.157,0.941,1.282,12.939,-2.747,10.95,-15.72,0.88,True,False
1753172637.884057,0.26,0.177,0.951,2.075,-4.15,2.136,10.73,-15.76,0.9,True,False
1753172637.9740775,0.269,0.164,0.953,-1.221,3.784,0.0,10.62,-15.52,0.87,True,False
1753172638.079597,0.264,0.172,0.962,0.183,1.221,-1.709,10.52,-15.35,0.89,True,False
