Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170441.1197405,0.847,0.542,-0.064,0.244,0.488,-0.488,96.86,-57.26,-179.54,True,False
1753170441.2241755,0.846,0.54,-0.066,0.732,0.549,-1.038,96.87,-57.2,-179.38,True,False
1753170441.329071,0.852,0.542,-0.075,1.648,-0.061,0.732,96.86,-57.21,-179.26,True,False
1753170441.4192793,0.854,0.538,-0.069,0.488,0.305,0.977,96.98,-57.32,-179.24,True,False
1753170441.524303,0.851,0.533,-0.062,-2.258,0.549,0.427,96.98,-57.39,-179.21,True,False
1753170441.6293268,0.848,0.544,-0.051,-0.732,0.244,-0.122,96.83,-57.4,-179.12,True,False
1753170441.7193139,0.843,0.541,-0.059,2.258,-0.488,-0.854,96.98,-57.38,-179.01,True,False
1753170441.8243392,0.864,0.541,-0.064,5.554,0.183,-0.793,97.21,-57.29,-178.83,True,False
1753170441.9293666,0.864,0.544,-0.058,6.836,-5.859,-1.221,98.6,-57.14,-179.63,True,False
1753170442.0193868,0.873,0.543,-0.092,10.437,0.854,-2.686,99.48,-56.94,-179.77,True,False
1753170442.1244135,0.796,0.554,-0.155,16.907,-1.709,-9.644,100.19,-56.4,-179.36,True,False
1753170442.2144341,0.806,0.554,-0.154,14.832,-4.15,-9.644,101.99,-55.26,-179.77,True,False
1753170442.3194578,0.811,0.585,-0.166,9.827,-1.099,-5.92,103.32,-54.56,179.69,True,False
1753170442.4244819,0.78,0.557,-0.183,6.47,-1.16,-2.991,104.44,-54.12,179.06,True,False
1753170442.5145018,0.821,0.569,-0.148,0.549,-0.549,0.977,104.61,-54.06,178.77,True,False
1753170442.6195297,0.836,0.58,-0.141,-1.343,0.122,1.831,104.94,-54.13,178.23,True,False
