Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172394.7315342,0.19,0.178,0.965,0.183,-0.977,0.061,10.48,-11.23,-39.04,True,False
1753172394.8205535,0.187,0.169,0.967,0.0,-0.244,0.061,10.49,-11.28,-39.05,True,False
1753172394.9257739,0.196,0.183,0.966,0.305,0.244,-0.305,10.49,-11.31,-39.06,True,False
1753172395.0308018,0.201,0.171,0.964,0.183,0.61,-0.488,10.52,-11.32,-39.09,True,False
1753172395.1208217,0.197,0.177,0.967,-0.305,1.343,-0.122,10.49,-11.28,-39.07,True,False
1753172395.225845,0.196,0.168,0.965,0.854,-0.183,-0.183,10.5,-11.25,-39.08,True,False
1753172395.3638768,0.198,0.171,0.965,0.122,-0.305,0.488,10.5,-11.18,-39.06,True,False
1753172395.4598985,0.197,0.184,0.964,0.305,0.0,0.244,10.5,-11.17,-39.06,True,False
1753172395.5289154,0.181,0.165,0.969,-0.061,0.305,0.122,10.52,-11.17,-39.06,True,False
1753172395.6157873,0.191,0.184,0.967,0.0,0.0,-0.061,10.48,-11.1,-39.05,True,False
1753172395.72081,0.199,0.167,0.965,0.366,0.183,-0.244,10.5,-11.18,-39.07,True,False
1753172395.8258336,0.196,0.172,0.967,0.061,0.488,-0.427,10.49,-11.18,-39.06,True,False
1753172395.916855,0.206,0.182,0.964,0.305,-0.244,-0.061,10.5,-11.2,-39.08,True,False
1753172396.0208774,0.188,0.162,0.967,-0.183,-0.061,0.305,10.51,-11.17,-39.09,True,False
1753172396.1259015,0.198,0.183,0.964,0.488,-0.305,0.061,10.47,-11.1,-39.06,True,False
1753172396.215922,0.194,0.166,0.966,-0.244,1.343,-0.122,10.5,-11.11,-39.07,True,False
1753172396.3209455,0.191,0.175,0.967,0.061,0.244,0.0,10.47,-11.08,-39.05,True,False
1753172396.4259698,0.206,0.171,0.966,0.244,0.244,-0.061,10.49,-11.1,-39.06,True,False
1753172396.5159905,0.197,0.171,0.964,-0.488,0.854,-0.061,10.47,-11.1,-39.05,True,False
1753172396.6211236,0.195,0.176,0.965,0.488,-0.427,-0.305,10.46,-11.11,-39.06,True,False
1753172396.7111433,0.193,0.168,0.965,-0.122,-0.427,0.427,10.48,-11.12,-39.08,True,False
1753172396.8161674,0.184,0.176,0.969,0.305,-0.427,0.0,10.45,-11.11,-39.07,True,False
1753172396.921191,0.188,0.171,0.967,0.244,0.366,-0.305,10.48,-11.1,-39.09,True,False
1753172397.0112128,0.196,0.177,0.968,-0.183,1.038,-0.244,10.46,-11.1,-39.08,True,False
1753172397.1162367,0.195,0.173,0.966,0.671,-0.671,-0.122,10.46,-11.13,-39.09,True,False
1753172397.2212617,0.191,0.168,0.966,0.0,-0.244,0.427,10.46,-11.13,-39.08,True,False
1753172397.3112824,0.18,0.18,0.967,0.61,-0.977,0.0,10.45,-11.15,-39.09,True,False
1753172397.4163065,0.183,0.167,0.968,0.122,0.0,0.0,10.47,-11.16,-39.11,True,False
1753172397.5213308,0.196,0.183,0.965,0.122,0.732,-0.427,10.44,-11.14,-39.09,True,False
1753172397.6112335,0.2,0.166,0.965,0.549,0.488,-0.366,10.49,-11.21,-39.12,True,False
1753172397.7312615,0.193,0.177,0.966,0.0,0.122,0.0,10.46,-11.17,-39.09,True,False
1753172397.8212826,0.187,0.173,0.967,0.305,-0.122,0.0,10.48,-11.17,-39.12,True,False
1753172397.9113023,0.196,0.173,0.965,-0.122,0.366,0.0,10.47,-11.14,-39.11,True,False
1753172398.0193963,0.19,0.181,0.967,0.366,-0.427,0.0,10.46,-11.16,-39.11,True,False
1753172398.106418,0.188,0.173,0.967,0.183,0.977,-0.183,10.48,-11.12,-39.12,True,False
1753172398.2114425,0.205,0.18,0.963,0.732,-1.404,-0.244,10.46,-11.12,-39.13,True,False
1753172398.3164666,0.192,0.165,0.967,0.732,-0.671,0.061,10.48,-11.15,-39.14,True,False
1753172398.406487,0.199,0.178,0.964,-0.244,-0.366,0.305,10.46,-11.09,-39.13,True,False
1753172398.5105097,0.192,0.175,0.966,0.427,0.0,-0.244,10.47,-11.11,-39.14,True,False
1753172398.6155343,0.192,0.173,0.966,-0.122,-0.366,0.366,10.47,-11.1,-39.14,True,False
1753172398.705553,0.187,0.174,0.969,0.122,-0.366,0.0,10.46,-11.1,-39.14,True,False
1753172398.8110993,0.192,0.168,0.966,-0.122,1.038,-0.244,10.46,-11.11,-39.15,True,False
1753172398.9161236,0.199,0.174,0.967,0.0,1.221,-0.366,10.45,-11.12,-39.14,True,False
1753172399.006145,0.204,0.167,0.964,0.61,0.61,-0.427,10.46,-11.13,-39.16,True,False
1753172399.1105046,0.192,0.171,0.969,0.0,-0.244,0.244,10.45,-11.07,-39.16,True,False
1753172399.2005258,0.172,0.163,0.987,0.0,1.648,-1.343,10.46,-11.03,-39.19,True,False
1753172399.305489,0.264,0.147,0.974,-2.991,2.38,2.502,10.35,-11.09,-39.11,True,False
1753172399.410513,0.234,0.043,0.909,0.671,-1.648,4.578,10.22,-11.41,-38.58,True,False
1753172399.501533,0.252,0.228,0.896,-10.864,-20.447,15.32,9.92,-12.3,-37.51,True,False
1753172399.6055567,0.182,0.118,1.078,-7.507,-13.55,-3.174,9.27,-14.11,-37.76,True,False
1753172399.7105806,0.292,0.147,0.908,-13.916,25.879,-4.822,7.81,-14.41,-38.39,True,False
1753172399.8006008,0.276,0.204,1.05,7.629,-22.766,3.662,7.81,-14.96,-38.48,True,False
1753172399.905625,0.318,0.154,0.94,11.353,-5.737,3.418,8.59,-15.57,-39.3,True,False
1753172400.0108426,0.293,0.16,0.96,-3.296,13.611,-1.953,9.32,-16.18,-39.35,True,False
1753172400.100583,0.253,0.166,0.964,3.723,8.301,-3.113,9.3,-14.96,-39.85,True,False
1753172400.205631,0.242,0.152,0.959,3.845,4.944,-1.709,9.6,-14.27,-40.28,True,False
1753172400.2956514,0.247,0.158,0.959,-0.427,2.563,-1.709,9.68,-13.95,-40.65,True,False
1753172400.4006753,0.241,0.166,0.961,1.343,-0.366,-0.732,9.76,-13.85,-41.04,True,False
1753172400.5056984,0.229,0.157,0.96,0.488,0.61,0.305,9.88,-13.77,-41.4,True,False
1753172400.5957217,0.243,0.168,0.958,0.488,3.174,-0.854,9.91,-13.6,-41.63,True,False
1753172400.7007458,0.233,0.155,0.958,0.305,1.526,-0.671,9.98,-13.5,-41.86,True,False
1753172400.8057694,0.239,0.167,0.96,-0.549,0.061,0.0,9.92,-13.45,-42.07,True,False
1753172400.8957894,0.233,0.165,0.959,1.465,0.61,-0.122,9.97,-13.43,-42.28,True,False
1753172401.000814,0.244,0.165,0.959,0.671,0.671,0.977,10.02,-13.29,-42.42,True,False
1753172401.1058366,0.186,0.166,0.961,0.732,3.845,-1.77,10.06,-13.12,-42.63,True,False
1753172401.1958575,0.208,0.165,0.964,0.061,4.089,-1.038,10.15,-12.41,-42.96,True,False
1753172401.3008819,0.214,0.168,0.973,0.793,0.916,-0.671,10.16,-12.16,-43.18,True,False
1753172401.3909016,0.211,0.174,0.952,1.587,0.61,-1.465,10.24,-12.13,-43.57,True,False
1753172401.4959254,0.239,0.143,0.956,-2.808,0.427,-1.526,10.09,-12.16,-43.92,True,True
1753172401.6009493,0.2,0.139,0.974,-5.371,-2.869,-0.61,9.38,-12.57,-44.41,True,True
1753172401.6909697,0.217,0.149,0.963,-3.662,-3.906,1.953,9.05,-12.6,-44.8,True,True
1753172401.7962258,0.246,0.138,0.994,-2.197,0.916,-0.61,8.94,-12.98,-45.06,True,True
1753172401.90125,0.203,0.171,0.965,10.803,10.132,0.793,9.07,-12.67,-45.15,True,True
1753172401.9912703,0.244,0.143,0.966,-2.93,-2.075,2.258,9.28,-12.46,-45.31,True,True
1753172402.0962944,0.228,0.143,0.964,1.648,-3.296,0.671,8.85,-12.72,-45.48,True,True
1753172402.20151,0.219,0.143,0.963,-0.061,0.122,-0.061,8.86,-12.8,-45.73,True,True
1753172402.290531,0.159,0.137,0.971,0.977,-0.793,0.244,8.89,-12.82,-45.98,True,True
1753172402.3965547,0.219,0.139,0.968,0.183,3.723,0.0,8.87,-12.63,-46.25,True,True
1753172402.501579,0.229,0.152,0.961,0.183,-0.671,-0.366,8.77,-12.62,-46.41,True,True
1753172402.590598,0.226,0.132,0.964,-0.61,0.732,-0.549,8.79,-12.68,-46.63,True,True
1753172402.695622,0.227,0.147,0.971,-0.977,-0.061,-1.16,8.66,-12.6,-46.84,True,False
1753172402.7856424,0.222,0.137,0.969,0.549,-0.916,0.183,8.67,-12.65,-47.06,True,False
1753172402.890666,0.219,0.141,0.965,-1.648,2.136,-0.61,8.64,-12.61,-47.24,True,False
1753172402.9956892,0.208,0.141,0.968,0.0,0.0,-0.061,8.59,-12.58,-47.4,True,False
1753172403.0857105,0.215,0.138,0.968,-0.366,0.183,0.122,8.58,-12.57,-47.56,True,False
1753172403.1907344,0.21,0.144,0.97,0.0,-0.122,0.0,8.54,-12.56,-47.68,True,False
1753172403.2957602,0.214,0.137,0.965,0.122,0.183,-0.549,8.55,-12.58,-47.85,True,False
1753172403.3857808,0.218,0.138,0.969,0.061,0.183,-0.244,8.53,-12.6,-47.97,True,False
1753172403.4908051,0.225,0.135,0.966,0.427,0.0,-0.305,8.52,-12.6,-48.1,True,False
1753172403.5958283,0.22,0.137,0.967,-0.488,-0.549,0.671,8.52,-12.58,-48.22,True,False
1753172403.6858492,0.209,0.143,0.968,0.183,-0.122,-0.122,8.5,-12.57,-48.32,True,False
1753172403.7908726,0.21,0.137,0.97,-0.122,2.014,-0.366,8.51,-12.52,-48.43,True,False
1753172403.8808932,0.216,0.14,0.969,0.549,-0.732,0.0,8.48,-12.45,-48.53,True,False
1753172403.9859164,0.226,0.133,0.966,0.793,-0.671,-0.183,8.5,-12.53,-48.63,True,False
1753172404.09094,0.218,0.139,0.967,-0.427,0.488,0.183,8.45,-12.5,-48.69,True,False
1753172404.1809604,0.208,0.143,0.968,0.366,-0.61,0.0,8.46,-12.52,-48.78,True,False
1753172404.2859843,0.208,0.135,0.968,-0.122,0.305,0.0,8.48,-12.49,-48.87,True,False
1753172404.391008,0.208,0.144,0.967,0.61,0.244,-0.427,8.45,-12.44,-48.94,True,False
1753172404.4810286,0.209,0.136,0.97,0.061,0.549,-0.183,8.46,-12.4,-49.04,True,False
1753172404.585968,0.22,0.141,0.967,0.549,-0.305,-0.366,8.44,-12.38,-49.1,True,False
1753172404.6909914,0.217,0.133,0.967,0.122,0.122,-0.061,8.44,-12.46,-49.16,True,False
1753172404.7810118,0.217,0.138,0.966,-0.183,0.793,0.0,8.4,-12.4,-49.19,True,False
1753172404.8910382,0.226,0.137,0.964,0.183,1.587,-0.732,8.4,-12.4,-49.26,True,False
1753172404.9780562,0.226,0.135,0.968,-0.122,-0.61,0.427,8.39,-12.39,-49.3,True,False
1753172405.085081,0.207,0.141,0.969,0.183,-1.16,0.305,8.39,-12.41,-49.35,True,False
1753172405.1861048,0.211,0.14,0.968,-0.183,0.183,-0.122,8.39,-12.41,-49.41,True,False
1753172405.2756753,0.21,0.14,0.97,0.366,0.061,-0.305,8.39,-12.44,-49.45,True,False
1753172405.3806994,0.221,0.134,0.967,0.732,0.366,-0.488,8.39,-12.45,-49.5,True,False
1753172405.4857244,0.212,0.136,0.966,0.061,0.366,-0.183,8.38,-12.45,-49.53,True,False
1753172405.5757437,0.208,0.134,0.969,0.305,-0.488,-0.061,8.38,-12.45,-49.58,True,False
1753172405.6807668,0.208,0.136,0.968,-0.183,-0.305,0.549,8.38,-12.43,-49.61,True,False
1753172405.7857902,0.215,0.145,0.969,0.305,0.244,-0.244,8.37,-12.43,-49.63,True,False
1753172405.8758109,0.208,0.134,0.969,0.244,0.671,-0.366,8.39,-12.46,-49.66,True,False
1753172405.9809453,0.214,0.142,0.969,0.183,0.488,-0.366,8.37,-12.41,-49.68,True,False
1753172406.070965,0.222,0.132,0.968,0.732,-0.549,0.0,8.39,-12.45,-49.72,True,False
1753172406.1759894,0.211,0.138,0.967,-0.122,0.244,0.122,8.37,-12.43,-49.74,True,False
1753172406.281013,0.207,0.135,0.969,0.183,-0.244,-0.244,8.37,-12.45,-49.77,True,False
1753172406.3710332,0.217,0.136,0.968,-0.061,0.061,0.122,8.37,-12.43,-49.8,True,False
1753172406.4760578,0.212,0.143,0.969,0.671,-1.038,0.0,8.36,-12.43,-49.82,True,False
1753172406.5810807,0.212,0.133,0.969,-0.122,0.854,-0.122,8.37,-12.45,-49.84,True,False
1753172406.6711009,0.223,0.14,0.968,0.244,0.366,-0.244,8.34,-12.41,-49.86,True,False
1753172406.7761269,0.226,0.133,0.967,0.488,0.0,0.0,8.35,-12.44,-49.87,True,False
1753172406.8811505,0.226,0.141,0.967,-0.061,0.0,0.244,8.34,-12.41,-49.88,True,False
1753172406.971171,0.212,0.138,0.969,0.732,-0.916,0.122,8.34,-12.42,-49.9,True,False
1753172407.076195,0.208,0.14,0.968,0.183,-0.549,0.183,8.35,-12.41,-49.92,True,False
1753172407.1812189,0.202,0.139,0.97,0.244,-0.061,0.0,8.34,-12.43,-49.93,True,False
1753172407.2712712,0.219,0.134,0.968,0.427,0.061,-0.244,8.34,-12.41,-49.95,True,False
1753172407.376295,0.222,0.136,0.966,0.122,0.549,-0.183,8.33,-12.42,-49.97,True,False
1753172407.4663162,0.225,0.137,0.966,0.244,-0.549,0.061,8.32,-12.43,-49.98,True,False
1753172407.571339,0.208,0.133,0.969,-0.244,-0.427,0.427,8.32,-12.42,-49.99,True,False
