Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173264.8323092,0.106,0.122,0.985,-0.488,0.061,0.854,8.07,-5.99,-75.94,True,False
1753173264.937333,0.082,0.137,0.987,0.427,2.197,-0.916,7.99,-5.85,-75.9,True,False
1753173265.042361,0.11,0.13,0.983,0.427,0.732,-0.183,8.04,-5.71,-76.0,True,False
1753173265.132381,0.096,0.147,0.986,1.038,-1.892,0.244,8.0,-5.83,-75.96,True,False
1753173265.2378747,0.118,0.117,0.983,-0.854,1.16,0.854,8.06,-5.92,-75.96,True,False
1753173265.3419008,0.078,0.136,0.987,0.427,0.793,-0.793,7.94,-5.8,-75.89,True,False
1753173265.4329216,0.099,0.13,0.985,0.244,-0.183,-0.366,8.05,-5.65,-76.03,True,False
1753173265.537448,0.097,0.147,0.986,0.671,-2.258,0.305,8.03,-5.76,-76.02,True,False
1753173265.6271644,0.116,0.123,0.982,-0.854,1.16,0.854,8.04,-5.87,-76.0,True,False
1753173265.7321916,0.083,0.138,0.988,0.732,2.441,-1.526,7.94,-5.76,-75.94,True,False
1753173265.837214,0.104,0.132,0.985,0.793,0.732,-0.793,8.05,-5.6,-76.09,True,False
1753173265.9272337,0.101,0.146,0.985,0.305,-1.77,1.038,8.01,-5.7,-76.06,True,False
1753173266.0327623,0.104,0.123,0.984,-0.244,-0.488,1.038,8.0,-5.83,-76.01,True,False
1753173266.1377866,0.088,0.136,0.988,1.099,1.831,-1.587,7.94,-5.73,-76.02,True,False
1753173266.2278068,0.106,0.135,0.984,0.549,-0.488,-0.122,8.03,-5.61,-76.15,True,False
1753173266.3328307,0.105,0.133,0.984,0.61,-2.808,1.038,8.01,-5.77,-76.12,True,False
1753173266.4378543,0.1,0.127,0.985,-1.16,0.549,0.793,7.99,-5.84,-76.06,True,False
1753173266.5278745,0.096,0.131,0.988,0.854,1.953,-1.77,7.97,-5.69,-76.08,True,False
1753173266.632898,0.111,0.147,0.987,-0.305,-0.854,0.488,8.02,-5.57,-76.16,True,False
1753173266.7219188,0.1,0.135,0.985,2.38,-7.446,3.296,8.06,-5.86,-76.1,True,False
1753173266.8279428,0.109,0.122,0.985,-1.343,0.122,2.319,8.04,-6.12,-75.93,True,False
1753173266.9319654,0.1,0.139,0.986,1.587,1.465,-2.014,8.01,-6.12,-75.92,True,False
1753173267.0219865,0.108,0.134,0.984,-0.305,-0.061,0.244,8.06,-6.03,-76.01,True,False
1753173267.1270103,0.116,0.135,0.985,1.099,-2.686,0.671,8.04,-6.16,-76.0,True,False
1753173267.2320335,0.109,0.132,0.985,-1.038,0.122,1.221,7.99,-6.21,-75.91,True,False
1753173267.3220549,0.095,0.125,0.986,1.221,1.709,-1.709,8.03,-6.07,-75.98,True,False
1753173267.4270773,0.108,0.142,0.984,-1.16,-1.77,0.61,8.01,-5.97,-76.04,True,False
1753173267.5321012,0.119,0.13,0.983,0.244,-2.136,-0.122,8.04,-6.12,-76.05,True,False
1753173267.622125,0.097,0.128,0.986,-1.465,0.854,0.854,7.97,-6.12,-75.95,True,False
1753173267.7271492,0.099,0.13,0.985,0.977,1.404,-1.892,7.99,-5.94,-76.03,True,False
1753173267.817169,0.107,0.146,0.983,-0.549,-1.526,0.488,8.0,-5.92,-76.06,True,False
1753173267.922509,0.121,0.124,0.981,0.549,-0.793,0.366,8.01,-6.1,-76.04,True,False
1753173268.027696,0.096,0.127,0.986,-0.488,1.648,-0.061,7.95,-6.08,-75.96,True,False
1753173268.117221,0.106,0.133,0.984,0.549,1.953,-1.892,7.99,-5.91,-76.06,True,False
1753173268.2222445,0.109,0.146,0.985,0.0,-2.258,0.427,8.0,-5.94,-76.1,True,False
1753173268.3272684,0.111,0.121,0.983,0.0,-0.854,0.671,8.04,-6.1,-76.09,True,False
1753173268.417289,0.093,0.137,0.986,-0.183,1.221,-0.122,7.96,-6.01,-76.03,True,False
1753173268.5223122,0.105,0.127,0.985,0.732,1.404,-1.404,8.02,-5.86,-76.13,True,False
1753173268.6273363,0.107,0.15,0.985,0.122,-2.258,0.732,8.0,-5.9,-76.14,True,False
