Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173375.5487378,0.122,0.109,0.987,1.526,0.244,-0.916,6.49,-6.51,-138.22,True,False
1753173375.6537616,0.107,0.104,0.988,0.0,0.366,0.671,6.5,-6.51,-138.24,True,False
1753173375.7437813,0.155,0.093,0.992,1.221,-0.183,-0.671,6.51,-6.5,-138.26,True,False
1753173375.8488057,0.156,0.136,0.952,11.475,-13.733,4.761,6.65,-6.72,-138.2,True,False
1753173375.9538295,0.126,0.103,0.978,-0.61,-6.653,-4.639,7.03,-7.7,-138.37,True,True
1753173376.0433698,0.172,0.116,0.987,-1.892,-0.244,3.479,6.84,-7.54,-138.39,True,True
1753173376.1493945,0.121,0.096,0.986,-1.892,-4.883,-3.906,6.42,-7.83,-138.11,True,True
1753173376.2534173,0.163,0.126,0.986,-2.625,-0.305,2.136,6.39,-7.7,-138.17,True,True
1753173376.3434377,0.105,0.091,0.986,0.549,-0.793,0.427,6.41,-7.71,-138.16,True,True
1753173376.4484615,0.168,0.134,1.001,13.062,-4.456,-6.409,6.9,-7.76,-138.59,True,True
1753173376.5384817,0.162,0.151,1.0,9.583,-11.23,10.01,8.07,-8.88,-138.83,True,True
1753173376.6435053,0.161,0.093,0.879,-6.226,-8.301,19.409,8.18,-9.99,-137.37,True,True
1753173376.7485294,0.139,0.07,1.039,-11.902,-20.935,9.827,5.52,-10.13,-135.18,True,True
1753173376.8385496,0.195,0.099,0.942,2.869,5.981,-2.014,5.33,-10.13,-134.9,False,True
1753173376.9445736,0.17,0.1,1.005,0.0,5.859,1.221,5.52,-9.9,-134.69,False,True
1753173377.0515985,0.181,0.068,1.043,-0.61,13.611,0.793,5.49,-9.14,-134.5,False,True
1753173377.1386173,0.108,0.084,0.962,2.869,13.0,-2.136,5.27,-8.19,-134.4,False,True
1753173377.2436414,0.074,0.09,0.968,8.545,18.921,-17.883,5.56,-6.55,-135.19,False,True
1753173377.348391,0.045,0.07,0.992,2.136,7.08,-36.621,6.31,-5.34,-137.95,False,True
1753173377.4384112,0.137,0.062,0.995,0.488,0.244,8.24,6.2,-5.11,-139.31,False,True
1753173377.5434356,0.077,0.108,0.983,-9.766,3.174,-1.404,5.75,-5.29,-139.15,False,True
1753173377.648459,0.099,0.089,1.069,5.493,18.982,-1.77,6.28,-4.16,-138.88,False,True
1753173377.7384794,0.082,0.097,0.994,-5.249,5.981,-2.93,6.25,-3.75,-139.14,False,True
1753173377.8435028,0.028,0.093,1.006,-10.132,11.536,14.343,5.52,-2.66,-137.54,False,True
1753173377.9335237,0.027,0.067,0.993,-3.174,11.78,14.038,4.81,-1.68,-135.54,False,True
1753173378.0385473,0.039,0.072,1.0,-2.197,-0.854,5.127,4.39,-1.41,-134.73,False,True
1753173378.1465724,0.05,0.034,0.995,1.465,0.793,-0.366,4.38,-1.35,-134.59,False,True
1753173378.2335913,0.13,0.167,1.046,3.906,-2.991,-1.221,4.67,-1.38,-134.7,False,True
1753173378.3406157,-0.064,0.095,0.951,16.724,20.63,-36.987,6.66,-1.08,-136.01,False,True
1753173378.443514,0.093,0.215,0.999,11.414,-8.972,-6.104,7.59,0.71,-137.66,False,True
1753173378.533535,0.113,0.143,0.957,-5.188,3.296,-30.701,8.2,-0.34,-139.46,False,True
1753173378.6390634,-0.078,0.158,0.962,8.667,10.559,14.893,7.63,-0.35,-139.79,False,True
1753173378.744087,0.127,0.145,0.974,-1.77,0.916,22.339,8.5,0.79,-138.23,False,True
1753173378.8341076,-0.087,0.106,1.0,2.686,12.085,-5.066,8.0,-0.19,-137.88,False,True
1753173378.9391315,0.019,0.138,0.998,-9.521,-11.963,18.86,7.51,0.35,-137.47,False,True
1753173379.031152,-0.031,0.126,0.977,-10.742,-1.343,9.827,6.32,-0.47,-135.55,False,True
1753173379.1341755,-0.036,0.158,0.974,-0.244,1.648,-13.062,6.22,0.25,-135.96,False,True
1753173379.239199,-0.026,0.103,0.978,5.371,-34.119,0.916,5.93,-1.33,-136.48,False,True
1753173379.3286557,0.023,0.108,1.003,-0.977,0.854,-7.385,6.0,-1.21,-136.96,False,True
1753173379.433679,0.032,0.074,0.991,-2.991,1.099,-0.732,5.66,-1.43,-137.33,False,True
1753173379.5387032,0.02,0.124,0.992,0.488,-3.906,-0.732,5.56,-1.35,-137.26,False,True
1753173379.6287234,0.028,0.064,0.989,1.77,2.197,-0.427,5.75,-1.52,-137.26,False,True
1753173379.7337494,0.009,0.099,0.995,-2.136,-5.066,0.793,5.65,-1.43,-137.26,False,True
1753173379.8387733,0.06,0.087,0.992,0.061,1.404,-2.38,5.68,-1.63,-137.3,False,True
1753173379.9287937,0.022,0.088,0.992,-1.282,-1.709,0.244,5.59,-1.82,-137.31,False,True
1753173380.0338173,0.028,0.079,0.992,0.122,-0.61,-0.549,5.53,-1.73,-137.4,False,True
