Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170832.57896,0.287,0.181,0.944,0.366,-0.61,0.183,11.05,-16.2,-54.98,True,False
1753170832.6839662,0.281,0.181,0.945,0.305,-0.488,0.0,11.05,-16.2,-54.98,True,False
1753170832.7739863,0.278,0.18,0.946,0.427,0.122,-0.244,11.06,-16.19,-54.96,True,False
1753170832.8794737,0.279,0.181,0.945,0.061,0.549,-0.183,11.07,-16.18,-54.95,True,False
1753170832.969494,0.288,0.182,0.944,-0.061,0.732,-0.061,11.07,-16.17,-54.94,True,False
1753170833.0745182,0.292,0.181,0.944,0.061,0.0,0.122,11.07,-16.18,-54.93,True,False
1753170833.179917,0.282,0.178,0.947,0.0,-0.244,0.305,11.07,-16.17,-54.93,True,False
1753170833.2694767,0.287,0.185,0.943,-0.183,0.122,0.183,11.07,-16.14,-54.92,True,False
1753170833.3744998,0.286,0.184,0.943,0.0,0.305,0.061,11.07,-16.16,-54.9,True,False
1753170833.4798129,0.287,0.186,0.943,0.549,-0.427,0.0,11.07,-16.14,-54.89,True,False
1753170833.5697482,0.28,0.181,0.945,0.122,-0.793,0.427,11.09,-16.13,-54.89,True,False
1753170833.6744752,0.279,0.18,0.945,0.122,-0.854,0.305,11.07,-16.11,-54.88,True,False
1753170833.7794776,0.274,0.181,0.947,0.061,-0.61,0.244,11.06,-16.12,-54.87,True,False
1753170833.8695145,0.276,0.182,0.947,0.061,0.977,-0.366,11.07,-16.12,-54.87,True,False
1753170833.9748316,0.28,0.179,0.946,0.0,0.732,-0.549,11.06,-16.13,-54.86,True,False
1753170834.079539,0.282,0.182,0.945,-0.122,0.061,0.305,11.05,-16.12,-54.84,True,False
1753170834.1695442,0.282,0.181,0.944,0.122,0.0,0.122,11.05,-16.12,-54.83,True,False
1753170834.2743018,0.278,0.18,0.945,-0.061,-0.183,0.122,11.04,-16.12,-54.82,True,False
1753170834.364814,0.276,0.181,0.945,0.061,-0.244,0.061,11.03,-16.12,-54.82,True,False
1753170834.4698422,0.272,0.179,0.947,0.061,-0.122,0.0,11.02,-16.13,-54.81,True,False
1753170834.5748665,0.275,0.183,0.944,-0.061,0.305,0.0,11.03,-16.12,-54.81,True,False
1753170834.6644852,0.281,0.182,0.944,0.0,0.732,-0.122,11.04,-16.15,-54.81,True,False
1753170834.7694817,0.276,0.18,0.946,0.427,-0.183,-0.122,11.03,-16.16,-54.79,True,False
1753170834.874498,0.28,0.183,0.945,0.061,0.244,0.0,11.04,-16.16,-54.79,True,False
1753170834.9647126,0.283,0.182,0.944,0.061,0.488,-0.183,11.04,-16.16,-54.78,True,False
1753170835.0695176,0.275,0.179,0.946,0.061,0.0,0.0,11.04,-16.16,-54.78,True,False
1753170835.174541,0.277,0.181,0.947,0.122,-0.183,0.122,11.04,-16.13,-54.78,True,False
1753170835.2644737,0.281,0.187,0.943,0.244,0.0,0.0,11.05,-16.12,-54.78,True,False
1753170835.369898,0.281,0.18,0.945,-0.061,0.183,0.0,11.05,-16.13,-54.78,True,False
1753170835.459917,0.283,0.184,0.945,0.61,-0.061,0.0,11.05,-16.11,-54.77,True,False
1753170835.5649157,0.28,0.18,0.946,0.0,-0.488,0.305,11.06,-16.11,-54.78,True,False
1753170835.6690006,0.274,0.176,0.957,0.427,-0.916,0.366,11.06,-16.12,-54.77,True,False
1753170835.7590046,0.224,0.225,0.936,1.709,3.906,-2.136,11.24,-15.78,-54.86,True,False
1753170835.864033,0.147,0.245,0.93,4.944,13.306,-24.536,12.56,-14.39,-56.2,True,False
1753170835.9699132,0.206,0.26,0.941,-7.324,-6.409,4.517,12.12,-14.28,-56.93,True,True
1753170836.0620286,0.22,0.208,0.92,0.0,0.0,-21.851,12.46,-14.07,-57.94,True,True
1753170836.164817,0.175,0.185,1.009,-13.306,12.207,2.991,11.48,-13.03,-58.43,True,True
1753170836.2698433,0.254,0.219,0.946,0.0,4.272,-0.366,10.84,-12.86,-58.23,True,True
1753170836.3658543,0.237,0.18,0.947,2.075,10.01,-2.441,11.05,-12.92,-57.62,True,True
1753170836.4661317,0.223,0.147,0.948,-0.244,5.188,-1.709,10.68,-12.51,-57.64,True,True
1753170836.5561523,0.188,0.226,0.953,5.981,1.587,-0.122,11.02,-12.19,-57.56,True,True
1753170836.6611776,0.227,0.222,0.988,11.658,4.333,0.671,12.04,-11.85,-57.61,True,True
1753170836.7641993,0.286,0.189,0.968,2.686,-7.446,2.441,12.88,-11.75,-57.45,False,True
1753170836.8549314,0.292,0.192,0.945,-8.667,-1.404,-1.77,11.97,-12.63,-57.3,False,True
1753170836.959955,0.163,0.167,0.979,3.357,-4.333,4.639,11.69,-13.07,-57.42,False,True
1753170837.0646257,0.183,0.218,0.976,2.869,-4.272,10.986,11.55,-12.83,-57.28,False,True
1753170837.1546447,0.166,0.175,0.973,-4.7,6.958,-4.517,11.65,-12.86,-57.21,False,True
1753170837.2596688,0.191,0.255,0.986,-5.676,6.409,3.723,11.12,-11.47,-57.03,False,True
1753170837.3646922,0.201,0.167,0.973,-17.334,-2.014,0.732,10.61,-11.18,-56.76,False,True
1753170837.454713,0.35,-0.176,1.007,-38.635,-23.804,2.93,7.25,-11.9,-56.41,False,True
1753170837.5597365,0.251,0.047,0.79,-9.705,-56.274,-2.502,1.44,-14.38,-55.73,False,True
1753170837.649757,0.104,0.046,1.147,-3.479,8.057,7.385,2.61,-16.5,-55.24,False,True
1753170837.7547815,0.327,-0.042,0.876,-2.197,-23.804,8.545,2.46,-14.76,-54.5,False,True
1753170837.8598053,0.118,0.012,0.975,-11.536,19.653,-13.611,-0.79,-15.63,-53.76,False,True
1753170837.9498265,0.422,0.198,0.982,63.721,-5.92,0.061,1.34,-13.94,-54.47,False,True
1753170838.0578506,0.184,0.11,0.976,20.996,8.545,-3.296,6.0,-15.4,-54.01,False,True
1753170838.159636,0.294,0.135,0.956,14.648,-3.113,1.099,7.38,-14.3,-54.21,False,True
1753170838.249771,0.253,0.146,0.959,3.906,1.099,-5.066,8.31,-15.03,-54.39,False,True
1753170838.3541024,0.319,0.135,0.972,-0.305,0.977,0.732,8.61,-14.69,-54.71,False,True
1753170838.459908,0.229,0.153,0.928,-7.69,7.874,-3.723,8.39,-14.53,-54.6,False,True
1753170838.5493846,0.24,0.145,0.96,-14.221,-6.531,0.61,7.75,-14.45,-54.61,False,True
1753170838.6547363,0.26,0.189,0.958,-12.878,-5.493,2.136,6.47,-14.56,-54.8,False,True
1753170838.7445216,0.309,-0.059,0.905,-45.532,-1.831,10.254,4.28,-14.56,-54.52,False,True
1753170838.8491058,0.412,0.143,1.016,10.742,17.761,-9.888,2.26,-14.39,-54.06,False,True
1753170838.9549208,0.295,0.091,0.988,-9.827,-26.489,8.362,4.56,-14.51,-54.28,False,True
1753170839.044853,0.259,0.119,0.971,3.418,8.057,-5.371,5.64,-14.35,-54.38,False,True
1753170839.1493971,0.238,0.177,0.95,12.634,-4.944,-3.662,7.03,-14.43,-54.62,False,True
1753170839.2542615,0.232,-0.068,1.039,-24.109,0.854,-7.202,6.63,-14.19,-55.21,False,True
1753170839.3448129,0.282,0.001,0.977,-32.349,-1.77,2.808,2.02,-14.44,-54.79,False,True
1753170839.4494722,0.266,0.021,0.956,-3.784,2.319,-6.165,1.61,-15.1,-55.61,False,True
1753170839.5576108,0.261,0.062,0.98,31.433,-3.845,2.136,3.32,-14.58,-55.89,False,True
1753170839.6449132,0.232,0.073,0.965,5.92,-7.935,3.113,4.54,-14.33,-55.78,False,True
1753170839.7499018,0.239,0.161,0.957,24.292,15.564,8.24,6.71,-13.72,-55.15,False,True
1753170839.854898,0.229,0.17,0.951,16.663,1.648,5.737,8.61,-13.24,-54.29,False,True
1753170839.9449196,0.213,0.169,0.962,4.15,-2.502,0.427,9.19,-13.55,-53.98,False,True
1753170840.0499272,0.242,0.194,0.968,3.174,-10.498,-1.16,9.58,-14.13,-54.12,False,True
1753170840.1399083,0.271,0.144,0.945,-1.587,-18.677,3.479,9.75,-15.13,-54.3,False,True
1753170840.24441,0.323,0.139,0.956,-1.648,-1.953,0.488,9.71,-15.83,-54.04,False,True
1753170840.349147,0.234,0.181,0.952,-0.244,10.986,-4.822,9.33,-15.38,-53.94,False,True
1753170840.4394119,0.354,0.129,0.958,0.122,2.38,-0.061,9.59,-14.48,-54.03,False,True
1753170840.5449257,0.274,0.186,0.939,8.972,3.54,6.592,10.0,-15.11,-54.0,False,True
1753170840.651807,0.266,0.147,0.957,-4.211,-9.399,3.967,10.52,-15.57,-53.85,False,True
1753170840.7391176,0.263,0.188,0.923,3.845,13.489,-5.798,9.83,-15.41,-53.62,False,True
1753170840.8441133,0.242,0.182,0.953,-1.404,3.418,0.732,9.95,-14.46,-53.84,False,True
1753170840.9499156,0.352,0.178,0.916,-1.343,3.601,-3.052,10.09,-14.27,-53.92,False,True
1753170841.0392241,0.295,0.129,0.94,-18.799,-22.339,11.169,9.45,-15.62,-53.76,False,True
1753170841.1449108,0.301,0.138,0.96,-6.104,6.714,-4.333,8.03,-16.29,-53.63,False,True
1753170841.23424,0.247,0.143,0.956,4.272,7.446,-5.127,7.62,-15.64,-54.04,False,True
1753170841.3392644,0.273,0.132,0.957,3.296,2.319,-2.136,8.25,-14.92,-54.38,False,True
1753170841.4448137,0.268,0.156,0.959,-0.061,-3.174,1.16,8.39,-15.03,-54.4,False,True
1753170841.537155,0.265,0.138,0.957,1.831,2.197,-0.488,8.56,-14.97,-54.46,False,True
1753170841.6400647,0.239,0.153,0.984,-0.122,1.221,0.671,8.51,-14.75,-54.43,False,True
1753170841.7440884,0.274,0.095,0.934,-1.343,-5.554,6.897,8.55,-14.73,-54.37,False,True
1753170841.8342519,0.319,0.13,0.968,-2.991,-3.845,2.136,7.68,-15.94,-53.25,False,True
1753170841.939275,0.181,0.172,0.991,-2.686,10.742,-4.944,7.56,-15.65,-53.38,False,True
1753170842.0449116,0.259,0.13,0.955,14.343,-21.912,-1.221,8.21,-14.92,-54.04,False,True
