Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170472.0046322,0.25,0.151,0.958,0.122,0.061,-0.122,9.06,-14.46,-57.67,True,False
1753170472.0946536,0.252,0.149,0.959,0.122,0.061,-0.061,9.06,-14.46,-57.67,True,False
1753170472.199677,0.25,0.15,0.959,0.183,0.061,-0.061,9.06,-14.45,-57.68,True,False
1753170472.289698,0.252,0.148,0.958,0.061,0.0,0.0,9.06,-14.44,-57.68,True,False
1753170472.3957214,0.257,0.149,0.959,0.183,0.0,0.0,9.05,-14.44,-57.68,True,False
1753170472.4997451,0.253,0.149,0.958,0.244,-0.854,0.0,9.06,-14.45,-57.68,True,False
1753170472.589765,0.249,0.153,0.959,0.0,0.549,0.0,9.06,-14.44,-57.68,True,False
1753170472.6957905,0.249,0.152,0.959,0.122,0.305,0.0,9.06,-14.44,-57.68,True,False
1753170472.7998128,0.25,0.153,0.958,0.0,0.732,0.0,9.06,-14.42,-57.67,True,False
1753170472.8894482,0.253,0.15,0.959,0.244,0.0,0.0,9.05,-14.41,-57.67,True,False
1753170472.9944718,0.25,0.15,0.959,0.122,0.122,0.0,9.05,-14.41,-57.67,True,False
1753170473.0994956,0.252,0.152,0.958,0.061,0.122,0.0,9.05,-14.41,-57.67,True,False
1753170473.1895163,0.244,0.15,0.959,0.183,0.122,0.0,9.05,-14.43,-57.67,True,False
1753170473.2945406,0.251,0.151,0.958,0.183,0.244,0.0,9.06,-14.42,-57.67,True,False
1753170473.3995638,0.25,0.15,0.959,0.122,-0.122,0.0,9.05,-14.43,-57.67,True,False
1753170473.4895844,0.251,0.149,0.958,0.183,-0.488,0.0,9.05,-14.42,-57.67,True,False
1753170473.594608,0.251,0.151,0.959,0.0,-0.061,0.0,9.05,-14.44,-57.67,True,False
1753170473.6847584,0.25,0.148,0.96,0.0,0.305,0.0,9.05,-14.44,-57.67,True,False
1753170473.7897828,0.255,0.15,0.958,0.183,-0.427,0.0,9.05,-14.44,-57.67,True,False
1753170473.894807,0.249,0.149,0.959,0.061,0.244,0.0,9.06,-14.45,-57.67,True,False
1753170473.9848263,0.251,0.15,0.959,0.122,-0.305,0.0,9.06,-14.46,-57.67,True,False
1753170474.0898504,0.251,0.152,0.958,0.0,0.488,0.0,9.05,-14.46,-57.67,True,False
1753170474.1948743,0.251,0.149,0.958,0.061,-0.061,0.0,9.06,-14.47,-57.67,True,False
