Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753172374.510417,0.194,0.181,0.97,1.709,1.709,0.244,10.95,-10.61,-40.76,True,False
1753172374.6154413,0.195,0.18,0.965,1.16,-0.854,0.0,10.93,-10.59,-40.63,True,False
1753172374.7204645,0.184,0.179,0.967,-0.854,0.671,0.61,10.9,-10.55,-40.46,True,False
1753172374.8114853,0.171,0.187,0.967,0.732,-2.197,0.366,10.88,-10.53,-40.34,True,False
1753172374.915509,0.178,0.176,0.967,-0.732,1.099,0.0,10.88,-10.52,-40.23,True,False
1753172375.0205328,0.184,0.19,0.967,0.061,-0.366,-0.122,10.82,-10.48,-40.09,True,False
1753172375.110553,0.19,0.168,0.967,0.183,0.549,-0.305,10.82,-10.52,-40.0,True,False
1753172375.2155092,0.19,0.18,0.966,0.244,1.282,-0.549,10.78,-10.49,-39.87,True,False
1753172375.3056645,0.18,0.179,0.968,0.366,-0.183,-0.061,10.82,-10.49,-39.79,True,False
1753172375.410688,0.184,0.175,0.967,-0.488,-0.122,0.427,10.81,-10.42,-39.7,True,False
1753172375.5153482,0.173,0.187,0.968,0.366,-0.854,-0.061,10.77,-10.44,-39.61,True,False
1753172375.6053686,0.178,0.17,0.968,-0.244,-0.061,-0.122,10.79,-10.48,-39.56,True,False
1753172375.7103922,0.181,0.188,0.968,0.0,-0.732,-0.061,10.75,-10.52,-39.47,True,False
1753172375.8158953,0.185,0.165,0.961,1.648,-1.709,-0.061,10.84,-10.64,-39.45,True,False
1753172375.9057322,0.149,0.165,0.97,1.709,-1.221,0.0,10.82,-10.71,-39.36,True,False
1753172376.0107574,0.189,0.185,0.967,-0.854,7.69,-2.441,10.78,-10.62,-39.28,True,False
1753172376.1157813,0.173,0.155,0.97,-0.183,3.296,-1.343,10.74,-10.51,-39.19,True,False
1753172376.2058017,0.204,0.202,0.962,1.282,-2.014,-0.305,10.68,-10.42,-39.15,True,False
1753172376.3108332,0.205,0.167,0.965,1.16,-3.601,0.0,10.88,-10.72,-39.2,True,False
1753172376.4008534,0.204,0.173,0.964,0.0,-2.502,0.732,10.82,-10.73,-39.19,True,False
