Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171120.5534039,0.275,0.183,0.946,0.977,-3.052,0.793,11.16,-15.84,-51.96,True,False
1753171120.643543,0.275,0.186,0.945,-0.488,0.671,-0.061,11.1,-15.91,-51.97,True,False
1753171120.7485685,0.275,0.181,0.948,-0.916,-0.183,0.0,11.04,-15.89,-51.98,True,False
1753171120.8385887,0.274,0.181,0.947,-1.16,-0.061,0.0,10.98,-15.89,-51.99,True,False
1753171120.9437263,0.278,0.182,0.945,-0.427,0.488,-0.305,10.93,-15.88,-52.0,True,False
1753171121.0480943,0.281,0.184,0.945,0.305,0.061,-0.183,10.94,-15.89,-52.03,True,False
1753171121.1381142,0.272,0.181,0.947,0.244,-0.244,0.122,10.95,-15.92,-52.04,True,False
1753171121.2433317,0.279,0.183,0.946,0.061,0.0,0.0,10.96,-15.9,-52.05,True,False
1753171121.3483555,0.275,0.182,0.947,0.305,0.488,-0.183,10.97,-15.91,-52.06,True,False
1753171121.4393764,0.28,0.187,0.944,0.122,0.061,-0.122,10.98,-15.86,-52.07,True,False
1753171121.543376,0.274,0.179,0.946,0.305,0.061,0.0,11.0,-15.87,-52.09,True,False
1753171121.6483996,0.269,0.183,0.948,0.244,0.0,-0.061,11.0,-15.83,-52.09,True,False
1753171121.73842,0.276,0.182,0.946,0.122,0.061,0.0,11.02,-15.81,-52.09,True,False
1753171121.8434436,0.274,0.181,0.946,0.0,0.183,0.0,11.02,-15.81,-52.1,True,False
1753171121.9334643,0.27,0.18,0.946,0.061,-0.122,0.0,11.02,-15.79,-52.1,True,False
1753171122.0387213,0.27,0.179,0.947,0.061,-0.183,0.0,11.01,-15.78,-52.1,True,False
1753171122.1437485,0.277,0.184,0.945,0.0,-0.061,0.0,11.02,-15.76,-52.1,True,False
1753171122.2337694,0.272,0.181,0.947,0.0,0.244,0.0,11.04,-15.77,-52.1,True,False
1753171122.3387928,0.277,0.185,0.947,0.122,0.244,0.0,11.04,-15.73,-52.1,True,False
1753171122.443201,0.271,0.181,0.947,0.122,0.0,0.0,11.04,-15.73,-52.1,True,False
1753171122.5332072,0.271,0.183,0.947,0.122,0.061,0.0,11.04,-15.7,-52.1,True,False
1753171122.6383252,0.271,0.186,0.946,0.183,0.0,0.0,11.03,-15.7,-52.1,True,False
1753171122.743621,0.266,0.182,0.948,0.183,0.427,0.0,11.04,-15.68,-52.09,True,False
1753171122.8336415,0.264,0.18,0.948,0.488,-0.549,0.122,11.05,-15.66,-52.1,True,False
1753171122.9396648,0.258,0.184,0.948,0.122,0.122,0.0,11.06,-15.62,-52.1,True,False
1753171123.0436883,0.251,0.171,0.947,0.305,0.0,-0.183,11.09,-15.6,-52.11,True,False
1753171123.1337104,0.258,0.183,0.949,0.427,2.319,-0.916,11.18,-15.66,-52.2,True,False
1753171123.2384214,0.258,0.199,0.941,3.296,-1.099,-1.953,11.36,-15.63,-52.32,True,False
1753171123.328457,0.258,0.225,0.942,14.526,7.019,-23.01,12.69,-15.11,-53.6,True,False
1753171123.4334652,0.253,0.224,0.94,5.676,-0.244,-3.479,14.0,-14.68,-54.95,True,False
1753171123.5384912,0.256,0.226,0.943,-3.052,0.854,0.549,13.9,-14.64,-55.0,True,False
1753171123.62864,0.246,0.238,0.938,0.366,0.366,0.0,13.83,-14.61,-54.96,True,False
1753171123.734656,0.258,0.25,0.933,2.93,0.916,-0.854,14.02,-14.59,-54.98,True,False
1753171123.8386781,0.271,0.249,0.939,-0.427,2.075,-1.526,14.26,-14.42,-55.11,True,False
1753171123.9282637,0.215,0.178,1.074,-5.859,3.418,0.977,13.84,-14.68,-55.0,True,False
1753171124.034289,0.328,0.273,0.906,-10.864,3.906,6.47,12.38,-13.82,-54.94,True,True
