Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753173142.191063,0.163,0.07,0.986,-0.732,1.282,0.427,4.85,-9.69,-69.8,True,True
1753173142.2810833,0.172,0.08,0.983,-0.061,1.16,0.183,4.77,-9.56,-69.73,True,True
1753173142.386107,0.161,0.072,0.982,1.465,1.831,-0.488,4.82,-9.45,-69.72,True,True
1753173142.475653,0.162,0.082,0.982,0.732,-0.732,-0.488,4.91,-9.46,-69.76,True,True
1753173142.5806763,0.157,0.071,0.985,-0.427,0.061,0.183,4.91,-9.51,-69.77,True,True
1753173142.6857004,0.169,0.074,0.985,-0.549,2.075,-0.061,4.83,-9.45,-69.73,True,True
1753173142.7753744,0.151,0.075,0.987,0.427,1.587,-0.122,4.81,-9.32,-69.72,True,True
1753173142.8813982,0.16,0.086,0.984,1.099,-0.061,-0.244,4.88,-9.22,-69.75,True,True
1753173142.9864216,0.16,0.073,0.986,-0.366,-0.305,0.305,4.98,-9.37,-69.78,True,True
1753173143.075444,0.175,0.078,0.984,-1.038,-0.061,0.549,4.85,-9.43,-69.72,True,True
1753173143.1814692,0.166,0.069,0.983,1.587,-2.502,-1.648,4.77,-9.42,-69.71,True,True
1753173143.285494,0.17,0.09,0.982,0.549,-0.183,-0.488,4.76,-9.45,-69.77,True,True
1753173143.3755224,0.181,0.053,0.994,1.77,1.16,0.122,4.86,-9.46,-69.81,True,True
1753173143.4805472,0.178,0.088,0.987,3.235,4.333,3.479,4.97,-9.26,-69.72,True,True
1753173143.5705657,0.103,0.101,0.983,1.221,14.038,5.554,5.08,-8.67,-69.11,True,True
1753173143.6755905,0.135,0.092,0.989,-0.061,1.16,-3.418,5.07,-7.68,-69.09,True,True
1753173143.7809827,0.121,0.079,0.99,1.221,0.427,-0.61,5.11,-7.53,-69.27,True,True
1753173143.8720036,0.132,0.092,0.988,0.122,0.061,2.136,5.16,-7.4,-69.23,True,True
1753173143.9810278,0.14,0.088,0.991,-1.221,-1.099,0.244,5.13,-7.5,-69.12,True,True
1753173144.0810502,0.125,0.086,0.987,0.122,1.038,-0.671,5.13,-7.55,-69.13,True,True
1753173144.1710713,0.132,0.082,0.987,1.221,-2.38,-0.549,5.19,-7.58,-69.21,True,True
1753173144.2760942,0.136,0.078,0.986,-1.038,0.854,0.183,5.17,-7.64,-69.19,True,True
1753173144.3811176,0.139,0.087,0.987,-0.732,-0.671,0.427,5.08,-7.62,-69.14,True,False
1753173144.4711387,0.137,0.079,0.986,0.061,1.77,-0.305,5.09,-7.56,-69.16,True,False
1753173144.575815,0.122,0.09,0.989,0.977,-1.343,-0.244,5.1,-7.51,-69.2,True,False
1753173144.6660173,0.128,0.078,0.988,-0.793,0.122,0.061,5.12,-7.53,-69.25,True,False
1753173144.7710414,0.151,0.09,0.986,-0.061,-0.061,-0.305,4.95,-7.56,-69.3,True,False
1753173144.876065,0.12,0.072,0.988,0.793,1.16,-0.671,4.93,-7.6,-69.35,True,False
1753173144.9660847,0.141,0.096,0.987,0.61,0.183,-0.183,4.93,-7.4,-69.37,True,False
1753173145.0708358,0.12,0.074,0.989,0.488,-1.77,-0.305,4.97,-7.55,-69.4,True,False
1753173145.1758592,0.133,0.076,0.988,-0.122,0.305,0.977,4.95,-7.59,-69.36,True,False
1753173145.2658799,0.13,0.077,0.988,0.549,0.061,0.366,4.91,-7.55,-69.27,True,False
1753173145.3709085,0.13,0.084,0.988,-0.244,0.732,-0.61,4.91,-7.47,-69.27,True,False
1753173145.4769356,0.132,0.075,0.988,-0.061,-0.244,0.0,4.92,-7.54,-69.32,True,False
1753173145.5659564,0.137,0.078,0.987,0.061,-1.465,0.61,4.89,-7.58,-69.26,True,False
1753173145.6709802,0.12,0.066,0.988,0.854,-1.587,0.183,4.88,-7.64,-69.25,True,False
1753173145.7760031,0.13,0.088,0.988,-0.61,2.747,-1.221,4.91,-7.65,-69.27,True,False
1753173145.86632,0.137,0.082,0.987,0.977,0.427,-1.526,4.95,-7.67,-69.36,True,False
1753173145.9713438,0.132,0.083,0.988,-0.183,1.465,0.305,4.95,-7.68,-69.36,True,False
1753173146.0613494,0.133,0.077,0.988,0.0,1.709,0.0,4.92,-7.65,-69.29,True,False
1753173146.1653728,0.138,0.085,0.988,1.343,1.831,-0.916,4.78,-7.54,-69.33,True,False
1753173146.270397,0.123,0.072,0.989,1.953,-0.732,0.122,4.86,-7.61,-69.41,True,False
1753173146.3604171,0.142,0.082,0.988,0.0,-0.427,1.16,4.86,-7.6,-69.38,True,False
1753173146.4654405,0.135,0.07,0.989,-0.671,0.488,0.732,4.8,-7.63,-69.32,True,False
1753173146.5704644,0.134,0.083,0.988,0.244,1.831,-0.732,4.72,-7.52,-69.35,True,False
1753173146.6604867,0.132,0.076,0.988,1.099,-1.465,-0.244,4.78,-7.55,-69.44,True,False
1753173146.7655108,0.131,0.076,0.987,-0.793,-1.099,1.526,4.8,-7.6,-69.4,True,False
1753173146.8705158,0.141,0.07,0.988,-0.061,0.122,0.732,4.74,-7.64,-69.29,True,False
1753173146.960511,0.139,0.08,0.987,0.183,1.465,-0.977,4.7,-7.59,-69.25,True,False
1753173147.065535,0.117,0.075,0.989,1.038,-1.953,-0.916,4.75,-7.62,-69.35,True,False
1753173147.1555552,0.144,0.073,0.986,0.0,2.136,0.061,4.78,-7.56,-69.42,True,False
1753173147.2605789,0.138,0.084,0.989,-0.183,-0.366,0.854,4.71,-7.6,-69.3,True,False
1753173147.3656027,0.128,0.072,0.988,0.916,-0.732,-0.977,4.74,-7.65,-69.34,True,False
1753173147.4556503,0.139,0.088,0.988,0.793,0.244,-0.854,4.79,-7.6,-69.44,True,False
1753173147.5606925,0.134,0.083,0.988,2.136,-0.061,0.244,4.93,-7.66,-69.48,True,False
1753173147.6657164,0.131,0.075,0.987,0.244,0.549,0.977,4.99,-7.66,-69.38,True,False
1753173147.7557387,0.125,0.078,0.989,0.183,-0.122,0.488,4.92,-7.64,-69.28,True,False
1753173147.8607621,0.139,0.089,0.988,0.549,0.183,-0.977,4.96,-7.66,-69.32,True,False
1753173147.9657862,0.134,0.077,0.988,0.061,-0.366,-0.305,4.99,-7.72,-69.38,True,False
1753173148.0558069,0.141,0.08,0.986,-0.305,-0.427,0.916,4.97,-7.75,-69.32,True,False
1753173148.1608303,0.119,0.071,0.989,0.122,0.977,-0.122,4.93,-7.71,-69.27,True,False
1753173148.2508507,0.132,0.083,0.987,0.305,1.16,-0.793,4.93,-7.58,-69.32,True,False
1753173148.3558745,0.13,0.079,0.988,1.16,-1.526,0.0,4.97,-7.65,-69.37,True,False
1753173148.460899,0.141,0.07,0.987,-0.305,1.465,0.977,4.97,-7.72,-69.32,True,False
1753173148.551306,0.139,0.084,0.987,0.549,-0.183,-0.305,4.92,-7.71,-69.23,True,False
1753173148.6563299,0.138,0.082,0.987,0.061,0.122,-0.366,4.94,-7.69,-69.33,True,False
1753173148.7613556,0.129,0.081,0.989,0.488,-0.305,-0.488,4.97,-7.71,-69.38,True,False
1753173148.8513756,0.143,0.079,0.986,0.244,-0.671,0.244,4.97,-7.75,-69.38,True,False
1753173148.9553988,0.124,0.074,0.988,-0.061,0.488,0.488,4.93,-7.76,-69.32,True,False
1753173149.0614245,0.137,0.086,0.987,0.0,1.831,-0.854,4.92,-7.64,-69.35,True,False
1753173149.1504436,0.129,0.08,0.988,0.732,-0.427,0.0,4.94,-7.65,-69.39,True,False
1753173149.255467,0.142,0.079,0.986,0.244,-0.305,0.854,4.94,-7.71,-69.38,True,False
1753173149.3454876,0.14,0.079,0.988,-0.061,0.793,0.122,4.92,-7.75,-69.31,True,False
1753173149.4505112,0.14,0.083,0.986,0.061,1.221,-0.916,4.91,-7.68,-69.33,True,False
1753173149.555535,0.127,0.078,0.988,0.916,-1.099,-0.732,4.93,-7.69,-69.4,True,False
1753173149.6455603,0.139,0.08,0.987,-0.122,0.549,0.244,4.95,-7.72,-69.41,True,False
1753173149.7505844,0.146,0.085,0.985,0.061,0.854,0.671,4.91,-7.75,-69.33,True,False
1753173149.855608,0.134,0.079,0.987,0.366,0.671,-0.854,4.9,-7.71,-69.33,True,False
