Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753171165.2700078,0.243,0.197,0.955,8.606,8.85,4.333,11.49,-13.1,-35.54,False,True
1753171165.3600292,0.205,0.187,0.962,-2.258,5.981,4.211,11.49,-12.93,-35.06,False,True
1753171165.467054,0.151,0.179,0.963,-7.874,-2.686,10.864,10.95,-12.58,-33.95,False,True
1753171165.5542877,0.362,0.234,0.948,-0.183,0.61,-2.93,11.02,-12.24,-33.82,False,True
1753171165.663313,0.184,0.232,0.941,3.601,-21.423,-29.602,12.07,-13.09,-34.78,False,True
1753171165.7643356,0.185,0.244,0.912,-1.221,-17.578,-12.573,12.86,-12.69,-37.27,False,True
1753171165.8543563,0.151,0.187,0.978,9.827,15.686,1.892,13.3,-12.22,-37.61,False,True
1753171165.960381,0.349,0.153,0.984,-18.311,-0.549,33.02,12.02,-11.83,-36.06,False,True
1753171166.0654035,0.187,0.177,0.958,-1.648,0.0,0.183,10.42,-12.84,-33.62,False,True
1753171166.1541355,0.228,0.155,0.972,-1.282,-3.052,-1.099,10.57,-12.19,-33.89,False,True
1753171166.2601619,0.231,0.149,0.979,2.075,-3.662,2.686,10.33,-12.17,-33.68,False,True
1753171166.364184,0.203,0.169,0.973,-2.441,0.183,-4.944,10.32,-12.19,-33.76,False,True
1753171166.7114408,0.198,0.123,0.947,-6.897,-6.287,0.549,9.84,-12.47,-33.95,False,True
1753171166.7114408,0.248,0.19,0.967,-2.869,5.493,-7.629,9.36,-12.63,-34.04,False,True
1753171166.7114408,0.194,0.168,0.976,2.625,-0.122,-4.578,9.89,-12.42,-34.1,False,True
1753171166.7534502,0.196,0.22,0.947,11.963,-0.61,-4.395,10.6,-11.92,-34.33,False,True
1753171166.8684764,0.202,0.187,0.965,4.883,15.381,10.62,11.9,-11.58,-34.19,False,True
1753171166.9494941,0.169,0.194,0.963,-0.916,-8.606,1.221,11.42,-11.21,-32.8,False,True
1753171167.054518,0.2,0.201,0.956,1.221,1.038,-2.441,11.55,-11.21,-33.1,False,True
1753171167.162543,0.198,0.214,0.955,-0.916,-0.061,1.343,11.53,-11.23,-33.0,False,True
1753171167.2486062,0.131,0.199,0.965,3.357,7.324,-0.305,11.66,-11.01,-32.79,False,True
1753171167.357633,0.275,0.157,1.018,-0.61,1.404,2.197,12.02,-10.81,-32.77,False,True
1753171167.459656,0.231,0.209,0.994,-10.864,-5.737,1.343,10.77,-11.38,-32.35,False,True
1753171167.5526774,0.058,-0.069,1.084,8.911,-4.761,-18.86,10.75,-11.15,-33.01,False,True
1753171167.6536992,0.228,0.083,0.981,-5.92,11.353,-20.935,10.63,-11.51,-37.14,False,True
1753171167.7437181,0.112,0.164,0.948,18.066,42.969,-1.526,11.06,-10.65,-36.61,False,True
1753171167.8487442,0.206,0.186,0.953,-3.967,8.362,9.949,11.73,-10.02,-36.04,False,True
1753171167.953923,0.222,0.157,0.968,-12.39,0.427,26.184,10.54,-10.51,-33.51,False,True
1753171168.0436268,0.156,0.167,0.979,3.235,14.832,0.244,9.71,-10.39,-32.27,False,True
1753171168.1486504,0.226,0.15,0.969,-0.488,4.883,3.662,9.68,-9.67,-32.12,False,True
1753171168.2596765,0.191,0.161,0.949,-0.061,1.282,0.061,9.42,-10.18,-31.77,False,True
