Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Angle_X,Angle_Y,Angle_Z,Mouse,Keyboard
1753170451.5894828,0.253,0.15,0.958,0.061,-0.061,0.0,9.0,-14.54,-57.8,True,False
1753170451.6792972,0.252,0.15,0.958,0.122,0.0,0.0,9.01,-14.55,-57.79,True,False
1753170451.7847483,0.254,0.148,0.958,0.244,-0.122,0.0,9.01,-14.56,-57.78,True,False
1753170451.8748868,0.252,0.151,0.958,0.0,0.183,0.0,9.02,-14.55,-57.77,True,False
1753170451.9797053,0.255,0.149,0.958,0.0,-0.122,0.0,9.02,-14.56,-57.77,True,False
1753170452.0840402,0.251,0.152,0.958,0.061,0.183,0.0,9.01,-14.56,-57.76,True,False
1753170452.174059,0.256,0.151,0.958,0.061,0.305,0.0,9.01,-14.54,-57.74,True,False
1753170452.279083,0.254,0.148,0.959,0.183,-0.488,0.0,9.01,-14.55,-57.74,True,False
1753170452.3841078,0.252,0.15,0.958,0.122,-0.183,0.0,9.01,-14.56,-57.74,True,False
1753170452.4741266,0.253,0.15,0.958,0.0,0.427,0.0,9.01,-14.55,-57.73,True,False
1753170452.5799005,0.255,0.153,0.958,0.122,0.122,0.0,9.01,-14.55,-57.72,True,False
1753170452.6848238,0.246,0.147,0.96,0.061,0.183,0.0,9.02,-14.55,-57.72,True,False
1753170452.7748442,0.251,0.148,0.958,0.061,-0.549,0.0,9.01,-14.54,-57.71,True,False
1753170452.879869,0.252,0.148,0.959,0.0,0.183,-0.061,9.0,-14.56,-57.7,True,False
